index DOY Dst
"2019-06-24 00:00:00" 175 10
"2019-06-24 01:00:00" 175 15
"2019-06-24 02:00:00" 175 13
"2019-06-24 03:00:00" 175 9
"2019-06-24 04:00:00" 175 6
"2019-06-24 05:00:00" 175 6
"2019-06-24 06:00:00" 175 7
"2019-06-24 07:00:00" 175 5
"2019-06-24 08:00:00" 175 4
"2019-06-24 09:00:00" 175 6
"2019-06-24 10:00:00" 175 5
"2019-06-24 11:00:00" 175 2
"2019-06-24 12:00:00" 175 3
"2019-06-24 13:00:00" 175 4
"2019-06-24 14:00:00" 175 1
"2019-06-24 15:00:00" 175 2
"2019-06-24 16:00:00" 175 3
"2019-06-24 17:00:00" 175 5
"2019-06-24 18:00:00" 175 6
"2019-06-24 19:00:00" 175 5
"2019-06-24 20:00:00" 175 3
"2019-06-24 21:00:00" 175 4
"2019-06-24 22:00:00" 175 4
"2019-06-24 23:00:00" 175 6
