index DOY Dst
"2003-03-08 00:00:00" 67 -17
"2003-03-08 01:00:00" 67 -14
"2003-03-08 02:00:00" 67 -14
"2003-03-08 03:00:00" 67 -15
"2003-03-08 04:00:00" 67 -16
"2003-03-08 05:00:00" 67 -14
"2003-03-08 06:00:00" 67 -12
"2003-03-08 07:00:00" 67 -16
"2003-03-08 08:00:00" 67 -16
"2003-03-08 09:00:00" 67 -15
"2003-03-08 10:00:00" 67 -14
"2003-03-08 11:00:00" 67 -13
"2003-03-08 12:00:00" 67 -16
"2003-03-08 13:00:00" 67 -20
"2003-03-08 14:00:00" 67 -19
"2003-03-08 15:00:00" 67 -16
"2003-03-08 16:00:00" 67 -18
"2003-03-08 17:00:00" 67 -22
"2003-03-08 18:00:00" 67 -31
"2003-03-08 19:00:00" 67 -29
"2003-03-08 20:00:00" 67 -28
"2003-03-08 21:00:00" 67 -28
"2003-03-08 22:00:00" 67 -27
"2003-03-08 23:00:00" 67 -28
