index DOY Dst
"2003-02-07 00:00:00" 38 -32
"2003-02-07 01:00:00" 38 -30
"2003-02-07 02:00:00" 38 -31
"2003-02-07 03:00:00" 38 -27
"2003-02-07 04:00:00" 38 -26
"2003-02-07 05:00:00" 38 -25
"2003-02-07 06:00:00" 38 -26
"2003-02-07 07:00:00" 38 -29
"2003-02-07 08:00:00" 38 -34
"2003-02-07 09:00:00" 38 -38
"2003-02-07 10:00:00" 38 -36
"2003-02-07 11:00:00" 38 -34
"2003-02-07 12:00:00" 38 -35
"2003-02-07 13:00:00" 38 -35
"2003-02-07 14:00:00" 38 -35
"2003-02-07 15:00:00" 38 -36
"2003-02-07 16:00:00" 38 -36
"2003-02-07 17:00:00" 38 -31
"2003-02-07 18:00:00" 38 -30
"2003-02-07 19:00:00" 38 -31
"2003-02-07 20:00:00" 38 -32
"2003-02-07 21:00:00" 38 -29
"2003-02-07 22:00:00" 38 -26
"2003-02-07 23:00:00" 38 -27
