index DOY Dst
"2003-09-13 00:00:00" 256 -4
"2003-09-13 01:00:00" 256 -3
"2003-09-13 02:00:00" 256 -5
"2003-09-13 03:00:00" 256 -4
"2003-09-13 04:00:00" 256 -6
"2003-09-13 05:00:00" 256 -10
"2003-09-13 06:00:00" 256 -10
"2003-09-13 07:00:00" 256 -12
"2003-09-13 08:00:00" 256 -10
"2003-09-13 09:00:00" 256 -8
"2003-09-13 10:00:00" 256 -8
"2003-09-13 11:00:00" 256 -11
"2003-09-13 12:00:00" 256 -9
"2003-09-13 13:00:00" 256 -6
"2003-09-13 14:00:00" 256 -2
"2003-09-13 15:00:00" 256 0
"2003-09-13 16:00:00" 256 -1
"2003-09-13 17:00:00" 256 -2
"2003-09-13 18:00:00" 256 2
"2003-09-13 19:00:00" 256 1
"2003-09-13 20:00:00" 256 -3
"2003-09-13 21:00:00" 256 -5
"2003-09-13 22:00:00" 256 -4
"2003-09-13 23:00:00" 256 -3
