index DOY Dst
"2003-12-20 00:00:00" 354 14
"2003-12-20 01:00:00" 354 17
"2003-12-20 02:00:00" 354 22
"2003-12-20 03:00:00" 354 25
"2003-12-20 04:00:00" 354 24
"2003-12-20 05:00:00" 354 31
"2003-12-20 06:00:00" 354 41
"2003-12-20 07:00:00" 354 42
"2003-12-20 08:00:00" 354 39
"2003-12-20 09:00:00" 354 36
"2003-12-20 10:00:00" 354 21
"2003-12-20 11:00:00" 354 4
"2003-12-20 12:00:00" 354 7
"2003-12-20 13:00:00" 354 6
"2003-12-20 14:00:00" 354 1
"2003-12-20 15:00:00" 354 -4
"2003-12-20 16:00:00" 354 -4
"2003-12-20 17:00:00" 354 -15
"2003-12-20 18:00:00" 354 -10
"2003-12-20 19:00:00" 354 -8
"2003-12-20 20:00:00" 354 -10
"2003-12-20 21:00:00" 354 -15
"2003-12-20 22:00:00" 354 -21
"2003-12-20 23:00:00" 354 -15
