index DOY Dst
"2003-11-09 00:00:00" 313 2
"2003-11-09 01:00:00" 313 2
"2003-11-09 02:00:00" 313 5
"2003-11-09 03:00:00" 313 3
"2003-11-09 04:00:00" 313 3
"2003-11-09 05:00:00" 313 -1
"2003-11-09 06:00:00" 313 -3
"2003-11-09 07:00:00" 313 -7
"2003-11-09 08:00:00" 313 -11
"2003-11-09 09:00:00" 313 -14
"2003-11-09 10:00:00" 313 -13
"2003-11-09 11:00:00" 313 -5
"2003-11-09 12:00:00" 313 -3
"2003-11-09 13:00:00" 313 -15
"2003-11-09 14:00:00" 313 -31
"2003-11-09 15:00:00" 313 -25
"2003-11-09 16:00:00" 313 -21
"2003-11-09 17:00:00" 313 -22
"2003-11-09 18:00:00" 313 -26
"2003-11-09 19:00:00" 313 -33
"2003-11-09 20:00:00" 313 -33
"2003-11-09 21:00:00" 313 -26
"2003-11-09 22:00:00" 313 -24
"2003-11-09 23:00:00" 313 -25
