index DOY Dst
"2003-10-01 00:00:00" 274 -11
"2003-10-01 01:00:00" 274 -12
"2003-10-01 02:00:00" 274 -12
"2003-10-01 03:00:00" 274 -13
"2003-10-01 04:00:00" 274 -13
"2003-10-01 05:00:00" 274 -10
"2003-10-01 06:00:00" 274 -14
"2003-10-01 07:00:00" 274 -17
"2003-10-01 08:00:00" 274 -13
"2003-10-01 09:00:00" 274 -8
"2003-10-01 10:00:00" 274 -2
"2003-10-01 11:00:00" 274 1
"2003-10-01 12:00:00" 274 3
"2003-10-01 13:00:00" 274 2
"2003-10-01 14:00:00" 274 1
"2003-10-01 15:00:00" 274 4
"2003-10-01 16:00:00" 274 6
"2003-10-01 17:00:00" 274 10
"2003-10-01 18:00:00" 274 16
"2003-10-01 19:00:00" 274 19
"2003-10-01 20:00:00" 274 6
"2003-10-01 21:00:00" 274 -14
"2003-10-01 22:00:00" 274 -38
"2003-10-01 23:00:00" 274 -36
