index DOY Dst
"2003-07-11 00:00:00" 192 3
"2003-07-11 01:00:00" 192 0
"2003-07-11 02:00:00" 192 -5
"2003-07-11 03:00:00" 192 -10
"2003-07-11 04:00:00" 192 -17
"2003-07-11 05:00:00" 192 -21
"2003-07-11 06:00:00" 192 -24
"2003-07-11 07:00:00" 192 -34
"2003-07-11 08:00:00" 192 -44
"2003-07-11 09:00:00" 192 -47
"2003-07-11 10:00:00" 192 -55
"2003-07-11 11:00:00" 192 -51
"2003-07-11 12:00:00" 192 -44
"2003-07-11 13:00:00" 192 -44
"2003-07-11 14:00:00" 192 -41
"2003-07-11 15:00:00" 192 -40
"2003-07-11 16:00:00" 192 -49
"2003-07-11 17:00:00" 192 -56
"2003-07-11 18:00:00" 192 -60
"2003-07-11 19:00:00" 192 -60
"2003-07-11 20:00:00" 192 -63
"2003-07-11 21:00:00" 192 -62
"2003-07-11 22:00:00" 192 -58
"2003-07-11 23:00:00" 192 -63
