index DOY Dst
"2003-07-15 00:00:00" 196 -15
"2003-07-15 01:00:00" 196 -30
"2003-07-15 02:00:00" 196 -25
"2003-07-15 03:00:00" 196 -34
"2003-07-15 04:00:00" 196 -41
"2003-07-15 05:00:00" 196 -45
"2003-07-15 06:00:00" 196 -38
"2003-07-15 07:00:00" 196 -31
"2003-07-15 08:00:00" 196 -28
"2003-07-15 09:00:00" 196 -24
"2003-07-15 10:00:00" 196 -26
"2003-07-15 11:00:00" 196 -33
"2003-07-15 12:00:00" 196 -32
"2003-07-15 13:00:00" 196 -30
"2003-07-15 14:00:00" 196 -28
"2003-07-15 15:00:00" 196 -29
"2003-07-15 16:00:00" 196 -25
"2003-07-15 17:00:00" 196 -21
"2003-07-15 18:00:00" 196 -19
"2003-07-15 19:00:00" 196 -20
"2003-07-15 20:00:00" 196 -25
"2003-07-15 21:00:00" 196 -31
"2003-07-15 22:00:00" 196 -35
"2003-07-15 23:00:00" 196 -30
