index DOY Dst
"2003-06-19 00:00:00" 170 -60
"2003-06-19 01:00:00" 170 -54
"2003-06-19 02:00:00" 170 -51
"2003-06-19 03:00:00" 170 -50
"2003-06-19 04:00:00" 170 -48
"2003-06-19 05:00:00" 170 -49
"2003-06-19 06:00:00" 170 -61
"2003-06-19 07:00:00" 170 -60
"2003-06-19 08:00:00" 170 -55
"2003-06-19 09:00:00" 170 -49
"2003-06-19 10:00:00" 170 -49
"2003-06-19 11:00:00" 170 -47
"2003-06-19 12:00:00" 170 -48
"2003-06-19 13:00:00" 170 -45
"2003-06-19 14:00:00" 170 -43
"2003-06-19 15:00:00" 170 -41
"2003-06-19 16:00:00" 170 -44
"2003-06-19 17:00:00" 170 -42
"2003-06-19 18:00:00" 170 -42
"2003-06-19 19:00:00" 170 -39
"2003-06-19 20:00:00" 170 -36
"2003-06-19 21:00:00" 170 -32
"2003-06-19 22:00:00" 170 -30
"2003-06-19 23:00:00" 170 -30
