index DOY Dst
"2003-04-05 00:00:00" 95 -58
"2003-04-05 01:00:00" 95 -52
"2003-04-05 02:00:00" 95 -49
"2003-04-05 03:00:00" 95 -48
"2003-04-05 04:00:00" 95 -51
"2003-04-05 05:00:00" 95 -46
"2003-04-05 06:00:00" 95 -35
"2003-04-05 07:00:00" 95 -35
"2003-04-05 08:00:00" 95 -40
"2003-04-05 09:00:00" 95 -38
"2003-04-05 10:00:00" 95 -34
"2003-04-05 11:00:00" 95 -30
"2003-04-05 12:00:00" 95 -26
"2003-04-05 13:00:00" 95 -26
"2003-04-05 14:00:00" 95 -31
"2003-04-05 15:00:00" 95 -35
"2003-04-05 16:00:00" 95 -34
"2003-04-05 17:00:00" 95 -34
"2003-04-05 18:00:00" 95 -47
"2003-04-05 19:00:00" 95 -48
"2003-04-05 20:00:00" 95 -45
"2003-04-05 21:00:00" 95 -39
"2003-04-05 22:00:00" 95 -34
"2003-04-05 23:00:00" 95 -28
