index DOY Dst
"2003-11-01 00:00:00" 305 -69
"2003-11-01 01:00:00" 305 -69
"2003-11-01 02:00:00" 305 -61
"2003-11-01 03:00:00" 305 -62
"2003-11-01 04:00:00" 305 -61
"2003-11-01 05:00:00" 305 -62
"2003-11-01 06:00:00" 305 -56
"2003-11-01 07:00:00" 305 -48
"2003-11-01 08:00:00" 305 -47
"2003-11-01 09:00:00" 305 -44
"2003-11-01 10:00:00" 305 -41
"2003-11-01 11:00:00" 305 -38
"2003-11-01 12:00:00" 305 -43
"2003-11-01 13:00:00" 305 -46
"2003-11-01 14:00:00" 305 -46
"2003-11-01 15:00:00" 305 -39
"2003-11-01 16:00:00" 305 -35
"2003-11-01 17:00:00" 305 -31
"2003-11-01 18:00:00" 305 -28
"2003-11-01 19:00:00" 305 -32
"2003-11-01 20:00:00" 305 -36
"2003-11-01 21:00:00" 305 -33
"2003-11-01 22:00:00" 305 -31
"2003-11-01 23:00:00" 305 -37
