2007-01-24 00:00:00.000 001      359.30  27961.30  30627.80  41471.60
2007-01-24 00:01:00.000 001      359.30  27961.50  30627.80  41471.80
2007-01-24 00:02:00.000 001      359.30  27961.20  30627.70  41471.50
2007-01-24 00:03:00.000 001      359.40  27961.30  30628.00  41471.80
2007-01-24 00:04:00.000 001      359.40  27961.40  30628.00  41471.90
2007-01-24 00:05:00.000 001      359.40  27961.30  30628.00  41471.70
2007-01-24 00:06:00.000 001      359.40  27961.50  30628.00  41471.90
2007-01-24 00:07:00.000 001      359.40  27961.50  30628.10  41472.00
2007-01-24 00:08:00.000 001      359.40  27961.80  30628.00  41472.10
2007-01-24 00:09:00.000 001      359.40  27961.70  30628.00  41472.00
2007-01-24 00:10:00.000 001      359.50  27961.40  30628.20  41472.00
2007-01-24 00:11:00.000 001      359.50  27961.70  30628.20  41472.20
2007-01-24 00:12:00.000 001      359.50  27961.70  30628.30  41472.30
2007-01-24 00:13:00.000 001      359.50  27961.70  30628.20  41472.20
2007-01-24 00:14:00.000 001      359.50  27961.90  30628.30  41472.40
2007-01-24 00:15:00.000 001      359.50  27962.10  30628.40  41472.60
2007-01-24 00:16:00.000 001      359.50  27962.10  30628.40  41472.60
2007-01-24 00:17:00.000 001      359.60  27962.00  30628.30  41472.50
2007-01-24 00:18:00.000 001      359.60  27961.80  30628.50  41472.50
2007-01-24 00:19:00.000 001      359.60  27962.20  30628.40  41472.70
2007-01-24 00:20:00.000 001      359.50  27962.60  30627.90  41472.50
2007-01-24 00:21:00.000 001      359.60  27962.10  30628.40  41472.60
2007-01-24 00:22:00.000 001      359.60  27962.10  30628.50  41472.70
2007-01-24 00:23:00.000 001      359.60  27962.10  30628.50  41472.70
2007-01-24 00:24:00.000 001      359.60  27962.30  30628.50  41472.80
2007-01-24 00:25:00.000 001      359.60  27962.10  30628.70  41472.80
2007-01-24 00:26:00.000 001      359.70  27962.30  30628.50  41472.80
2007-01-24 00:27:00.000 001      359.70  27962.20  30628.40  41472.70
2007-01-24 00:28:00.000 001      359.70  27961.60  30628.60  41472.40
2007-01-24 00:29:00.000 001      359.70  27961.90  30628.40  41472.50
2007-01-24 00:30:00.000 001      359.70  27961.80  30628.40  41472.40
2007-01-24 00:31:00.000 001      359.70  27961.40  30628.60  41472.30
2007-01-24 00:32:00.000 001      359.70  27962.00  30628.30  41472.50
2007-01-24 00:33:00.000 001      359.70  27961.50  30628.50  41472.30
2007-01-24 00:34:00.000 001      359.70  27961.60  30628.30  41472.20
2007-01-24 00:35:00.000 001      359.80  27961.60  30628.40  41472.30
2007-01-24 00:36:00.000 001      359.80  27961.70  30628.20  41472.20
2007-01-24 00:37:00.000 001      359.80  27961.70  30628.50  41472.40
2007-01-24 00:38:00.000 001      359.80  27962.00  30628.20  41472.40
2007-01-24 00:39:00.000 001      359.80  27961.90  30628.40  41472.50
2007-01-24 00:40:00.000 001      359.80  27961.80  30628.60  41472.50
2007-01-24 00:41:00.000 001      359.80  27962.10  30628.30  41472.50
2007-01-24 00:42:00.000 001      359.80  27962.20  30628.40  41472.70
2007-01-24 00:43:00.000 001      359.80  27961.70  30628.50  41472.40
2007-01-24 00:44:00.000 001      359.80  27962.00  30628.30  41472.50
2007-01-24 00:45:00.000 001      359.80  27961.80  30628.60  41472.60
2007-01-24 00:46:00.000 001      359.80  27962.00  30628.50  41472.60
2007-01-24 00:47:00.000 001      359.80  27961.90  30628.70  41472.70
2007-01-24 00:48:00.000 001      359.80  27962.50  30628.30  41472.80
2007-01-24 00:49:00.000 001      359.90  27962.30  30628.50  41472.80
2007-01-24 00:50:00.000 001      359.80  27962.80  30628.20  41473.00
2007-01-24 00:51:00.000 001      359.80  27962.70  30628.30  41473.00
2007-01-24 00:52:00.000 001      359.90  27962.50  30628.30  41472.80
2007-01-24 00:53:00.000 001      359.90  27962.50  30628.30  41472.80
2007-01-24 00:54:00.000 001      359.90  27962.50  30628.30  41472.80
2007-01-24 00:55:00.000 001      359.90  27962.10  30628.40  41472.60
2007-01-24 00:56:00.000 001      359.90  27962.40  30628.20  41472.60
2007-01-24 00:57:00.000 001      359.90  27962.30  30628.20  41472.60
2007-01-24 00:58:00.000 001      359.90  27962.40  30628.10  41472.60
2007-01-24 00:59:00.000 001      359.90  27962.20  30628.20  41472.50
2007-01-24 01:00:00.000 001      359.90  27962.20  30628.20  41472.50
2007-01-24 01:01:00.000 001      359.90  27962.20  30628.10  41472.50
2007-01-24 01:02:00.000 001      359.90  27962.10  30628.10  41472.40
2007-01-24 01:03:00.000 001      359.90  27962.20  30627.90  41472.30
2007-01-24 01:04:00.000 001      359.90  27962.10  30628.00  41472.30
2007-01-24 01:05:00.000 001      359.90  27961.80  30628.10  41472.20
2007-01-24 01:06:00.000 001      359.90  27962.10  30627.80  41472.20
2007-01-24 01:07:00.000 001      359.90  27961.10  30628.20  41471.80
2007-01-24 01:08:00.000 001      359.90  27961.70  30627.80  41471.90
2007-01-24 01:09:00.000 001      359.90  27961.10  30628.00  41471.60
2007-01-24 01:10:00.000 001      359.90  27961.60  30627.90  41471.90
2007-01-24 01:11:00.000 001      359.90  27961.60  30627.90  41471.90
2007-01-24 01:12:00.000 001      359.90  27961.60  30628.00  41472.00
2007-01-24 01:13:00.000 001      359.90  27961.60  30628.00  41472.00
2007-01-24 01:14:00.000 001      360.00  27961.80  30627.80  41472.00
2007-01-24 01:15:00.000 001      359.90  27961.70  30627.80  41471.90
2007-01-24 01:16:00.000 001      359.90  27961.60  30627.90  41471.90
2007-01-24 01:17:00.000 001      359.90  27961.40  30627.80  41471.70
2007-01-24 01:18:00.000 001      360.00  27961.10  30627.80  41471.50
2007-01-24 01:19:00.000 001      360.00  27961.10  30627.80  41471.50
2007-01-24 01:20:00.000 001      359.90  27961.10  30627.70  41471.40
2007-01-24 01:21:00.000 001      360.00  27960.80  30627.80  41471.30
2007-01-24 01:22:00.000 001      360.00  27961.00  30627.60  41471.30
2007-01-24 01:23:00.000 001      360.00  27960.70  30627.70  41471.20
2007-01-24 01:24:00.000 001      360.00  27960.80  30627.60  41471.20
2007-01-24 01:25:00.000 001      360.00  27960.70  30627.70  41471.20
2007-01-24 01:26:00.000 001      360.00  27960.90  30627.60  41471.20
2007-01-24 01:27:00.000 001      360.00  27961.00  30627.60  41471.30
2007-01-24 01:28:00.000 001      360.00  27961.10  30627.60  41471.30
2007-01-24 01:29:00.000 001      360.00  27960.90  30627.70  41471.20
2007-01-24 01:30:00.000 001      360.00  27961.10  30627.60  41471.30
2007-01-24 01:31:00.000 001      360.00  27961.20  30627.50  41471.30
2007-01-24 01:32:00.000 001      360.00  27960.90  30627.60  41471.20
2007-01-24 01:33:00.000 001      360.00  27960.90  30627.50  41471.10
2007-01-24 01:34:00.000 001      360.00  27960.90  30627.70  41471.30
2007-01-24 01:35:00.000 001      360.00  27961.00  30627.60  41471.20
2007-01-24 01:36:00.000 001      360.00  27961.30  30627.40  41471.30
2007-01-24 01:37:00.000 001      360.00  27960.90  30627.70  41471.30
2007-01-24 01:38:00.000 001      360.00  27961.10  30627.60  41471.30
2007-01-24 01:39:00.000 001      360.00  27961.30  30627.50  41471.40
2007-01-24 01:40:00.000 001      360.00  27960.90  30627.60  41471.20
2007-01-24 01:41:00.000 001      360.00  27961.10  30627.40  41471.20
2007-01-24 01:42:00.000 001      360.00  27960.70  30627.70  41471.10
2007-01-24 01:43:00.000 001      360.00  27960.80  30627.40  41471.00
2007-01-24 01:44:00.000 001      360.00  27960.80  30627.70  41471.20
2007-01-24 01:45:00.000 001      360.00  27960.80  30627.60  41471.10
2007-01-24 01:46:00.000 001      360.00  27960.90  30627.60  41471.20
2007-01-24 01:47:00.000 001      360.00  27960.90  30627.50  41471.10
2007-01-24 01:48:00.000 001      360.00  27960.70  30627.60  41471.10
2007-01-24 01:49:00.000 001      360.00  27960.80  30627.60  41471.10
2007-01-24 01:50:00.000 001      360.00  27960.90  30627.50  41471.10
2007-01-24 01:51:00.000 001      360.00  27960.80  30627.50  41471.10
2007-01-24 01:52:00.000 001      360.00  27960.90  30627.50  41471.10
2007-01-24 01:53:00.000 001      360.00  27960.80  30627.50  41471.10
2007-01-24 01:54:00.000 001      360.00  27960.80  30627.40  41471.00
2007-01-24 01:55:00.000 001      360.00  27960.80  30627.40  41471.00
2007-01-24 01:56:00.000 001     9999.00 999999.00 999999.00 999999.00
2007-01-24 01:57:00.000 001      360.00  27960.90  30627.30  41471.00
2007-01-24 01:58:00.000 001      360.00  27960.80  30627.40  41471.00
2007-01-24 01:59:00.000 001      360.00  27960.80  30627.40  41471.00
2007-01-24 02:00:00.000 001      360.00  27960.90  30627.30  41471.00
2007-01-24 02:01:00.000 001      360.00  27960.60  30627.30  41470.80
2007-01-24 02:02:00.000 001      360.00  27960.60  30627.20  41470.70
2007-01-24 02:03:00.000 001      360.00  27960.60  30627.20  41470.70
2007-01-24 02:04:00.000 001      360.00  27960.80  30627.20  41470.80
2007-01-24 02:05:00.000 001      360.00  27960.50  30627.30  41470.70
2007-01-24 02:06:00.000 001      360.00  27960.70  30627.10  41470.70
2007-01-24 02:07:00.000 001      360.00  27960.60  30627.20  41470.70
2007-01-24 02:08:00.000 001      360.00  27960.90  30627.20  41470.90
2007-01-24 02:09:00.000 001      360.00  27961.00  30627.10  41470.90
2007-01-24 02:10:00.000 001      360.00  27960.90  30627.00  41470.70
2007-01-24 02:11:00.000 001     9999.00 999999.00 999999.00 999999.00
2007-01-24 02:12:00.000 001      360.00  27960.90  30627.30  41471.00
2007-01-24 02:13:00.000 001      360.00  27961.20  30626.90  41470.90
2007-01-24 02:14:00.000 001      360.00  27960.80  30627.00  41470.70
2007-01-24 02:15:00.000 001      360.00  27960.80  30626.90  41470.60
2007-01-24 02:16:00.000 001      360.00  27960.70  30627.10  41470.70
2007-01-24 02:17:00.000 001      360.00  27960.60  30627.10  41470.60
2007-01-24 02:18:00.000 001      360.00  27960.80  30626.80  41470.60
2007-01-24 02:19:00.000 001      360.00  27960.60  30627.00  41470.60
2007-01-24 02:20:00.000 001      360.00  27961.00  30626.90  41470.70
2007-01-24 02:21:00.000 001      360.00  27960.70  30627.00  41470.70
2007-01-24 02:22:00.000 001      360.00  27960.90  30627.10  41470.80
2007-01-24 02:23:00.000 001      360.00  27960.60  30627.20  41470.70
2007-01-24 02:24:00.000 001      360.00  27960.70  30627.00  41470.60
2007-01-24 02:25:00.000 001      360.00  27960.70  30627.00  41470.60
2007-01-24 02:26:00.000 001      360.00  27960.60  30627.20  41470.70
2007-01-24 02:27:00.000 001      360.00  27961.00  30626.90  41470.70
2007-01-24 02:28:00.000 001      360.00  27960.70  30627.10  41470.70
2007-01-24 02:29:00.000 001      360.00  27960.70  30626.90  41470.50
2007-01-24 02:30:00.000 001      360.00  27960.60  30626.90  41470.50
2007-01-24 02:31:00.000 001      360.00  27960.50  30627.10  41470.50
2007-01-24 02:32:00.000 001      360.00  27960.90  30626.70  41470.60
2007-01-24 02:33:00.000 001      360.00  27960.50  30627.00  41470.50
2007-01-24 02:34:00.000 001      360.00  27960.60  30626.70  41470.40
2007-01-24 02:35:00.000 001      360.00  27960.70  30626.80  41470.50
2007-01-24 02:36:00.000 001      360.00  27960.50  30626.80  41470.40
2007-01-24 02:37:00.000 001      360.00  27960.80  30626.80  41470.60
2007-01-24 02:38:00.000 001      360.00  27960.70  30627.00  41470.60
2007-01-24 02:39:00.000 001      360.00  27960.90  30626.90  41470.70
2007-01-24 02:40:00.000 001      360.00  27960.70  30626.90  41470.60
2007-01-24 02:41:00.000 001      360.00  27960.90  30626.90  41470.70
2007-01-24 02:42:00.000 001      360.00  27960.60  30626.90  41470.50
2007-01-24 02:43:00.000 001      360.00  27960.90  30626.80  41470.60
2007-01-24 02:44:00.000 001      360.00  27960.70  30627.00  41470.70
2007-01-24 02:45:00.000 001      360.00  27960.90  30626.70  41470.60
2007-01-24 02:46:00.000 001      360.00  27961.00  30626.90  41470.80
2007-01-24 02:47:00.000 001      360.00  27961.00  30626.80  41470.70
2007-01-24 02:48:00.000 001      359.90  27961.00  30626.50  41470.40
2007-01-24 02:49:00.000 001      360.00  27961.20  30626.70  41470.70
2007-01-24 02:50:00.000 001      360.00  27961.10  30626.80  41470.80
2007-01-24 02:51:00.000 001      360.00  27961.10  30626.80  41470.70
2007-01-24 02:52:00.000 001      360.00  27960.80  30627.00  41470.70
2007-01-24 02:53:00.000 001      360.00  27960.90  30626.60  41470.40
2007-01-24 02:54:00.000 001      360.00  27961.30  30626.60  41470.70
2007-01-24 02:55:00.000 001      360.00  27960.90  30626.60  41470.40
2007-01-24 02:56:00.000 001      360.00  27961.00  30626.70  41470.60
2007-01-24 02:57:00.000 001      360.00  27961.10  30626.60  41470.60
2007-01-24 02:58:00.000 001      360.00  27961.20  30626.70  41470.70
2007-01-24 02:59:00.000 001      360.00  27961.00  30626.70  41470.60
2007-01-24 03:00:00.000 001      360.00  27961.10  30626.60  41470.60
2007-01-24 03:01:00.000 001      360.00  27960.90  30626.60  41470.40
2007-01-24 03:02:00.000 001      360.00  27961.00  30626.70  41470.60
2007-01-24 03:03:00.000 001      360.00  27960.90  30626.70  41470.50
2007-01-24 03:04:00.000 001      360.00  27961.10  30626.60  41470.60
2007-01-24 03:05:00.000 001      360.00  27961.00  30626.60  41470.50
2007-01-24 03:06:00.000 001      360.00  27961.10  30626.40  41470.40
2007-01-24 03:07:00.000 001      360.00  27961.20  30626.50  41470.60
2007-01-24 03:08:00.000 001      360.00  27961.10  30626.60  41470.60
2007-01-24 03:09:00.000 001      360.00  27961.00  30626.60  41470.50
2007-01-24 03:10:00.000 001      360.00  27961.10  30626.50  41470.50
2007-01-24 03:11:00.000 001      360.00  27961.30  30626.60  41470.70
2007-01-24 03:12:00.000 001      360.00  27961.30  30626.60  41470.70
2007-01-24 03:13:00.000 001      360.00  27961.20  30626.70  41470.70
2007-01-24 03:14:00.000 001      360.00  27961.30  30626.60  41470.70
2007-01-24 03:15:00.000 001      360.00  27961.30  30626.70  41470.80
2007-01-24 03:16:00.000 001      360.00  27961.40  30626.60  41470.80
2007-01-24 03:17:00.000 001      360.00  27961.40  30626.60  41470.80
2007-01-24 03:18:00.000 001      360.00  27961.00  30626.80  41470.70
2007-01-24 03:19:00.000 001      360.00  27961.20  30626.70  41470.70
2007-01-24 03:20:00.000 001      360.00  27961.20  30626.70  41470.70
2007-01-24 03:21:00.000 001      360.00  27960.90  30626.60  41470.40
2007-01-24 03:22:00.000 001      360.00  27961.00  30626.50  41470.50
2007-01-24 03:23:00.000 001      360.00  27960.90  30626.60  41470.40
2007-01-24 03:24:00.000 001      360.00  27960.80  30626.40  41470.30
2007-01-24 03:25:00.000 001     9999.00 999999.00 999999.00 999999.00
