2020-07-24 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2020-07-24 00:01:00.000 001      310.00  27387.20  29876.90  40530.10
2020-07-24 00:02:00.000 001      310.00  27387.20  29877.10  40530.30
2020-07-24 00:03:00.000 001      310.00  27387.50  29877.00  40530.40
2020-07-24 00:04:00.000 001      309.90  27388.00  29877.10  40530.80
2020-07-24 00:05:00.000 001      309.90  27388.10  29877.00  40530.70
2020-07-24 00:06:00.000 001      309.90  27388.40  29877.10  40531.10
2020-07-24 00:07:00.000 001      309.90  27388.20  29877.30  40531.10
2020-07-24 00:08:00.000 001      309.80  27388.40  29877.10  40531.10
2020-07-24 00:09:00.000 001      309.80  27388.80  29877.10  40531.30
2020-07-24 00:10:00.000 001      309.80  27388.50  29877.20  40531.20
2020-07-24 00:11:00.000 001      309.80  27388.70  29877.20  40531.30
2020-07-24 00:12:00.000 001      309.80  27388.70  29877.20  40531.30
2020-07-24 00:13:00.000 001      309.80  27389.00  29877.10  40531.40
2020-07-24 00:14:00.000 001      309.70  27389.20  29877.30  40531.70
2020-07-24 00:15:00.000 001      309.70  27389.40  29877.40  40532.00
2020-07-24 00:16:00.000 001      309.70  27389.60  29877.50  40532.20
2020-07-24 00:17:00.000 001      309.70  27389.50  29877.60  40532.20
2020-07-24 00:18:00.000 001      309.70  27389.70  29877.70  40532.40
2020-07-24 00:19:00.000 001      309.70  27389.70  29877.80  40532.40
2020-07-24 00:20:00.000 001      309.70  27390.20  29877.80  40532.80
2020-07-24 00:21:00.000 001      309.70  27390.30  29877.90  40532.90
2020-07-24 00:22:00.000 001      309.70  27390.40  29878.00  40533.10
2020-07-24 00:23:00.000 001      309.70  27390.70  29878.10  40533.30
2020-07-24 00:24:00.000 001      309.70  27390.80  29878.20  40533.50
2020-07-24 00:25:00.000 001      309.60  27391.10  29878.30  40533.80
2020-07-24 00:26:00.000 001      309.70  27390.90  29878.40  40533.70
2020-07-24 00:27:00.000 001      309.60  27391.40  29878.50  40534.10
2020-07-24 00:28:00.000 001      309.60  27391.70  29878.60  40534.40
2020-07-24 00:29:00.000 001      309.60  27391.60  29878.70  40534.40
2020-07-24 00:30:00.000 001      309.60  27391.70  29878.80  40534.50
2020-07-24 00:31:00.000 001      309.60  27391.80  29878.90  40534.70
2020-07-24 00:32:00.000 001      309.60  27392.00  29879.00  40534.80
