2020-08-23 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2020-08-23 00:01:00.000 001      309.30  27356.70  29864.00  40500.00
2020-08-23 00:02:00.000 001      309.30  27357.00  29863.90  40500.10
2020-08-23 00:03:00.000 001      309.20  27356.80  29863.80  40499.90
2020-08-23 00:04:00.000 001      309.30  27356.60  29863.90  40499.80
2020-08-23 00:05:00.000 001      309.30  27356.30  29864.00  40499.70
2020-08-23 00:06:00.000 001      309.30  27356.10  29863.90  40499.50
2020-08-23 00:07:00.000 001      309.30  27356.30  29863.90  40499.60
2020-08-23 00:08:00.000 001      309.30  27356.00  29864.10  40499.60
2020-08-23 00:09:00.000 001      309.20  27356.30  29863.90  40499.60
2020-08-23 00:10:00.000 001      309.20  27355.90  29864.10  40499.50
2020-08-23 00:11:00.000 001      309.20  27356.00  29863.90  40499.50
2020-08-23 00:12:00.000 001      309.20  27355.70  29864.10  40499.40
2020-08-23 00:13:00.000 001      309.20  27355.50  29863.90  40499.10
2020-08-23 00:14:00.000 001      309.20  27355.70  29863.90  40499.20
2020-08-23 00:15:00.000 001      309.20  27355.00  29863.80  40498.70
2020-08-23 00:16:00.000 001      309.10  27355.50  29863.90  40499.10
2020-08-23 00:17:00.000 001      309.10  27355.60  29864.20  40499.40
2020-08-23 00:18:00.000 001      309.00  27356.10  29864.10  40499.60
2020-08-23 00:19:00.000 001      309.00  27356.30  29864.20  40499.90
2020-08-23 00:20:00.000 001      308.90  27356.50  29864.40  40500.10
2020-08-23 00:21:00.000 001      308.90  27356.90  29864.30  40500.30
2020-08-23 00:22:00.000 001      308.90  27357.10  29864.50  40500.70
2020-08-23 00:23:00.000 001      308.90  27357.10  29864.60  40500.70
2020-08-23 00:24:00.000 001      308.90  27357.20  29864.60  40500.80
2020-08-23 00:25:00.000 001      309.00  27357.30  29864.50  40500.70
2020-08-23 00:26:00.000 001      309.00  27357.30  29864.60  40500.90
2020-08-23 00:27:00.000 001      309.00  27358.10  29864.50  40501.30
2020-08-23 00:28:00.000 001      309.00  27358.30  29864.80  40501.60
2020-08-23 00:29:00.000 001      309.00  27358.90  29864.50  40501.90
2020-08-23 00:30:00.000 001      309.00  27359.10  29864.80  40502.20
2020-08-23 00:31:00.000 001      309.00  27359.60  29864.70  40502.50
2020-08-23 00:32:00.000 001      309.00  27359.50  29864.80  40502.50
2020-08-23 00:33:00.000 001      309.00  27359.70  29864.80  40502.60
2020-08-23 00:34:00.000 001      309.00  27360.10  29864.80  40502.90
2020-08-23 00:35:00.000 001      309.00  27359.80  29865.10  40502.80
2020-08-23 00:36:00.000 001      308.90  27359.80  29864.90  40502.80
2020-08-23 00:37:00.000 001      309.00  27359.80  29865.10  40502.90
2020-08-23 00:38:00.000 001      309.00  27360.00  29865.00  40502.90
2020-08-23 00:39:00.000 001      309.00  27360.10  29865.20  40503.10
2020-08-23 00:40:00.000 001      309.00  27360.60  29865.10  40503.40
2020-08-23 00:41:00.000 001      309.00  27360.60  29865.20  40503.50
2020-08-23 00:42:00.000 001      309.00  27360.90  29865.20  40503.70
2020-08-23 00:43:00.000 001      309.00  27361.40  29865.20  40504.00
2020-08-23 00:44:00.000 001      309.10  27361.40  29865.40  40504.20
2020-08-23 00:45:00.000 001      309.10  27361.70  29865.30  40504.30
2020-08-23 00:46:00.000 001      309.10  27361.70  29865.50  40504.40
2020-08-23 00:47:00.000 001      309.10  27361.90  29865.50  40504.60
2020-08-23 00:48:00.000 001      309.00  27362.40  29865.40  40504.80
2020-08-23 00:49:00.000 001      309.00  27362.10  29865.80  40505.00
2020-08-23 00:50:00.000 001      309.00  27362.70  29865.80  40505.30
2020-08-23 00:51:00.000 001      309.00  27362.90  29865.80  40505.50
2020-08-23 00:52:00.000 001      309.00  27362.80  29866.00  40505.60
2020-08-23 00:53:00.000 001      309.00  27363.20  29865.80  40505.70
2020-08-23 00:54:00.000 001      309.00  27363.60  29866.00  40506.10
2020-08-23 00:55:00.000 001      309.00  27363.80  29866.10  40506.30
2020-08-23 00:56:00.000 001      309.00  27363.70  29866.40  40506.50
2020-08-23 00:57:00.000 001      309.00  27364.30  29866.20  40506.80
2020-08-23 00:58:00.000 001      309.00  27364.90  29866.10  40507.10
2020-08-23 00:59:00.000 001      309.00  27365.10  29866.30  40507.40
2020-08-23 01:00:00.000 001      309.00  27365.40  29866.30  40507.60
2020-08-23 01:01:00.000 001      309.10  27365.40  29866.40  40507.60
2020-08-23 01:02:00.000 001      309.10  27365.00  29866.60  40507.50
2020-08-23 01:03:00.000 001      309.10  27365.30  29866.60  40507.70
2020-08-23 01:04:00.000 001      309.10  27365.50  29866.60  40507.80
2020-08-23 01:05:00.000 001      309.10  27365.40  29866.70  40507.80
2020-08-23 01:06:00.000 001      309.10  27365.50  29866.60  40507.80
2020-08-23 01:07:00.000 001      309.10  27365.30  29866.90  40508.00
2020-08-23 01:08:00.000 001      309.10  27365.60  29866.70  40507.90
2020-08-23 01:09:00.000 001      309.20  27364.90  29867.10  40507.80
2020-08-23 01:10:00.000 001      309.20  27365.30  29867.00  40508.00
2020-08-23 01:11:00.000 001      309.20  27364.90  29867.20  40507.90
2020-08-23 01:12:00.000 001      309.20  27365.30  29866.90  40507.90
2020-08-23 01:13:00.000 001      309.20  27365.20  29867.00  40507.90
2020-08-23 01:14:00.000 001      309.20  27365.30  29867.30  40508.20
2020-08-23 01:15:00.000 001      309.20  27365.60  29867.10  40508.30
2020-08-23 01:16:00.000 001      309.20  27365.20  29867.40  40508.30
2020-08-23 01:17:00.000 001      309.20  27365.60  29867.40  40508.50
2020-08-23 01:18:00.000 001      309.20  27365.60  29867.50  40508.60
2020-08-23 01:19:00.000 001      309.20  27365.60  29867.60  40508.60
2020-08-23 01:20:00.000 001      309.20  27365.80  29867.60  40508.80
