2016-07-13 00:00:00.000 195      9999.00 999999.00 999999.00 999999.00
2016-07-13 00:01:00.000 195       334.43  27545.28  30219.20  40889.39
2016-07-13 00:02:00.000 195       334.46  27545.20  30219.43  40889.51
2016-07-13 00:03:00.000 195       334.46  27545.66  30219.58  40889.93
2016-07-13 00:04:00.000 195       334.40  27546.04  30220.04  40890.53
2016-07-13 00:05:00.000 195       334.39  27546.34  30220.35  40890.96
2016-07-13 00:06:00.000 195       334.35  27546.65  30220.19  40891.05
2016-07-13 00:07:00.000 195       334.37  27546.65  30220.73  40891.45
2016-07-13 00:08:00.000 195       334.42  27546.57  30220.80  40891.45
2016-07-13 00:09:00.000 195       334.44  27546.57  30220.88  40891.50
2016-07-13 00:10:00.000 195       334.46  27546.42  30220.80  40891.35
2016-07-13 00:11:00.000 195       334.52  27546.12  30221.11  40891.37
2016-07-13 00:12:00.000 195       334.56  27546.19  30221.19  40891.47
2016-07-13 00:13:00.000 195       334.60  27546.19  30221.19  40891.47
2016-07-13 00:14:00.000 195       334.64  27546.96  30221.34  40892.10
2016-07-13 00:15:00.000 195       334.65  27547.26  30221.41  40892.36
2016-07-13 00:16:00.000 195       334.71  27548.02  30221.72  40893.11
2016-07-13 00:17:00.000 195       334.76  27548.25  30221.80  40893.32
2016-07-13 00:18:00.000 195       334.76  27548.79  30221.80  40893.68
2016-07-13 00:19:00.000 195       334.77  27549.09  30221.95  40893.99
2016-07-13 00:20:00.000 195       334.79  27549.78  30222.10  40894.57
2016-07-13 00:21:00.000 195       334.82  27550.54  30222.25  40895.20
2016-07-13 00:22:00.000 195       334.85  27551.38  30222.41  40895.87
2016-07-13 00:23:00.000 195       334.86  27552.52  30222.33  40896.59
2016-07-13 00:24:00.000 195       334.89  27553.06  30222.48  40897.06
2016-07-13 00:25:00.000 195       334.97  27553.67  30222.56  40897.53
2016-07-13 00:26:00.000 195       335.01  27554.51  30222.79  40898.26
2016-07-13 00:27:00.000 195       335.07  27554.81  30222.94  40898.58
2016-07-13 00:28:00.000 195       335.09  27555.12  30223.09  40898.90
2016-07-13 00:29:00.000 195       335.15  27555.50  30223.17  40899.21
2016-07-13 00:30:00.000 195       335.19  27556.41  30223.25  40899.88
2016-07-13 00:31:00.000 195       335.18  27557.56  30223.25  40900.66
2016-07-13 00:32:00.000 195       335.20  27558.09  30223.86  40901.46
2016-07-13 00:33:00.000 195       335.20  27559.01  30224.09  40902.25
2016-07-13 00:34:00.000 195       335.23  27559.47  30224.24  40902.68
2016-07-13 00:35:00.000 195       335.28  27559.47  30224.39  40902.79
2016-07-13 00:36:00.000 195       335.33  27559.24  30224.54  40902.75
2016-07-13 00:37:00.000 195       335.35  27559.24  30224.62  40902.80
2016-07-13 00:38:00.000 195       335.43  27558.86  30224.77  40902.66
2016-07-13 00:39:00.000 195       335.49  27558.78  30224.70  40902.55
2016-07-13 00:40:00.000 195       335.55  27559.01  30224.85  40902.82
2016-07-13 00:41:00.000 195       335.57  27559.24  30224.85  40902.97
2016-07-13 00:42:00.000 195       335.61  27559.54  30224.92  40903.23
2016-07-13 00:43:00.000 195       335.65  27559.77  30225.08  40903.50
2016-07-13 00:44:00.000 195       335.71  27559.85  30225.30  40903.72
2016-07-13 00:45:00.000 195       335.73  27560.15  30225.46  40904.04
2016-07-13 00:46:00.000 195       335.74  27560.08  30225.69  40904.16
2016-07-13 00:47:00.000 195       335.75  27559.70  30225.92  40904.07
2016-07-13 00:48:00.000 195       335.77  27559.85  30226.07  40904.29
2016-07-13 00:49:00.000 195       335.82  27559.70  30226.14  40904.24
2016-07-13 00:50:00.000 195       335.82  27559.77  30226.22  40904.34
2016-07-13 00:51:00.000 195       335.86  27559.31  30226.53  40904.26
2016-07-13 00:52:00.000 195       335.86  27559.31  30226.45  40904.21
2016-07-13 00:53:00.000 195       335.88  27558.86  30226.68  40904.07
2016-07-13 00:54:00.000 195       335.88  27558.55  30226.68  40903.86
2016-07-13 00:55:00.000 195       335.87  27558.09  30226.68  40903.55
2016-07-13 00:56:00.000 195       335.90  27557.64  30226.76  40903.30
2016-07-13 00:57:00.000 195       335.88  27557.71  30226.91  40903.46
2016-07-13 00:58:00.000 195       335.83  27558.32  30226.83  40903.82
2016-07-13 00:59:00.000 195       335.84  27558.25  30227.14  40903.99
2016-07-13 01:00:00.000 195       335.80  27558.78  30227.14  40904.35
2016-07-13 01:01:00.000 195       335.79  27559.09  30227.52  40904.84
2016-07-13 01:02:00.000 195       335.76  27558.93  30227.44  40904.68
2016-07-13 01:03:00.000 195       335.74  27558.86  30227.21  40904.46
2016-07-13 01:04:00.000 195       335.72  27558.25  30227.06  40903.94
2016-07-13 01:05:00.000 195       335.68  27558.17  30226.98  40903.83
2016-07-13 01:06:00.000 195       335.67  27557.87  30227.06  40903.68
2016-07-13 01:07:00.000 195       335.63  27557.71  30226.91  40903.46
2016-07-13 01:08:00.000 195       335.66  27557.03  30227.14  40903.17
2016-07-13 01:09:00.000 195       335.67  27556.72  30226.98  40902.86
2016-07-13 01:10:00.000 195       335.67  27556.11  30227.06  40902.50
2016-07-13 01:11:00.000 195       335.68  27555.80  30226.98  40902.24
2016-07-13 01:12:00.000 195       335.69  27555.88  30227.14  40902.40
2016-07-13 01:13:00.000 195       335.71  27556.11  30226.98  40902.44
2016-07-13 01:14:00.000 195       335.72  27556.03  30227.14  40902.50
2016-07-13 01:15:00.000 195       335.73  27556.03  30226.98  40902.39
2016-07-13 01:16:00.000 195       335.73  27555.88  30226.91  40902.23
2016-07-13 01:17:00.000 195       335.78  27555.35  30226.76  40901.76
2016-07-13 01:18:00.000 195       335.77  27555.04  30226.83  40901.61
2016-07-13 01:19:00.000 195       335.79  27555.04  30226.76  40901.55
