2015-10-28 00:00:00.000 301      9999.00 999999.00 999999.00 999999.00
2015-10-28 00:01:00.000 301       287.85  27432.12  29907.18  40582.21
2015-10-28 00:02:00.000 301       287.85  27432.28  29907.13  40582.29
2015-10-28 00:03:00.000 301       287.87  27432.22  29907.29  40582.37
2015-10-28 00:04:00.000 301       287.88  27432.33  29907.29  40582.45
2015-10-28 00:05:00.000 301       287.86  27432.54  29907.30  40582.60
2015-10-28 00:06:00.000 301       287.89  27432.53  29907.52  40582.75
2015-10-28 00:07:00.000 301       287.90  27432.58  29907.58  40582.83
2015-10-28 00:08:00.000 301       287.92  27432.59  29907.47  40582.75
2015-10-28 00:09:00.000 301       287.92  27432.42  29907.62  40582.75
2015-10-28 00:10:00.000 301       287.93  27432.42  29907.52  40582.67
2015-10-28 00:11:00.000 301       287.93  27432.47  29907.57  40582.75
2015-10-28 00:12:00.000 301       287.93  27432.42  29907.62  40582.75
2015-10-28 00:13:00.000 301       287.93  27432.42  29907.62  40582.75
2015-10-28 00:14:00.000 301       287.95  27432.63  29907.63  40582.90
2015-10-28 00:15:00.000 301       287.94  27432.53  29907.63  40582.83
2015-10-28 00:16:00.000 301       287.98  27432.30  29907.73  40582.75
2015-10-28 00:17:00.000 301       287.98  27432.14  29907.77  40582.67
2015-10-28 00:18:00.000 301       287.98  27432.14  29907.77  40582.67
2015-10-28 00:19:00.000 301       287.99  27431.96  29908.03  40582.75
2015-10-28 00:20:00.000 301       287.99  27432.08  29907.93  40582.75
2015-10-28 00:21:00.000 301       287.98  27432.08  29907.93  40582.75
2015-10-28 00:22:00.000 301       287.98  27431.96  29908.03  40582.75
2015-10-28 00:23:00.000 301       287.98  27431.98  29907.82  40582.60
2015-10-28 00:24:00.000 301       287.98  27432.04  29907.66  40582.52
2015-10-28 00:25:00.000 301       287.99  27432.20  29907.72  40582.67
2015-10-28 00:26:00.000 301       288.00  27432.18  29908.04  40582.90
2015-10-28 00:27:00.000 301       288.00  27432.56  29908.01  40583.13
2015-10-28 00:28:00.000 301       288.03  27432.29  29908.05  40582.98
2015-10-28 00:29:00.000 301       288.05  27432.35  29907.89  40582.90
2015-10-28 00:30:00.000 301       288.08  27432.25  29907.78  40582.75
2015-10-28 00:31:00.000 301       288.09  27432.14  29907.77  40582.67
2015-10-28 00:32:00.000 301       288.12  27432.57  29907.79  40582.98
2015-10-28 00:33:00.000 301       288.10  27432.45  29908.00  40583.05
2015-10-28 00:34:00.000 301       288.11  27432.12  29908.10  40582.90
2015-10-28 00:35:00.000 301       288.10  27432.02  29907.98  40582.75
2015-10-28 00:36:00.000 301       288.13  27431.91  29908.08  40582.75
2015-10-28 00:37:00.000 301       288.13  27431.75  29908.02  40582.60
2015-10-28 00:38:00.000 301       288.13  27431.81  29907.97  40582.60
2015-10-28 00:39:00.000 301       288.13  27431.59  29908.07  40582.52
2015-10-28 00:40:00.000 301       288.15  27431.37  29908.06  40582.37
2015-10-28 00:41:00.000 301       288.15  27431.26  29908.16  40582.37
2015-10-28 00:42:00.000 301       288.15  27431.16  29908.05  40582.21
2015-10-28 00:43:00.000 301       288.15  27431.10  29908.10  40582.21
2015-10-28 00:44:00.000 301       288.15  27430.99  29908.09  40582.14
2015-10-28 00:45:00.000 301       288.15  27430.94  29908.04  40582.06
2015-10-28 00:46:00.000 301       288.16  27430.66  29908.19  40581.99
2015-10-28 00:47:00.000 301       288.16  27431.05  29908.04  40582.14
2015-10-28 00:48:00.000 301       288.15  27430.99  29908.09  40582.14
2015-10-28 00:49:00.000 301       288.19  27430.61  29908.24  40581.99
2015-10-28 00:50:00.000 301       288.19  27430.49  29908.34  40581.99
2015-10-28 00:51:00.000 301       288.19  27430.66  29908.19  40581.99
2015-10-28 00:52:00.000 301       288.18  27430.61  29908.13  40581.91
2015-10-28 00:53:00.000 301       288.18  27430.56  29908.07  40581.84
2015-10-28 00:54:00.000 301       288.19  27430.61  29908.24  40581.99
2015-10-28 00:55:00.000 301       288.18  27430.55  29908.29  40581.99
2015-10-28 00:56:00.000 301       288.19  27430.39  29908.34  40581.91
