2020-10-14 00:00:00.000 288      9999.00 999999.00 999999.00 999999.00
2020-10-14 00:01:00.000 288       386.72  28022.72  30875.10  41695.86
2020-10-14 00:02:00.000 288       386.71  28022.72  30875.03  41695.80
2020-10-14 00:03:00.000 288       386.71  28022.65  30874.95  41695.70
2020-10-14 00:04:00.000 288       386.70  28022.57  30874.87  41695.59
2020-10-14 00:05:00.000 288       386.70  28022.49  30874.80  41695.48
2020-10-14 00:06:00.000 288       386.69  28022.49  30874.80  41695.48
2020-10-14 00:07:00.000 288       386.69  28022.42  30874.72  41695.38
2020-10-14 00:08:00.000 288       386.69  28022.42  30874.64  41695.32
2020-10-14 00:09:00.000 288       386.67  28022.27  30874.64  41695.21
2020-10-14 00:10:00.000 288       386.66  28022.11  30874.41  41694.95
2020-10-14 00:11:00.000 288       386.65  28021.88  30874.19  41694.62
2020-10-14 00:12:00.000 288       386.64  28021.81  30874.19  41694.57
2020-10-14 00:13:00.000 288       386.62  28021.66  30873.96  41694.30
2020-10-14 00:14:00.000 288       386.62  28021.50  30873.80  41694.08
2020-10-14 00:15:00.000 288       386.60  28021.35  30873.73  41693.92
2020-10-14 00:16:00.000 288       386.59  28021.20  30873.58  41693.71
2020-10-14 00:17:00.000 288       386.59  28021.12  30873.50  41693.60
2020-10-14 00:18:00.000 288       386.57  28020.97  30873.35  41693.38
2020-10-14 00:19:00.000 288       386.56  28020.89  30873.27  41693.28
2020-10-14 00:20:00.000 288       386.55  28020.82  30873.12  41693.11
2020-10-14 00:21:00.000 288       386.54  28020.66  30873.04  41692.95
2020-10-14 00:22:00.000 288       386.54  28020.51  30872.89  41692.74
2020-10-14 00:23:00.000 288       386.53  28020.51  30872.89  41692.74
2020-10-14 00:24:00.000 288       386.53  28020.44  30872.74  41692.57
2020-10-14 00:25:00.000 288       386.52  28020.36  30872.74  41692.52
2020-10-14 00:26:00.000 288       386.52  28020.21  30872.58  41692.30
2020-10-14 00:27:00.000 288       386.51  28020.13  30872.51  41692.20
2020-10-14 00:28:00.000 288       386.51  28020.13  30872.43  41692.14
2020-10-14 00:29:00.000 288       386.50  28020.21  30872.43  41692.19
2020-10-14 00:30:01.000 288       386.50  28020.13  30872.43  41692.14
2020-10-14 00:31:00.000 288       386.50  28020.13  30872.36  41692.09
2020-10-14 00:32:00.000 288       386.49  28020.05  30872.36  41692.04
2020-10-14 00:33:00.000 288       386.49  28020.13  30872.36  41692.09
2020-10-14 00:34:00.000 288       386.49  28019.98  30872.28  41691.93
2020-10-14 00:35:00.000 288       386.49  28019.98  30872.20  41691.87
2020-10-14 00:36:00.000 288       386.50  28020.05  30872.28  41691.98
2020-10-14 00:37:00.000 288       386.49  28020.13  30872.28  41692.03
2020-10-14 00:38:00.000 288       386.50  28020.13  30872.36  41692.09
2020-10-14 00:39:00.000 288       386.49  28020.21  30872.28  41692.08
2020-10-14 00:40:00.000 288       386.49  28020.21  30872.28  41692.08
2020-10-14 00:41:00.000 288       386.49  28020.13  30872.28  41692.03
2020-10-14 00:42:00.000 288       386.49  28020.05  30872.28  41691.98
2020-10-14 00:43:00.000 288       386.49  28020.05  30872.20  41691.92
2020-10-14 00:44:00.000 288       386.48  28020.05  30872.20  41691.92
2020-10-14 00:45:00.000 288       386.49  28020.21  30872.28  41692.08
2020-10-14 00:46:00.000 288       386.50  28020.21  30872.28  41692.08
2020-10-14 00:47:00.000 288       386.50  28020.21  30872.20  41692.02
2020-10-14 00:48:00.000 288       386.49  28020.21  30872.20  41692.02
2020-10-14 00:49:00.000 288       386.48  28020.13  30872.12  41691.91
2020-10-14 00:50:00.000 288       386.48  28020.13  30872.12  41691.91
2020-10-14 00:51:00.000 288       386.48  28020.13  30872.12  41691.91
2020-10-14 00:52:00.000 288       386.48  28020.13  30872.05  41691.86
2020-10-14 00:53:00.000 288       386.48  28020.05  30872.05  41691.80
2020-10-14 00:54:00.000 288       386.48  28020.05  30871.97  41691.75
2020-10-14 00:55:00.000 288       386.48  28019.98  30871.97  41691.70
2020-10-14 00:56:00.000 288       386.47  28019.98  30871.97  41691.70
2020-10-14 00:57:00.000 288       386.47  28019.90  30871.90  41691.59
2020-10-14 00:58:00.000 288       386.47  28019.82  30871.90  41691.54
2020-10-14 00:59:00.000 288       386.46  28019.82  30871.82  41691.48
2020-10-14 01:00:00.000 288       386.46  28019.75  30871.82  41691.43
2020-10-14 01:01:00.000 288       386.45  28019.67  30871.74  41691.32
2020-10-14 01:02:00.000 288       386.45  28019.67  30871.67  41691.27
2020-10-14 01:03:00.000 288       386.44  28019.67  30871.59  41691.21
2020-10-14 01:04:00.000 288       386.43  28019.60  30871.59  41691.16
2020-10-14 01:05:00.000 288       386.42  28019.67  30871.59  41691.21
2020-10-14 01:06:00.000 288       386.42  28019.67  30871.52  41691.16
2020-10-14 01:07:00.000 288       386.42  28019.60  30871.52  41691.11
2020-10-14 01:08:00.000 288       386.42  28019.67  30871.44  41691.10
2020-10-14 01:09:00.000 288       386.41  28019.67  30871.36  41691.04
2020-10-14 01:10:00.000 288       386.41  28019.60  30871.44  41691.05
2020-10-14 01:11:00.000 288       386.41  28019.67  30871.44  41691.10
2020-10-14 01:12:00.000 288       386.43  28019.82  30871.52  41691.26
2020-10-14 01:13:00.000 288       386.43  28019.98  30871.59  41691.42
2020-10-14 01:14:00.000 288       386.43  28019.90  30871.52  41691.31
2020-10-14 01:15:00.000 288       386.42  28019.82  30871.52  41691.26
2020-10-14 01:16:00.000 288       386.43  28019.90  30871.52  41691.31
2020-10-14 01:17:00.000 288       386.42  28019.90  30871.52  41691.31
2020-10-14 01:18:04.000 288       386.41  28019.82  30871.44  41691.20
2020-10-14 01:19:10.000 288       386.42  28019.90  30871.44  41691.25
2020-10-14 01:20:04.000 288       386.42  28019.90  30871.52  41691.31
2020-10-14 01:21:05.000 288       386.41  28019.90  30871.52  41691.31
2020-10-14 01:22:06.000 288       386.42  28019.90  30871.52  41691.31
2020-10-14 01:23:10.000 288       386.41  28019.90  30871.44  41691.25
2020-10-14 01:24:10.000 288       386.42  28019.90  30871.44  41691.25
2020-10-14 01:25:05.000 288       386.42  28019.82  30871.44  41691.20
2020-10-14 01:26:05.000 288       386.42  28019.82  30871.44  41691.20
2020-10-14 01:27:08.000 288       386.42  28019.82  30871.36  41691.14
2020-10-14 01:28:09.000 288       386.43  28019.90  30871.44  41691.25
2020-10-14 01:29:09.000 288       386.43  28019.98  30871.52  41691.36
2020-10-14 01:30:11.000 288       386.43  28020.05  30871.59  41691.47
2020-10-14 01:31:10.000 288       386.45  28020.13  30871.59  41691.52
2020-10-14 01:32:07.000 288       386.44  28020.13  30871.67  41691.57
2020-10-14 01:33:04.000 288       386.44  28020.13  30871.67  41691.57
2020-10-14 01:34:05.000 288       386.44  28020.13  30871.67  41691.57
