2007-10-25 00:00:00.000 001      353.90  27918.60  30567.20  41398.10
2007-10-25 00:01:00.000 001      354.00  27918.50  30567.40  41398.20
2007-10-25 00:02:00.000 001      354.00  27919.20  30567.30  41398.60
2007-10-25 00:03:00.000 001      354.00  27919.30  30567.10  41398.40
2007-10-25 00:04:00.000 001      354.00  27919.10  30567.30  41398.50
2007-10-25 00:05:00.000 001      354.00  27918.60  30567.30  41398.10
2007-10-25 00:06:00.000 001      354.00  27918.50  30567.30  41398.10
2007-10-25 00:07:00.000 001      354.00  27918.40  30567.40  41398.10
2007-10-25 00:08:00.000 001      354.00  27918.30  30567.70  41398.30
2007-10-25 00:09:00.000 001      354.00  27919.00  30567.30  41398.40
2007-10-25 00:10:00.000 001      354.10  27918.50  30567.50  41398.20
2007-10-25 00:11:00.000 001      354.00  27918.40  30567.50  41398.20
2007-10-25 00:12:00.000 001      354.10  27918.20  30567.70  41398.20
2007-10-25 00:13:00.000 001      354.10  27918.50  30567.60  41398.30
2007-10-25 00:14:00.000 001      354.10  27918.70  30567.80  41398.60
2007-10-25 00:15:00.000 001      354.10  27919.10  30567.70  41398.80
2007-10-25 00:16:00.000 001      354.10  27918.80  30568.00  41398.80
2007-10-25 00:17:00.000 001      354.10  27918.60  30567.90  41398.60
2007-10-25 00:18:00.000 001      354.10  27918.60  30567.70  41398.50
2007-10-25 00:19:00.000 001      354.20  27918.40  30567.90  41398.50
2007-10-25 00:20:00.000 001      354.20  27918.40  30567.90  41398.50
2007-10-25 00:21:00.000 001      354.20  27918.40  30568.10  41398.60
2007-10-25 00:22:00.000 001      354.20  27918.50  30568.10  41398.70
2007-10-25 00:23:00.000 001      354.10  27918.30  30568.00  41398.50
2007-10-25 00:24:00.000 001      354.10  27918.10  30568.10  41398.40
2007-10-25 00:25:00.000 001      354.10  27918.10  30568.20  41398.50
2007-10-25 00:26:00.000 001      354.10  27918.00  30568.20  41398.40
2007-10-25 00:27:00.000 001      354.10  27918.10  30567.80  41398.20
2007-10-25 00:28:00.000 001      354.20  27918.10  30568.10  41398.40
2007-10-25 00:29:00.000 001      354.10  27918.30  30568.00  41398.50
2007-10-25 00:30:00.000 001      354.20  27917.90  30568.40  41398.50
2007-10-25 00:31:00.000 001      354.10  27918.60  30568.10  41398.70
2007-10-25 00:32:00.000 001      354.20  27918.40  30568.20  41398.70
2007-10-25 00:33:00.000 001      354.20  27918.10  30568.30  41398.60
2007-10-25 00:34:00.000 001      354.10  27918.30  30568.50  41398.80
2007-10-25 00:35:00.000 001      354.10  27918.50  30568.30  41398.80
2007-10-25 00:36:00.000 001      354.10  27917.90  30568.40  41398.50
2007-10-25 00:37:00.000 001      354.10  27917.80  30568.50  41398.50
2007-10-25 00:38:00.000 001      354.10  27917.80  30568.50  41398.50
2007-10-25 00:39:00.000 001      354.10  27917.40  30568.30  41398.10
2007-10-25 00:40:00.000 001      354.10  27917.30  30568.60  41398.20
2007-10-25 00:41:00.000 001      354.10  27917.50  30568.50  41398.30
2007-10-25 00:42:00.000 001      354.10  27917.50  30568.30  41398.20
2007-10-25 00:43:00.000 001      354.10  27916.90  30568.70  41398.00
2007-10-25 00:44:00.000 001      354.10  27916.90  30568.50  41397.90
2007-10-25 00:45:00.000 001      354.10  27916.70  30568.40  41397.70
2007-10-25 00:46:00.000 001      354.20  27915.80  30568.30  41397.00
2007-10-25 00:47:00.000 001      354.10  27914.50  30568.00  41395.90
2007-10-25 00:48:00.000 001      354.20  27913.80  30568.20  41395.60
2007-10-25 00:49:00.000 001      354.10  27914.10  30568.10  41395.70
2007-10-25 00:50:00.000 001      354.10  27914.40  30568.10  41395.90
2007-10-25 00:51:00.000 001      354.10  27914.50  30568.30  41396.10
2007-10-25 00:52:00.000 001      354.20  27914.60  30568.30  41396.20
2007-10-25 00:53:00.000 001      354.20  27914.90  30568.20  41396.30
2007-10-25 00:54:00.000 001      354.20  27915.00  30568.40  41396.60
2007-10-25 00:55:00.000 001      354.20  27915.90  30568.10  41396.90
2007-10-25 00:56:00.000 001      354.20  27916.40  30568.10  41397.20
2007-10-25 00:57:00.000 001      354.30  27916.20  30568.20  41397.20
2007-10-25 00:58:00.000 001      354.30  27916.40  30568.10  41397.30
2007-10-25 00:59:00.000 001      354.30  27916.30  30568.00  41397.10
2007-10-25 01:00:00.000 001      354.30  27916.40  30568.20  41397.40
2007-10-25 01:01:00.000 001      354.30  27916.40  30568.20  41397.40
2007-10-25 01:02:00.000 001      354.30  27916.50  30568.00  41397.30
2007-10-25 01:03:00.000 001      354.30  27916.20  30568.30  41397.30
2007-10-25 01:04:00.000 001      354.30  27916.40  30568.30  41397.40
2007-10-25 01:05:00.000 001      354.30  27916.00  30568.40  41397.20
2007-10-25 01:06:00.000 001      354.30  27915.70  30568.40  41397.00
2007-10-25 01:07:00.000 001      354.30  27915.80  30568.30  41397.00
2007-10-25 01:08:00.000 001      354.30  27915.50  30568.30  41396.80
2007-10-25 01:09:00.000 001      354.30  27915.30  30568.30  41396.70
2007-10-25 01:10:00.000 001      354.30  27915.20  30568.20  41396.50
2007-10-25 01:11:00.000 001      354.30  27915.10  30568.30  41396.60
2007-10-25 01:12:00.000 001      354.30  27914.90  30568.20  41396.30
2007-10-25 01:13:00.000 001      354.30  27914.70  30568.30  41396.30
2007-10-25 01:14:00.000 001      354.30  27915.00  30568.10  41396.30
2007-10-25 01:15:00.000 001      354.30  27914.60  30568.30  41396.20
2007-10-25 01:16:00.000 001      354.30  27914.40  30568.20  41396.00
2007-10-25 01:17:00.000 001      354.30  27913.90  30568.30  41395.70
2007-10-25 01:18:00.000 001      354.30  27914.20  30567.90  41395.70
2007-10-25 01:19:00.000 001      354.30  27913.60  30568.20  41395.50
2007-10-25 01:20:00.000 001      354.30  27914.00  30568.00  41395.60
2007-10-25 01:21:00.000 001      354.30  27913.70  30568.10  41395.50
2007-10-25 01:22:00.000 001      354.40  27913.80  30568.00  41395.40
2007-10-25 01:23:00.000 001      354.40  27913.60  30567.90  41395.20
2007-10-25 01:24:00.000 001      354.40  27913.30  30568.00  41395.10
2007-10-25 01:25:00.000 001      354.40  27913.20  30568.00  41395.00
2007-10-25 01:26:00.000 001      354.40  27913.20  30568.10  41395.10
2007-10-25 01:27:00.000 001      354.40  27913.40  30567.90  41395.10
2007-10-25 01:28:00.000 001      354.40  27913.00  30568.10  41395.00
2007-10-25 01:29:00.000 001      354.40  27912.70  30568.00  41394.70
2007-10-25 01:30:00.000 001      354.40  27912.30  30567.90  41394.30
2007-10-25 01:31:00.000 001      354.40  27912.30  30567.90  41394.30
2007-10-25 01:32:00.000 001      354.40  27912.30  30567.90  41394.30
2007-10-25 01:33:00.000 001      354.30  27912.80  30567.80  41394.60
2007-10-25 01:34:00.000 001      354.40  27913.00  30567.90  41394.80
2007-10-25 01:35:00.000 001      354.40  27913.20  30567.90  41394.90
2007-10-25 01:36:00.000 001      354.40  27913.10  30567.80  41394.80
2007-10-25 01:37:00.000 001      354.40  27913.00  30567.90  41394.80
2007-10-25 01:38:00.000 001      354.40  27912.90  30567.70  41394.60
2007-10-25 01:39:00.000 001      354.40  27912.80  30567.90  41394.70
2007-10-25 01:40:00.000 001      354.40  27912.80  30567.70  41394.50
2007-10-25 01:41:00.000 001      354.40  27912.60  30567.80  41394.50
2007-10-25 01:42:00.000 001      354.40  27912.60  30567.80  41394.50
2007-10-25 01:43:00.000 001      354.40  27912.50  30567.90  41394.50
2007-10-25 01:44:00.000 001      354.40  27912.70  30567.70  41394.50
2007-10-25 01:45:00.000 001      354.40  27912.70  30567.70  41394.50
2007-10-25 01:46:00.000 001      354.50  27912.60  30567.60  41394.40
2007-10-25 01:47:00.000 001      354.50  27912.50  30567.70  41394.40
2007-10-25 01:48:00.000 001      354.50  27912.60  30567.70  41394.40
2007-10-25 01:49:00.000 001      354.50  27912.70  30567.70  41394.40
2007-10-25 01:50:00.000 001      354.50  27913.00  30567.90  41394.80
2007-10-25 01:51:00.000 001      354.50  27913.10  30567.90  41394.90
2007-10-25 01:52:00.000 001      354.50  27913.20  30567.80  41394.90
2007-10-25 01:53:00.000 001      354.50  27913.60  30567.70  41395.00
2007-10-25 01:54:00.000 001      354.50  27913.40  30567.70  41395.00
2007-10-25 01:55:00.000 001      354.40  27913.40  30567.60  41394.90
2007-10-25 01:56:00.000 001      354.40  27913.50  30567.80  41395.10
2007-10-25 01:57:00.000 001      354.40  27913.60  30567.80  41395.10
2007-10-25 01:58:00.000 001      354.40  27914.10  30567.60  41395.30
2007-10-25 01:59:00.000 001      354.40  27914.00  30567.90  41395.50
2007-10-25 02:00:00.000 001      354.40  27914.00  30567.90  41395.50
2007-10-25 02:01:00.000 001      354.40  27913.80  30568.10  41395.50
2007-10-25 02:02:00.000 001      354.40  27914.00  30568.00  41395.60
2007-10-25 02:03:00.000 001      354.40  27914.50  30567.90  41395.80
2007-10-25 02:04:00.000 001      354.40  27913.40  30567.90  41395.10
2007-10-25 02:05:00.000 001      354.40  27913.90  30568.00  41395.50
2007-10-25 02:06:00.000 001      354.40  27914.30  30567.90  41395.70
2007-10-25 02:07:00.000 001      354.40  27913.70  30567.90  41395.30
2007-10-25 02:08:00.000 001      354.40  27913.70  30567.80  41395.20
2007-10-25 02:09:00.000 001      354.50  27913.40  30568.00  41395.20
2007-10-25 02:10:00.000 001      354.40  27913.80  30567.90  41395.30
2007-10-25 02:11:00.000 001      354.40  27913.30  30567.70  41394.90
2007-10-25 02:12:00.000 001      354.40  27913.20  30567.80  41394.90
2007-10-25 02:13:00.000 001      354.40  27912.90  30567.90  41394.80
2007-10-25 02:14:00.000 001      354.40  27913.10  30567.80  41394.80
2007-10-25 02:15:00.000 001      354.40  27912.90  30567.70  41394.60
2007-10-25 02:16:00.000 001      354.40  27912.60  30567.90  41394.60
2007-10-25 02:17:00.000 001      354.40  27912.80  30567.70  41394.50
2007-10-25 02:18:00.000 001      354.40  27912.60  30567.70  41394.40
2007-10-25 02:19:00.000 001      354.40  27912.20  30567.80  41394.20
2007-10-25 02:20:00.000 001      354.40  27912.20  30567.70  41394.10
2007-10-25 02:21:00.000 001      354.40  27912.20  30567.90  41394.30
2007-10-25 02:22:00.000 001      354.40  27912.70  30567.90  41394.60
2007-10-25 02:23:00.000 001      354.40  27912.90  30567.90  41394.70
2007-10-25 02:24:00.000 001      354.40  27913.00  30567.90  41394.80
2007-10-25 02:25:00.000 001      354.40  27912.70  30567.80  41394.60
2007-10-25 02:26:00.000 001      354.40  27912.60  30568.10  41394.70
2007-10-25 02:27:00.000 001      354.40  27912.50  30567.90  41394.50
2007-10-25 02:28:00.000 001      354.40  27911.80  30568.10  41394.20
2007-10-25 02:29:00.000 001      354.40  27911.90  30567.70  41393.90
2007-10-25 02:30:00.000 001      354.40  27911.60  30567.90  41393.90
2007-10-25 02:31:00.000 001      354.40  27911.70  30567.90  41393.90
2007-10-25 02:32:00.000 001      354.40  27911.60  30567.90  41393.90
2007-10-25 02:33:00.000 001      354.40  27911.70  30567.90  41393.90
2007-10-25 02:34:00.000 001      354.40  27912.00  30567.80  41394.10
2007-10-25 02:35:00.000 001      354.40  27912.00  30567.80  41394.10
2007-10-25 02:36:00.000 001      354.40  27912.30  30567.80  41394.30
2007-10-25 02:37:00.000 001      354.40  27912.30  30568.10  41394.50
2007-10-25 02:38:00.000 001      354.40  27912.90  30567.90  41394.80
2007-10-25 02:39:00.000 001      354.50  27912.40  30568.30  41394.70
2007-10-25 02:40:00.000 001      354.40  27912.80  30568.00  41394.80
2007-10-25 02:41:00.000 001      354.50  27912.40  30568.30  41394.70
2007-10-25 02:42:00.000 001      354.50  27912.20  30568.20  41394.50
2007-10-25 02:43:00.000 001      354.50  27912.50  30568.00  41394.60
2007-10-25 02:44:00.000 001      354.60  27912.10  30568.20  41394.40
2007-10-25 02:45:00.000 001      354.50  27913.20  30568.00  41395.00
2007-10-25 02:46:00.000 001      354.50  27912.90  30568.30  41395.00
2007-10-25 02:47:00.000 001      354.50  27912.90  30568.40  41395.10
2007-10-25 02:48:00.000 001      354.50  27912.90  30568.50  41395.20
2007-10-25 02:49:00.000 001      354.50  27912.70  30568.50  41395.10
2007-10-25 02:50:00.000 001      354.50  27913.10  30568.30  41395.20
2007-10-25 02:51:00.000 001      354.50  27913.00  30568.50  41395.30
2007-10-25 02:52:00.000 001      354.50  27913.40  30568.50  41395.50
2007-10-25 02:53:00.000 001      354.40  27913.10  30568.40  41395.30
2007-10-25 02:54:00.000 001      354.50  27913.00  30568.60  41395.30
2007-10-25 02:55:00.000 001      354.50  27913.50  30568.60  41395.70
2007-10-25 02:56:00.000 001      354.40  27913.20  30568.70  41395.60
2007-10-25 02:57:00.000 001      354.40  27913.10  30568.60  41395.40
2007-10-25 02:58:00.000 001      354.40  27913.60  30568.70  41395.80
2007-10-25 02:59:00.000 001      354.40  27914.70  30568.60  41396.50
2007-10-25 03:00:00.000 001      354.40  27914.50  30568.80  41396.50
2007-10-25 03:01:00.000 001      354.40  27914.70  30568.80  41396.70
2007-10-25 03:02:00.000 001      354.40  27915.00  30568.90  41396.90
2007-10-25 03:03:00.000 001      354.50  27915.20  30568.80  41396.90
2007-10-25 03:04:00.000 001      354.50  27915.20  30568.80  41397.00
2007-10-25 03:05:00.000 001      354.60  27915.20  30568.70  41396.90
2007-10-25 03:06:00.000 001      354.60  27915.60  30568.70  41397.10
2007-10-25 03:07:00.000 001      354.60  27915.80  30568.90  41397.40
2007-10-25 03:08:00.000 001      354.60  27916.20  30569.00  41397.80
2007-10-25 03:09:00.000 001      354.70  27916.70  30569.00  41398.10
2007-10-25 03:10:00.000 001      354.70  27917.00  30568.90  41398.30
2007-10-25 03:11:00.000 001      354.70  27916.90  30569.10  41398.30
2007-10-25 03:12:00.000 001      354.70  27917.50  30568.90  41398.60
2007-10-25 03:13:00.000 001      354.70  27916.80  30569.10  41398.30
2007-10-25 03:14:00.000 001      354.70  27917.00  30568.90  41398.30
2007-10-25 03:15:00.000 001      354.70  27916.90  30569.30  41398.50
2007-10-25 03:16:00.000 001      354.60  27917.50  30569.10  41398.70
2007-10-25 03:17:00.000 001      354.60  27916.80  30569.30  41398.40
