2014-02-24 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2014-02-24 00:01:00.000 001      317.40  27415.20  30076.80  40696.50
2014-02-24 00:02:00.000 001      317.40  27415.70  30076.90  40696.80
2014-02-24 00:03:00.000 001      317.40  27415.00  30076.90  40696.40
2014-02-24 00:04:00.000 001      317.40  27414.60  30077.20  40696.30
2014-02-24 00:05:00.000 001      317.50  27414.30  30077.20  40696.20
2014-02-24 00:06:00.000 001      317.40  27414.20  30077.60  40696.40
2014-02-24 00:07:00.000 001      317.40  27413.60  30077.60  40696.00
2014-02-24 00:08:00.000 001      317.50  27414.10  30077.50  40696.20
2014-02-24 00:09:00.000 001      317.40  27413.60  30077.60  40696.00
2014-02-24 00:10:00.000 001      317.50  27414.60  30077.30  40696.50
2014-02-24 00:11:00.000 001      317.50  27414.30  30077.60  40696.50
2014-02-24 00:12:00.000 001      317.50  27414.40  30077.80  40696.60
2014-02-24 00:13:00.000 001      317.50  27414.90  30077.80  40697.00
2014-02-24 00:14:00.000 001      317.50  27415.20  30078.00  40697.40
2014-02-24 00:15:00.000 001      317.50  27415.30  30077.90  40697.30
2014-02-24 00:16:00.000 001      317.50  27415.50  30078.00  40697.50
2014-02-24 00:17:00.000 001      317.50  27416.30  30078.20  40698.20
2014-02-24 00:18:00.000 001      317.50  27415.90  30078.30  40698.10
2014-02-24 00:19:00.000 001      317.60  27416.30  30078.10  40698.10
2014-02-24 00:20:00.000 001      317.60  27415.70  30078.40  40698.00
2014-02-24 00:21:00.000 001      317.60  27415.90  30078.70  40698.40
2014-02-24 00:22:00.000 001      317.60  27416.20  30078.80  40698.60
2014-02-24 00:23:00.000 001      317.60  27416.20  30078.80  40698.60
2014-02-24 00:24:00.000 001      317.50  27416.10  30078.90  40698.60
2014-02-24 00:25:00.000 001      317.60  27416.10  30079.00  40698.70
2014-02-24 00:26:00.000 001      317.60  27416.50  30079.10  40699.00
2014-02-24 00:27:00.000 001      317.50  27416.70  30079.30  40699.40
2014-02-24 00:28:00.000 001      317.50  27416.20  30079.50  40699.10
2014-02-24 00:29:00.000 001      317.60  27416.30  30079.30  40699.10
2014-02-24 00:30:00.000 001      317.60  27416.50  30079.10  40699.10
2014-02-24 00:31:00.000 001      317.60  27416.90  30079.40  40699.50
2014-02-24 00:32:00.000 001      317.60  27416.60  30079.10  40699.10
2014-02-24 00:33:00.000 001      317.60  27416.40  30079.60  40699.40
2014-02-24 00:34:00.000 001      317.60  27417.00  30079.50  40699.70
2014-02-24 00:35:00.000 001      317.60  27416.90  30079.50  40699.60
2014-02-24 00:36:00.000 001      317.70  27417.60  30079.50  40700.00
2014-02-24 00:37:00.000 001      317.70  27417.50  30079.80  40700.20
2014-02-24 00:38:00.000 001      317.70  27417.10  30079.70  40699.90
2014-02-24 00:39:00.000 001      317.80  27417.00  30079.80  40699.90
2014-02-24 00:40:00.000 001      317.80  27416.90  30079.70  40699.70
2014-02-24 00:41:00.000 001      317.80  27416.90  30079.80  40699.80
2014-02-24 00:42:00.000 001      317.80  27416.90  30079.60  40699.70
2014-02-24 00:43:00.000 001      317.80  27416.90  30079.70  40699.70
2014-02-24 00:44:00.000 001      317.90  27417.10  30079.80  40700.00
2014-02-24 00:45:00.000 001      317.90  27417.30  30080.00  40700.20
2014-02-24 00:46:00.000 001      317.90  27417.50  30079.70  40700.10
2014-02-24 00:47:00.000 001      317.90  27417.50  30079.70  40700.10
2014-02-24 00:48:00.000 001      317.90  27417.30  30079.80  40700.10
2014-02-24 00:49:00.000 001      317.90  27417.40  30079.90  40700.20
