2004-07-20 00:00:00.000 001      373.90  28049.60  30815.20  41669.60
2004-07-20 00:01:00.000 001      373.80  28049.50  30815.30  41669.60
2004-07-20 00:02:00.000 001      373.80  28049.50  30815.10  41669.60
2004-07-20 00:03:00.000 001      373.80  28049.50  30815.20  41669.60
2004-07-20 00:04:00.000 001      373.80  28049.60  30815.10  41669.60
2004-07-20 00:05:00.000 001      373.80  28049.70  30815.10  41669.60
2004-07-20 00:06:00.000 001      373.70  28049.80  30815.10  41669.80
2004-07-20 00:07:00.000 001      373.70  28050.10  30815.00  41669.80
2004-07-20 00:08:00.000 001      373.80  28051.00  30815.00  41670.60
2004-07-20 00:09:00.000 001      373.80  28051.80  30814.90  41671.00
2004-07-20 00:10:00.000 001      373.80  28052.20  30815.10  41671.30
2004-07-20 00:11:00.000 001      373.80  28052.30  30815.10  41671.50
2004-07-20 00:12:00.000 001      373.80  28052.40  30815.10  41671.60
2004-07-20 00:13:00.000 001      373.70  28051.60  30815.10  41671.00
2004-07-20 00:14:00.000 001      373.70  28051.40  30815.10  41670.80
2004-07-20 00:15:00.000 001      373.70  28051.40  30814.90  41670.60
2004-07-20 00:16:00.000 001      373.70  28051.40  30814.90  41670.60
2004-07-20 00:17:00.000 001      373.70  28051.50  30814.80  41670.60
2004-07-20 00:18:00.000 001      373.70  28051.50  30814.60  41670.50
2004-07-20 00:19:00.000 001      373.80  28051.10  30814.70  41670.30
2004-07-20 00:20:00.000 001      373.80  28051.70  30814.90  41670.80
2004-07-20 00:21:00.000 001      373.80  28051.70  30814.80  41670.80
2004-07-20 00:22:00.000 001      373.80  28051.70  30814.80  41670.80
2004-07-20 00:23:00.000 001      373.80  28051.60  30814.90  41670.80
2004-07-20 00:24:00.000 001      373.80  28051.60  30814.70  41670.60
2004-07-20 00:25:00.000 001      373.70  28050.90  30814.40  41670.00
2004-07-20 00:26:00.000 001      373.70  28050.80  30814.50  41670.00
2004-07-20 00:27:00.000 001      373.70  28050.80  30814.60  41670.00
2004-07-20 00:28:00.000 001      373.70  28050.80  30814.50  41670.00
2004-07-20 00:29:00.000 001      373.70  28050.90  30814.50  41670.00
2004-07-20 00:30:00.000 001      373.70  28051.00  30814.50  41670.10
2004-07-20 00:31:00.000 001      373.70  28050.90  30814.50  41670.10
2004-07-20 00:32:00.000 001      373.70  28051.00  30814.40  41670.10
2004-07-20 00:33:00.000 001      373.70  28051.10  30814.30  41670.10
2004-07-20 00:34:00.000 001      373.70  28051.30  30814.30  41670.10
