2016-01-01 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2016-01-01 00:01:00.000 001     9999.00 999999.00 999999.00 999999.00
2016-01-01 00:02:00.000 001      287.30  27284.80  29899.30  40477.40
2016-01-01 00:03:00.000 001      287.30  27286.50  29899.20  40478.40
2016-01-01 00:04:00.000 001      287.30  27287.40  29899.40  40479.30
2016-01-01 00:05:00.000 001      287.20  27288.20  29899.60  40479.90
2016-01-01 00:06:00.000 001      287.10  27289.20  29899.60  40480.60
2016-01-01 00:07:00.000 001      287.00  27290.60  29899.60  40481.50
2016-01-01 00:08:00.000 001      286.90  27291.10  29899.80  40482.00
2016-01-01 00:09:00.000 001      287.00  27290.80  29900.10  40482.00
2016-01-01 00:10:00.000 001      286.90  27290.60  29899.90  40481.80
2016-01-01 00:11:00.000 001      286.80  27290.80  29900.00  40481.90
2016-01-01 00:12:00.000 001      286.80  27290.10  29899.90  40481.40
2016-01-01 00:13:00.000 001      286.80  27289.30  29899.80  40480.80
2016-01-01 00:14:00.000 001      286.80  27289.00  29899.60  40480.40
2016-01-01 00:15:00.000 001      286.80  27288.30  29899.60  40480.00
2016-01-01 00:16:00.000 001      286.80  27287.40  29899.50  40479.30
2016-01-01 00:17:00.000 001      286.90  27286.60  29899.60  40478.80
2016-01-01 00:18:00.000 001      286.90  27286.20  29899.40  40478.40
2016-01-01 00:19:00.000 001      286.90  27285.90  29899.20  40478.00
2016-01-01 00:20:00.000 001      286.80  27285.60  29899.10  40477.70
2016-01-01 00:21:00.000 001      286.80  27285.70  29899.10  40477.80
2016-01-01 00:22:00.000 001      286.80  27285.30  29899.20  40477.70
2016-01-01 00:23:00.000 001      286.80  27283.90  29899.10  40476.60
2016-01-01 00:24:00.000 001      286.80  27282.70  29899.20  40475.90
2016-01-01 00:25:00.000 001      286.80  27282.00  29899.00  40475.30
2016-01-01 00:26:00.000 001      286.90  27281.20  29899.00  40474.70
2016-01-01 00:27:00.000 001      286.90  27280.20  29898.90  40474.00
2016-01-01 00:28:00.000 001      287.00  27279.00  29898.70  40473.10
2016-01-01 00:29:00.000 001      287.00  27278.20  29898.50  40472.40
2016-01-01 00:30:00.000 001      286.90  27277.60  29898.50  40472.00
2016-01-01 00:31:00.000 001      286.90  27277.40  29898.50  40471.80
2016-01-01 00:32:00.000 001      287.00  27277.40  29898.50  40471.80
2016-01-01 00:33:00.000 001      286.90  27278.00  29898.60  40472.30
2016-01-01 00:34:00.000 001      286.90  27280.20  29898.80  40473.90
2016-01-01 00:35:00.000 001      287.00  27280.10  29898.80  40473.80
2016-01-01 00:36:00.000 001      286.90  27282.60  29899.00  40475.70
2016-01-01 00:37:00.000 001      286.90  27282.40  29899.20  40475.70
2016-01-01 00:38:00.000 001      286.70  27283.60  29899.40  40476.70
2016-01-01 00:39:00.000 001      286.50  27283.70  29899.80  40477.00
2016-01-01 00:40:00.000 001      286.50  27283.90  29900.10  40477.30
2016-01-01 00:41:00.000 001      286.40  27283.80  29900.10  40477.30
2016-01-01 00:42:00.000 001      286.30  27283.10  29900.00  40476.80
2016-01-01 00:43:00.000 001      286.30  27282.80  29900.00  40476.50
2016-01-01 00:44:00.000 001      286.30  27282.30  29899.90  40476.20
2016-01-01 00:45:00.000 001      286.30  27281.80  29899.90  40475.80
2016-01-01 00:46:00.000 001      286.30  27281.70  29900.00  40475.80
2016-01-01 00:47:00.000 001      286.10  27282.50  29900.10  40476.40
2016-01-01 00:48:00.000 001      285.80  27282.60  29900.50  40476.80
2016-01-01 00:49:00.000 001      285.60  27283.30  29900.70  40477.40
2016-01-01 00:50:00.000 001      285.40  27282.50  29901.00  40477.10
2016-01-01 00:51:00.000 001      285.20  27281.00  29901.30  40476.30
2016-01-01 00:52:00.000 001      285.10  27280.00  29901.30  40475.70
2016-01-01 00:53:00.000 001      285.00  27278.60  29901.30  40474.70
2016-01-01 00:54:00.000 001      284.90  27276.70  29901.30  40473.50
2016-01-01 00:55:00.000 001      284.90  27275.10  29901.10  40472.20
2016-01-01 00:56:00.000 001      285.00  27273.30  29900.90  40470.80
2016-01-01 00:57:00.000 001      285.20  27271.10  29900.50  40469.00
2016-01-01 00:58:00.000 001      285.40  27269.80  29900.30  40468.00
2016-01-01 00:59:00.000 001      285.70  27268.40  29900.00  40466.90
2016-01-01 01:00:00.000 001      285.90  27267.50  29899.70  40466.10
