2003-03-08 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2003-03-08 00:01:00.000 001      380.60  28127.50  30911.80  41793.60
2003-03-08 00:02:00.000 001      380.60  28127.40  30911.60  41793.30
2003-03-08 00:03:00.000 001      380.60  28127.10  30911.80  41793.30
2003-03-08 00:04:00.000 001      380.60  28127.10  30911.60  41793.10
2003-03-08 00:05:00.000 001      380.70  28127.10  30911.60  41793.10
2003-03-08 00:06:00.000 001      380.70  28127.40  30911.40  41793.10
2003-03-08 00:07:00.000 001      380.70  28127.20  30911.40  41793.10
2003-03-08 00:08:00.000 001      380.70  28127.00  30911.70  41793.10
2003-03-08 00:09:00.000 001      380.70  28127.00  30911.70  41793.10
2003-03-08 00:10:00.000 001      380.70  28127.10  30911.80  41793.30
2003-03-08 00:11:00.000 001      380.70  28127.20  30911.80  41793.30
2003-03-08 00:12:00.000 001      380.70  28127.30  30911.70  41793.30
2003-03-08 00:13:00.000 001      380.70  28127.30  30911.80  41793.50
2003-03-08 00:14:00.000 001      380.70  28127.60  30911.60  41793.50
2003-03-08 00:15:00.000 001      380.80  28127.50  30911.70  41793.50
2003-03-08 00:16:00.000 001      380.70  28127.90  30911.60  41793.60
2003-03-08 00:17:00.000 001      380.70  28127.90  30911.70  41793.80
2003-03-08 00:18:00.000 001      380.70  28127.90  30911.80  41793.80
2003-03-08 00:19:00.000 001      380.70  28128.20  30911.80  41794.10
2003-03-08 00:20:00.000 001      380.70  28128.60  30911.60  41794.10
2003-03-08 00:21:00.000 001      380.70  28128.70  30911.60  41794.30
2003-03-08 00:22:00.000 001      380.70  28129.00  30911.40  41794.30
2003-03-08 00:23:00.000 001      380.70  28129.10  30911.80  41794.60
2003-03-08 00:24:00.000 001      380.70  28129.30  30911.80  41794.80
2003-03-08 00:25:00.000 001      380.70  28129.40  30911.80  41794.80
2003-03-08 00:26:00.000 001      380.70  28129.60  30911.60  41794.80
2003-03-08 00:27:00.000 001      380.70  28130.00  30911.30  41794.80
2003-03-08 00:28:00.000 001      380.70  28129.80  30911.40  41794.80
2003-03-08 00:29:00.000 001      380.70  28129.70  30911.70  41795.00
2003-03-08 00:30:00.000 001      380.80  28129.90  30911.80  41795.10
2003-03-08 00:31:00.000 001      380.80  28129.90  30912.10  41795.30
2003-03-08 00:32:00.000 001      380.80  28129.90  30912.20  41795.50
2003-03-08 00:33:00.000 001      380.80  28130.00  30912.20  41795.60
2003-03-08 00:34:00.000 001      380.90  28130.00  30912.40  41795.60
2003-03-08 00:35:00.000 001      380.90  28130.20  30912.60  41796.00
2003-03-08 00:36:00.000 001      380.90  28130.30  30912.90  41796.30
2003-03-08 00:37:00.000 001      380.90  28130.50  30912.80  41796.30
2003-03-08 00:38:00.000 001      380.90  28130.90  30912.60  41796.30
2003-03-08 00:39:00.000 001      380.90  28131.00  30912.60  41796.50
2003-03-08 00:40:00.000 001      380.90  28131.20  30912.50  41796.60
2003-03-08 00:41:00.000 001      380.90  28131.40  30912.50  41796.60
2003-03-08 00:42:00.000 001      380.90  28131.60  30912.40  41796.80
2003-03-08 00:43:00.000 001      380.90  28131.40  30912.50  41796.60
2003-03-08 00:44:00.000 001      380.90  28131.40  30912.30  41796.60
2003-03-08 00:45:00.000 001      380.90  28131.40  30912.20  41796.50
2003-03-08 00:46:00.000 001      380.90  28130.90  30912.30  41796.30
2003-03-08 00:47:00.000 001      381.00  28130.70  30912.60  41796.30
2003-03-08 00:48:00.000 001      381.00  28130.60  30912.60  41796.30
2003-03-08 00:49:00.000 001      381.10  28130.40  30912.70  41796.10
2003-03-08 00:50:00.000 001      381.10  28130.20  30912.60  41796.00
2003-03-08 00:51:00.000 001      381.10  28130.10  30912.70  41796.00
2003-03-08 00:52:00.000 001      381.10  28130.30  30912.70  41796.10
2003-03-08 00:53:00.000 001      381.20  28130.20  30912.80  41796.10
2003-03-08 00:54:00.000 001      381.10  28130.30  30912.70  41796.10
2003-03-08 00:55:00.000 001      381.10  28130.60  30912.70  41796.30
2003-03-08 00:56:00.000 001      381.10  28130.60  30912.60  41796.30
2003-03-08 00:57:00.000 001      381.10  28130.30  30912.60  41796.10
2003-03-08 00:58:00.000 001      381.10  28130.30  30912.60  41796.10
2003-03-08 00:59:00.000 001      381.10  28130.30  30912.50  41796.00
2003-03-08 01:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2003-03-08 01:01:00.000 001      381.10  28130.10  30912.30  41795.60
2003-03-08 01:02:00.000 001      381.10  28129.90  30912.30  41795.50
2003-03-08 01:03:00.000 001      381.10  28129.50  30912.40  41795.30
2003-03-08 01:04:00.000 001      381.10  28129.40  30912.40  41795.30
2003-03-08 01:05:00.000 001      381.10  28129.30  30912.50  41795.30
2003-03-08 01:06:00.000 001      381.10  28129.40  30912.20  41795.10
2003-03-08 01:07:00.000 001      381.10  28129.30  30912.30  41795.10
2003-03-08 01:08:00.000 001      381.20  28129.30  30912.50  41795.30
2003-03-08 01:09:00.000 001      381.20  28129.10  30912.40  41795.10
2003-03-08 01:10:00.000 001      381.20  28129.10  30912.60  41795.10
2003-03-08 01:11:00.000 001      381.20  28129.10  30912.60  41795.10
2003-03-08 01:12:00.000 001      381.20  28129.00  30912.60  41795.10
2003-03-08 01:13:00.000 001      381.30  28129.10  30912.70  41795.30
2003-03-08 01:14:00.000 001      381.20  28129.20  30912.30  41795.10
2003-03-08 01:15:00.000 001      381.30  28129.10  30912.50  41795.10
2003-03-08 01:16:00.000 001      381.20  28129.20  30912.40  41795.10
2003-03-08 01:17:00.000 001      381.20  28129.30  30912.40  41795.10
2003-03-08 01:18:00.000 001      381.20  28129.40  30912.40  41795.30
2003-03-08 01:19:00.000 001      381.20  28129.40  30912.40  41795.30
2003-03-08 01:20:00.000 001      381.20  28129.90  30912.30  41795.60
2003-03-08 01:21:00.000 001      381.20  28130.30  30912.20  41795.80
2003-03-08 01:22:00.000 001      381.20  28130.70  30912.00  41795.80
2003-03-08 01:23:00.000 001     9999.00 999999.00 999999.00 999999.00
2003-03-08 01:24:00.000 001      381.30  28131.70  30912.50  41796.80
2003-03-08 01:25:00.000 001      381.30  28132.00  30912.50  41797.10
2003-03-08 01:26:00.000 001      381.30  28132.50  30912.40  41797.30
2003-03-08 01:27:00.000 001      381.40  28133.10  30912.40  41797.80
2003-03-08 01:28:00.000 001      381.40  28133.10  30912.60  41797.80
2003-03-08 01:29:00.000 001      381.40  28133.10  30912.70  41798.00
2003-03-08 01:30:00.000 001      381.50  28133.10  30912.90  41798.10
2003-03-08 01:31:00.000 001      381.50  28133.10  30913.10  41798.30
2003-03-08 01:32:00.000 001      381.50  28133.10  30913.10  41798.30
2003-03-08 01:33:00.000 001      381.50  28133.10  30913.10  41798.30
2003-03-08 01:34:00.000 001      381.50  28132.90  30913.30  41798.30
2003-03-08 01:35:00.000 001      381.60  28133.00  30913.50  41798.60
2003-03-08 01:36:00.000 001      381.60  28133.00  30913.60  41798.60
2003-03-08 01:37:00.000 001      381.50  28132.90  30913.50  41798.50
2003-03-08 01:38:00.000 001      381.60  28133.00  30913.50  41798.60
2003-03-08 01:39:00.000 001      381.60  28133.10  30913.60  41798.60
2003-03-08 01:40:00.000 001      381.60  28133.30  30913.50  41798.60
2003-03-08 01:41:00.000 001      381.60  28133.30  30913.50  41798.80
2003-03-08 01:42:00.000 001      381.60  28133.40  30913.60  41798.80
2003-03-08 01:43:00.000 001      381.60  28133.30  30913.60  41798.80
2003-03-08 01:44:00.000 001      381.50  28133.20  30913.40  41798.60
2003-03-08 01:45:00.000 001      381.50  28133.10  30913.40  41798.50
2003-03-08 01:46:00.000 001      381.50  28132.80  30913.50  41798.30
2003-03-08 01:47:00.000 001      381.60  28132.70  30913.50  41798.30
2003-03-08 01:48:00.000 001      381.60  28132.80  30913.60  41798.50
2003-03-08 01:49:00.000 001      381.60  28132.70  30913.80  41798.50
2003-03-08 01:50:00.000 001      381.50  28132.20  30913.60  41798.10
2003-03-08 01:51:00.000 001      381.60  28132.30  30913.60  41798.10
2003-03-08 01:52:00.000 001      381.60  28132.60  30913.80  41798.50
2003-03-08 01:53:00.000 001      381.60  28132.80  30913.90  41798.60
2003-03-08 01:54:00.000 001      381.70  28132.90  30914.00  41798.80
2003-03-08 01:55:00.000 001      381.70  28133.30  30914.10  41799.10
2003-03-08 01:56:00.000 001      381.70  28133.30  30914.10  41799.10
2003-03-08 01:57:00.000 001      381.70  28133.40  30914.10  41799.30
2003-03-08 01:58:00.000 001      381.70  28133.40  30914.20  41799.30
2003-03-08 01:59:00.000 001      381.80  28134.10  30914.30  41799.80
2003-03-08 02:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2003-03-08 02:01:00.000 001      381.70  28133.80  30914.10  41799.50
2003-03-08 02:02:00.000 001      381.80  28133.60  30914.10  41799.30
2003-03-08 02:03:00.000 001      381.80  28133.40  30914.00  41799.10
2003-03-08 02:04:00.000 001      381.80  28133.30  30914.10  41799.10
2003-03-08 02:05:00.000 001      381.80  28133.30  30914.10  41799.10
2003-03-08 02:06:00.000 001      381.80  28133.20  30914.20  41799.10
2003-03-08 02:07:00.000 001      381.80  28133.20  30914.20  41799.10
2003-03-08 02:08:00.000 001      381.80  28133.00  30914.30  41799.10
2003-03-08 02:09:00.000 001      381.80  28132.90  30914.30  41799.10
2003-03-08 02:10:00.000 001      381.90  28133.00  30914.60  41799.30
2003-03-08 02:11:00.000 001      381.90  28133.00  30914.60  41799.30
2003-03-08 02:12:00.000 001      381.90  28133.00  30914.60  41799.30
2003-03-08 02:13:00.000 001      381.90  28133.00  30914.60  41799.30
2003-03-08 02:14:00.000 001      381.90  28133.10  30914.40  41799.30
2003-03-08 02:15:00.000 001      381.80  28132.90  30914.30  41799.10
2003-03-08 02:16:00.000 001      381.80  28133.00  30914.20  41799.10
2003-03-08 02:17:00.000 001      381.80  28132.90  30914.20  41799.00
2003-03-08 02:18:00.000 001      381.80  28133.10  30914.20  41799.10
2003-03-08 02:19:00.000 001      381.70  28133.00  30914.00  41798.80
2003-03-08 02:20:00.000 001      381.70  28133.30  30914.00  41799.10
2003-03-08 02:21:00.000 001      381.70  28133.50  30913.90  41799.10
2003-03-08 02:22:00.000 001      381.70  28133.50  30913.60  41799.00
2003-03-08 02:23:00.000 001      381.80  28133.60  30913.90  41799.10
2003-03-08 02:24:00.000 001      381.80  28133.70  30914.00  41799.30
2003-03-08 02:25:00.000 001      381.80  28133.70  30914.00  41799.30
2003-03-08 02:26:00.000 001      381.90  28133.90  30914.10  41799.60
2003-03-08 02:27:00.000 001      381.90  28134.00  30914.10  41799.60
2003-03-08 02:28:00.000 001      381.90  28134.00  30914.10  41799.60
2003-03-08 02:29:00.000 001      381.90  28133.60  30914.20  41799.50
2003-03-08 02:30:00.000 001      381.90  28133.30  30914.30  41799.30
2003-03-08 02:31:00.000 001      382.00  28133.30  30914.70  41799.60
2003-03-08 02:32:00.000 001      382.00  28133.10  30914.60  41799.30
2003-03-08 02:33:00.000 001      382.00  28132.90  30914.60  41799.30
2003-03-08 02:34:00.000 001      382.00  28132.70  30914.70  41799.10
2003-03-08 02:35:00.000 001      382.00  28132.70  30914.70  41799.10
2003-03-08 02:36:00.000 001      382.00  28132.50  30914.70  41799.10
2003-03-08 02:37:00.000 001      382.00  28132.50  30914.60  41799.00
2003-03-08 02:38:00.000 001      382.00  28132.60  30914.60  41799.10
2003-03-08 02:39:00.000 001      382.00  28132.50  30914.60  41799.10
2003-03-08 02:40:00.000 001      382.00  28132.70  30914.50  41799.10
2003-03-08 02:41:00.000 001      382.00  28132.80  30914.70  41799.30
2003-03-08 02:42:00.000 001      382.00  28132.80  30914.60  41799.30
2003-03-08 02:43:00.000 001      382.10  28133.20  30914.80  41799.60
2003-03-08 02:44:00.000 001      382.00  28133.30  30914.60  41799.60
2003-03-08 02:45:00.000 001      382.00  28133.70  30914.60  41799.80
2003-03-08 02:46:00.000 001      382.00  28134.00  30914.90  41800.30
2003-03-08 02:47:00.000 001      382.00  28134.10  30914.80  41800.30
2003-03-08 02:48:00.000 001      382.00  28134.50  30914.90  41800.60
2003-03-08 02:49:00.000 001      382.00  28134.70  30915.10  41800.80
