2002-08-23 00:00:00.000 235       385.79  28163.35  30948.60  41844.80
2002-08-23 00:01:00.000 235       385.81  28163.28  30948.30  41844.60
2002-08-23 00:02:00.000 235       385.85  28162.51  30948.30  41844.10
2002-08-23 00:03:00.000 235       385.81  28162.47  30947.90  41843.80
2002-08-23 00:04:00.000 235       385.87  28162.22  30947.90  41843.60
2002-08-23 00:05:00.000 235       385.85  28161.89  30948.00  41843.50
2002-08-23 00:06:00.000 235       385.81  28162.67  30947.60  41843.60
2002-08-23 00:07:00.000 235       385.85  28161.89  30947.70  41843.30
2002-08-23 00:08:00.000 235       385.89  28161.04  30947.50  41842.60
2002-08-23 00:09:00.000 235       385.84  28161.09  30947.50  41842.60
2002-08-23 00:10:00.000 235       385.90  28160.54  30947.50  41842.10
2002-08-23 00:11:00.000 235       385.88  28160.52  30947.40  41842.10
2002-08-23 00:12:00.000 235       385.86  28160.29  30947.30  41841.80
2002-08-23 00:13:00.000 235       385.87  28159.91  30947.40  41841.60
2002-08-23 00:14:00.000 235       385.85  28160.09  30947.30  41841.60
2002-08-23 00:15:00.000 235       385.82  28160.16  30947.10  41841.60
2002-08-23 00:16:00.000 235       385.82  28160.26  30947.30  41841.80
2002-08-23 00:17:00.000 235       385.79  28160.44  30947.30  41842.00
2002-08-23 00:18:00.000 235       385.79  28160.84  30947.10  41842.10
2002-08-23 00:19:00.000 235       385.79  28160.74  30947.20  41842.10
2002-08-23 00:20:00.000 235       385.78  28160.63  30947.40  41842.10
2002-08-23 00:21:00.000 235       385.73  28161.09  30947.00  41842.10
2002-08-23 00:22:00.000 235       385.73  28160.58  30947.20  41842.00
2002-08-23 00:23:00.000 235       385.71  28160.67  30947.10  41842.00
2002-08-23 00:24:00.000 235       385.73  28160.38  30947.20  41841.80
2002-08-23 00:25:00.000 235       385.70  28160.25  30947.30  41841.80
2002-08-23 00:26:00.000 235       385.67  28160.72  30946.90  41841.80
2002-08-23 00:27:00.000 235       385.66  28160.82  30947.10  41842.10
2002-08-23 00:28:00.000 235       385.65  28161.01  30947.20  41842.30
2002-08-23 00:29:00.000 235       385.63  28160.69  30947.10  41842.00
2002-08-23 00:30:00.000 235       385.66  28160.02  30947.20  41841.60
2002-08-23 00:31:00.000 235       385.66  28160.02  30946.80  41841.30
2002-08-23 00:32:00.000 235       385.65  28159.71  30946.70  41841.10
2002-08-23 00:33:00.000 235       385.55  28160.41  30946.40  41841.30
2002-08-23 00:34:00.000 235       385.59  28160.25  30946.70  41841.30
2002-08-23 00:35:00.000 235       385.58  28160.94  30946.60  41841.80
2002-08-23 00:36:00.000 235       385.57  28160.83  30946.70  41841.80
2002-08-23 00:37:00.000 235       385.55  28160.92  30946.60  41841.80
2002-08-23 00:38:00.000 235       385.54  28160.81  30946.60  41841.60
2002-08-23 00:39:00.000 235       385.51  28160.58  30946.60  41841.60
2002-08-23 00:40:00.000 235       385.49  28161.16  30946.10  41841.60
2002-08-23 00:41:00.000 235       385.47  28160.64  30946.70  41841.60
2002-08-23 00:42:00.000 235       385.45  28160.93  30946.30  41841.60
2002-08-23 00:43:00.000 235       385.42  28161.00  30946.40  41841.60
2002-08-23 00:44:00.000 235       385.41  28160.69  30946.30  41841.30
2002-08-23 00:45:00.000 235       385.38  28160.67  30946.30  41841.30
2002-08-23 00:46:00.000 235       385.39  28160.47  30946.30  41841.30
2002-08-23 00:47:00.000 235       385.35  28160.23  30946.20  41841.10
2002-08-23 00:48:00.000 235       385.34  28160.22  30946.10  41841.00
2002-08-23 00:49:00.000 235       385.33  28160.31  30946.20  41841.10
2002-08-23 00:50:00.000 235       385.31  28160.30  30946.20  41841.10
2002-08-23 00:51:00.000 235       385.28  28160.37  30946.30  41841.10
2002-08-23 00:52:00.000 235       385.26  28160.65  30946.20  41841.30
2002-08-23 00:53:00.000 235       385.24  28160.43  30946.20  41841.10
2002-08-23 00:54:00.000 235       385.18  28160.88  30945.90  41841.30
2002-08-23 00:55:00.000 235       385.16  28161.06  30946.00  41841.50
2002-08-23 00:56:00.000 235       385.15  28160.65  30946.30  41841.30
2002-08-23 00:57:00.000 235       385.10  28160.90  30946.10  41841.30
2002-08-23 00:58:00.000 235       385.06  28160.77  30946.10  41841.30
2002-08-23 00:59:00.000 235       385.02  28161.04  30946.10  41841.50
2002-08-23 01:00:00.000 235       385.04  28160.95  30946.30  41841.60
2002-08-23 01:01:00.000 235       384.98  28161.40  30946.20  41841.80
2002-08-23 01:02:00.000 235       384.96  28161.79  30946.10  41842.00
2002-08-23 01:03:00.000 235       384.94  28161.77  30946.20  41842.10
2002-08-23 01:04:00.000 235       384.87  28162.21  30946.30  41842.30
2002-08-23 01:05:00.000 235       384.91  28162.04  30946.70  41842.60
2002-08-23 01:06:00.000 235       384.84  28162.48  30946.70  41842.80
2002-08-23 01:07:00.000 235       384.82  28162.66  30946.80  41843.10
