2015-06-23 00:00:00.000 174      9999.00 999999.00 999999.00 999999.00
2015-06-23 00:01:00.000 174       288.37  27375.89  29939.67  40568.48
2015-06-23 00:02:00.000 174       288.21  27382.66  29939.19  40572.68
2015-06-23 00:03:00.000 174       288.29  27383.09  29939.32  40573.06
2015-06-23 00:04:00.000 174       288.29  27383.51  29939.45  40573.44
2015-06-23 00:05:00.000 174       288.28  27383.68  29939.40  40573.52
2015-06-23 00:06:00.000 174       288.39  27381.03  29939.33  40571.69
2015-06-23 00:07:00.000 174       288.33  27382.82  29939.25  40572.83
2015-06-23 00:08:00.000 174       288.31  27385.41  29939.38  40574.66
2015-06-23 00:09:00.000 174       288.39  27383.03  29939.37  40573.06
2015-06-23 00:10:00.000 174       288.30  27384.38  29939.38  40573.98
2015-06-23 00:11:00.000 174       288.24  27386.86  29939.50  40575.73
2015-06-23 00:12:00.000 174       288.35  27383.89  29939.52  40573.75
2015-06-23 00:13:00.000 174       288.65  27377.64  29939.11  40569.25
2015-06-23 00:14:00.000 174       288.79  27369.14  29938.38  40562.99
2015-06-23 00:15:00.000 174       288.71  27370.80  29937.70  40563.60
2015-06-23 00:16:00.000 174       288.53  27376.36  29937.70  40567.34
2015-06-23 00:17:00.000 174       288.45  27382.33  29938.15  40571.69
2015-06-23 00:18:00.000 174       288.65  27381.24  29938.42  40571.15
2015-06-23 00:19:00.000 174       288.54  27381.39  29938.59  40571.38
2015-06-23 00:20:00.000 174       288.36  27386.50  29939.11  40575.20
2015-06-23 00:21:00.000 174       288.42  27388.22  29939.30  40576.49
2015-06-23 00:22:00.000 174       288.67  27384.33  29939.33  40573.90
2015-06-23 00:23:00.000 174       288.68  27380.24  29938.91  40570.85
2015-06-23 00:24:00.000 174       288.68  27379.94  29938.57  40570.39
2015-06-23 00:25:00.000 174       288.70  27380.16  29938.47  40570.47
2015-06-23 00:26:00.000 174       288.75  27380.31  29938.64  40570.70
2015-06-23 00:27:00.000 174       288.71  27381.07  29938.68  40571.23
2015-06-23 00:28:00.000 174       288.73  27380.96  29938.68  40571.15
2015-06-23 00:29:00.000 174       288.78  27379.03  29938.26  40569.55
2015-06-23 00:30:00.000 174       288.83  27376.17  29938.28  40567.64
2015-06-23 00:31:00.000 174       288.85  27376.83  29937.99  40567.87
2015-06-23 00:32:00.000 174       289.20  27368.53  29937.59  40562.00
2015-06-23 00:33:00.000 174       289.10  27368.25  29936.82  40561.23
2015-06-23 00:34:00.000 174       289.22  27369.28  29936.60  40561.77
2015-06-23 00:35:00.000 174       289.31  27368.05  29936.49  40560.86
2015-06-23 00:36:00.000 174       289.24  27367.89  29936.42  40560.70
2015-06-23 00:37:00.000 174       289.17  27370.21  29936.48  40562.30
2015-06-23 00:38:00.000 174       289.09  27373.11  29936.73  40564.44
2015-06-23 00:39:00.000 174       289.18  27370.40  29936.92  40562.76
2015-06-23 00:40:00.000 174       289.08  27369.92  29936.85  40562.38
2015-06-23 00:41:00.000 174       288.93  27371.21  29937.02  40563.37
2015-06-23 00:42:00.000 174       288.82  27372.62  29936.98  40564.29
2015-06-23 00:43:00.000 174       288.79  27373.74  29937.19  40565.20
2015-06-23 00:44:00.000 174       288.74  27373.24  29937.33  40564.97
2015-06-23 00:45:00.000 174       288.60  27377.18  29937.47  40567.72
2015-06-23 00:46:00.000 174       288.47  27383.00  29937.86  40571.92
2015-06-23 00:47:00.000 174       288.63  27380.77  29938.02  40570.54
2015-06-23 00:48:00.000 174       288.45  27381.62  29938.28  40571.30
2015-06-23 00:49:00.000 174       288.42  27382.81  29938.33  40572.14
2015-06-23 00:50:00.000 174       288.25  27385.18  29938.56  40573.90
2015-06-23 00:51:00.000 174       288.13  27386.62  29938.79  40575.04
2015-06-23 00:52:00.000 174       288.05  27387.82  29938.63  40575.73
2015-06-23 00:53:00.000 174       288.05  27387.11  29938.76  40575.35
2015-06-23 00:54:00.000 174       288.07  27385.28  29938.67  40574.05
2015-06-23 00:55:00.000 174       287.92  27385.77  29938.64  40574.36
2015-06-23 00:56:00.000 174       288.32  27378.70  29938.46  40569.48
2015-06-23 00:57:00.000 174       288.30  27366.60  29937.39  40560.55
2015-06-23 00:58:00.000 174       288.32  27365.62  29936.53  40559.25
2015-06-23 00:59:00.000 174       288.44  27365.63  29936.10  40558.95
2015-06-23 01:00:00.000 174       288.79  27366.35  29935.76  40559.18
2015-06-23 01:01:00.000 174       289.23  27358.12  29935.09  40553.15
2015-06-23 01:02:00.000 174       289.31  27355.93  29934.71  40551.39
2015-06-23 01:03:00.000 174       289.51  27358.48  29934.46  40552.92
2015-06-23 01:04:00.000 174       289.65  27360.21  29934.43  40554.06
2015-06-23 01:05:00.000 174       289.99  27364.41  29934.53  40556.96
2015-06-23 01:06:00.000 174       290.39  27365.11  29934.72  40557.57
2015-06-23 01:07:00.000 174       290.67  27363.54  29934.70  40556.50
2015-06-23 01:08:00.000 174       290.80  27364.01  29934.99  40557.04
2015-06-23 01:09:00.000 174       290.84  27367.24  29935.26  40559.40
2015-06-23 01:10:00.000 174       291.03  27367.87  29935.72  40560.17
2015-06-23 01:11:00.000 174       291.19  27365.69  29936.05  40558.95
2015-06-23 01:12:00.000 174       291.36  27363.37  29936.10  40557.42
2015-06-23 01:13:00.000 174       291.33  27362.12  29936.20  40556.66
2015-06-23 01:14:00.000 174       291.37  27362.06  29936.36  40556.73
2015-06-23 01:15:00.000 174       291.43  27361.50  29936.76  40556.66
2015-06-23 01:16:00.000 174       291.40  27362.23  29937.23  40557.50
2015-06-23 01:17:00.000 174       291.37  27360.97  29937.55  40556.89
2015-06-23 01:18:00.000 174       291.36  27361.98  29937.87  40557.80
2015-06-23 01:19:00.000 174       291.30  27361.26  29938.43  40557.73
2015-06-23 01:20:00.000 174       291.29  27359.84  29938.68  40556.96
2015-06-23 01:21:00.000 174       291.26  27354.49  29938.69  40553.38
2015-06-23 01:22:00.000 174       291.08  27353.08  29938.84  40552.54
2015-06-23 01:23:00.000 174       291.02  27354.53  29938.96  40553.61
2015-06-23 01:24:00.000 174       291.07  27356.56  29939.39  40555.29
2015-06-23 01:25:00.000 174       291.12  27359.94  29940.04  40558.03
2015-06-23 01:26:00.000 174       291.12  27359.65  29940.29  40558.03
2015-06-23 01:27:00.000 174       290.96  27358.29  29940.61  40557.34
2015-06-23 01:28:00.000 174       290.80  27355.50  29941.17  40555.89
2015-06-23 01:29:00.000 174       290.62  27351.31  29940.86  40552.84
2015-06-23 01:30:00.000 174       290.35  27347.89  29941.07  40550.71
2015-06-23 01:31:00.000 174       290.14  27347.79  29940.96  40550.55
2015-06-23 01:32:00.000 174       290.06  27345.41  29941.17  40549.11
2015-06-23 01:33:00.000 174       289.90  27344.49  29941.07  40548.42
2015-06-23 01:34:00.000 174       289.59  27341.10  29940.86  40545.98
2015-06-23 01:35:00.000 174       289.45  27338.45  29940.89  40544.22
2015-06-23 01:36:00.000 174       289.45  27336.63  29940.58  40542.77
2015-06-23 01:37:00.000 174       289.60  27332.76  29940.29  40539.95
2015-06-23 01:38:00.000 174       289.59  27327.38  29939.71  40535.91
2015-06-23 01:39:00.000 174       289.58  27320.76  29939.22  40531.10
2015-06-23 01:40:00.000 174       289.44  27312.87  29938.25  40525.07
2015-06-23 01:41:00.000 174       289.22  27308.09  29937.64  40521.41
2015-06-23 01:42:00.000 174       289.12  27306.33  29937.18  40519.88
2015-06-23 01:43:00.000 174       289.31  27305.93  29936.62  40519.20
2015-06-23 01:44:00.000 174       289.47  27306.06  29936.19  40518.97
2015-06-23 01:45:00.000 174       289.49  27307.41  29936.20  40519.88
2015-06-23 01:46:00.000 174       289.38  27311.14  29936.00  40522.25
2015-06-23 01:47:00.000 174       289.50  27312.32  29936.28  40523.24
2015-06-23 01:48:00.000 174       289.81  27311.36  29936.01  40522.40
2015-06-23 01:49:00.000 174       290.07  27310.29  29935.86  40521.56
2015-06-23 01:50:00.000 174       290.17  27308.36  29935.44  40519.96
2015-06-23 01:51:00.000 174       290.08  27311.43  29935.64  40522.17
2015-06-23 01:52:00.000 174       289.99  27315.41  29935.94  40525.07
2015-06-23 01:53:00.000 174       290.30  27312.98  29935.88  40523.39
2015-06-23 01:54:00.000 174       290.58  27308.90  29935.46  40520.34
2015-06-23 01:55:00.000 174       290.58  27305.18  29935.23  40517.67
2015-06-23 01:56:00.000 174       290.37  27306.80  29935.31  40518.82
2015-06-23 01:57:00.000 174       290.23  27311.26  29935.79  40522.17
2015-06-23 01:58:00.000 174       290.45  27314.22  29935.99  40524.31
2015-06-23 01:59:00.000 174       290.60  27315.24  29936.09  40525.07
2015-06-23 02:00:00.000 174       290.58  27315.12  29936.41  40525.22
2015-06-23 02:01:00.000 174       290.90  27303.69  29935.97  40517.21
