2020-08-20 00:00:00.000 233      9999.00 999999.00 999999.00 999999.00
2020-08-20 00:01:00.000 233       310.53  27372.39  29868.10  40513.59
2020-08-20 00:02:00.000 233       310.53  27372.47  29868.17  40513.70
2020-08-20 00:03:00.000 233       310.53  27373.00  29868.02  40513.95
2020-08-20 00:04:00.000 233       310.52  27372.55  29868.25  40513.81
2020-08-20 00:05:00.000 233       310.51  27373.23  29867.87  40513.99
2020-08-20 00:06:00.000 233       310.50  27373.31  29868.17  40514.27
2020-08-20 00:07:00.000 233       310.49  27373.23  29867.95  40514.05
2020-08-20 00:08:00.000 233       310.50  27373.16  29868.02  40514.05
2020-08-20 00:09:00.000 233       310.49  27372.70  29867.95  40513.69
2020-08-20 00:10:00.000 233       310.48  27373.84  29867.79  40514.35
2020-08-20 00:11:00.000 233       310.48  27373.08  29867.87  40513.89
2020-08-20 00:12:00.000 233       310.48  27373.00  29867.56  40513.61
2020-08-20 00:13:00.000 233       310.40  27372.09  29868.33  40513.55
2020-08-20 00:14:00.000 233       310.36  27372.62  29868.02  40513.69
2020-08-20 00:15:00.000 233       310.45  27373.46  29868.25  40514.43
2020-08-20 00:16:00.000 233       310.47  27373.39  29866.80  40513.31
2020-08-20 00:17:00.000 233       310.37  27374.22  29867.49  40514.38
2020-08-20 00:18:00.000 233       310.35  27374.45  29867.33  40514.42
2020-08-20 00:19:00.000 233       310.38  27374.53  29867.11  40514.30
2020-08-20 00:20:00.000 233       310.36  27374.84  29867.33  40514.68
2020-08-20 00:21:00.000 233       310.36  27375.06  29867.41  40514.89
2020-08-20 00:22:00.000 233       310.35  27375.45  29867.33  40515.09
2020-08-20 00:23:00.000 233       310.35  27375.22  29867.41  40514.99
2020-08-20 00:24:00.000 233       310.35  27375.37  29867.64  40515.27
2020-08-20 00:25:00.000 233       310.33  27375.60  29867.64  40515.42
2020-08-20 00:26:00.000 233       310.32  27375.67  29867.49  40515.36
2020-08-20 00:27:00.000 233       310.33  27375.98  29867.49  40515.57
2020-08-20 00:28:00.000 233       310.32  27375.60  29867.49  40515.31
2020-08-20 00:29:00.000 233       310.28  27375.98  29867.56  40515.62
2020-08-20 00:30:00.000 233       310.27  27376.36  29867.41  40515.77
2020-08-20 00:31:00.000 233       310.24  27376.44  29867.49  40515.88
2020-08-20 00:32:00.000 233       310.25  27376.36  29867.41  40515.77
2020-08-20 00:33:00.000 233       310.23  27376.29  29867.41  40515.71
2020-08-20 00:34:00.000 233       310.22  27376.44  29867.33  40515.76
2020-08-20 00:35:00.000 233       310.22  27376.51  29867.33  40515.81
2020-08-20 00:36:00.000 233       310.19  27377.20  29867.26  40516.22
2020-08-20 00:37:00.000 233       310.22  27376.36  29867.41  40515.77
2020-08-20 00:38:00.000 233       310.19  27377.05  29867.26  40516.12
2020-08-20 00:39:00.000 233       310.18  27377.12  29867.26  40516.17
2020-08-20 00:40:00.000 233       310.14  27377.35  29867.18  40516.27
2020-08-20 00:41:00.000 233       310.11  27377.58  29867.33  40516.54
2020-08-20 00:42:00.000 233       310.12  27377.73  29867.11  40516.47
2020-08-20 00:43:00.000 233       310.08  27378.04  29867.26  40516.79
2020-08-20 00:44:00.000 233       310.11  27377.89  29867.41  40516.80
2020-08-20 00:45:00.000 233       310.10  27378.04  29867.41  40516.90
2020-08-20 00:46:00.000 233       310.10  27378.35  29867.33  40517.05
2020-08-20 00:47:00.000 233       310.06  27378.80  29867.18  40517.25
2020-08-20 00:48:00.000 233       310.11  27377.96  29867.56  40516.96
2020-08-20 00:49:00.000 233       310.08  27378.65  29867.33  40517.26
2020-08-20 00:50:00.000 233       310.08  27378.35  29867.56  40517.22
2020-08-20 00:51:00.000 233       310.08  27378.73  29867.64  40517.54
2020-08-20 00:52:00.000 233       310.08  27378.80  29867.41  40517.42
2020-08-20 00:53:00.000 233       310.08  27378.65  29867.41  40517.31
2020-08-20 00:54:00.000 233       310.02  27379.03  29867.56  40517.68
2020-08-20 00:55:00.000 233       310.05  27378.73  29867.72  40517.59
2020-08-20 00:56:00.000 233       310.02  27379.34  29867.72  40518.00
2020-08-20 00:57:00.000 233       310.02  27379.57  29867.64  40518.10
2020-08-20 00:58:00.000 233       310.03  27380.10  29867.79  40518.57
2020-08-20 00:59:00.000 233       310.00  27379.41  29867.79  40518.11
2020-08-20 01:00:00.000 233       310.06  27379.57  29867.64  40518.10
2020-08-20 01:01:00.000 233       310.04  27379.64  29867.95  40518.38
2020-08-20 01:02:00.000 233       309.99  27379.79  29867.64  40518.26
2020-08-20 01:03:00.000 233       310.06  27379.26  29867.72  40517.95
2020-08-20 01:04:00.000 233       310.06  27379.41  29867.72  40518.05
2020-08-20 01:05:00.000 233       309.99  27379.64  29867.79  40518.27
2020-08-20 01:06:00.000 233       310.05  27379.34  29867.79  40518.06
2020-08-20 01:07:00.000 233       309.99  27379.64  29868.02  40518.43
2020-08-20 01:08:00.000 233       310.03  27379.57  29867.79  40518.21
2020-08-20 01:09:00.000 233       310.05  27379.64  29868.10  40518.49
2020-08-20 01:10:00.000 233       310.07  27379.64  29868.02  40518.43
2020-08-20 01:11:00.000 233       310.03  27380.10  29867.95  40518.69
2020-08-20 01:12:00.000 233       310.01  27379.95  29868.10  40518.70
2020-08-20 01:13:00.000 233       310.01  27380.10  29868.02  40518.74
2020-08-20 01:14:00.000 233       310.05  27379.95  29867.87  40518.53
2020-08-20 01:15:00.000 233       310.03  27380.02  29868.02  40518.69
2020-08-20 01:16:00.000 233       310.02  27379.87  29868.02  40518.59
2020-08-20 01:17:00.000 233       310.04  27379.95  29867.87  40518.53
2020-08-20 01:18:00.000 233       310.04  27379.57  29868.25  40518.55
2020-08-20 01:19:00.000 233       310.00  27379.87  29868.10  40518.64
