2014-03-20 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2014-03-20 00:01:00.000 001      309.50  27545.70  29978.00  40711.00
2014-03-20 00:02:00.000 001      309.60  27545.60  29978.00  40711.00
2014-03-20 00:03:00.000 001      309.50  27545.70  29978.10  40711.10
2014-03-20 00:04:00.000 001      309.50  27545.50  29978.10  40711.00
2014-03-20 00:05:00.000 001      309.50  27545.70  29978.10  40711.10
2014-03-20 00:06:00.000 001      309.50  27545.80  29978.10  40711.20
2014-03-20 00:07:00.000 001      309.50  27545.70  29978.20  40711.20
2014-03-20 00:08:00.000 001      309.50  27546.10  29978.00  40711.30
2014-03-20 00:09:00.000 001      309.50  27546.20  29978.00  40711.30
2014-03-20 00:10:00.000 001      309.50  27546.50  29977.80  40711.40
2014-03-20 00:11:00.000 001      309.50  27546.40  29978.00  40711.50
2014-03-20 00:12:00.000 001      309.50  27546.30  29978.10  40711.50
2014-03-20 00:13:00.000 001      309.50  27546.40  29978.00  40711.50
2014-03-20 00:14:00.000 001      309.50  27546.30  29978.20  40711.60
2014-03-20 00:15:00.000 001      309.50  27546.20  29978.10  40711.40
2014-03-20 00:16:00.000 001      309.50  27546.20  29978.20  40711.50
2014-03-20 00:17:00.000 001      309.50  27546.20  29978.20  40711.50
2014-03-20 00:18:00.000 001      309.60  27546.40  29978.40  40711.80
2014-03-20 00:19:00.000 001      309.60  27546.90  29978.30  40712.00
2014-03-20 00:20:00.000 001      309.60  27547.00  29978.30  40712.10
2014-03-20 00:21:00.000 001      309.60  27547.10  29978.10  40712.00
2014-03-20 00:22:00.000 001      309.60  27547.20  29978.40  40712.30
2014-03-20 00:23:00.000 001      309.60  27547.20  29978.50  40712.40
2014-03-20 00:24:00.000 001      309.60  27547.20  29978.50  40712.40
2014-03-20 00:25:00.000 001      309.60  27547.60  29978.50  40712.60
2014-03-20 00:26:00.000 001      309.70  27547.30  29978.50  40712.50
2014-03-20 00:27:00.000 001      309.70  27547.50  29978.50  40712.60
2014-03-20 00:28:00.000 001      309.70  27547.50  29978.50  40712.60
2014-03-20 00:29:00.000 001      309.70  27547.70  29978.60  40712.80
2014-03-20 00:30:00.000 001      309.70  27547.80  29978.80  40713.00
2014-03-20 00:31:00.000 001      309.70  27547.90  29978.80  40713.10
2014-03-20 00:32:00.000 001      309.70  27548.00  29978.80  40713.20
2014-03-20 00:33:00.000 001      309.70  27548.00  29978.90  40713.20
2014-03-20 00:34:00.000 001      309.70  27548.00  29978.80  40713.20
2014-03-20 00:35:00.000 001      309.70  27547.80  29979.00  40713.20
2014-03-20 00:36:00.000 001      309.70  27548.00  29979.00  40713.30
2014-03-20 00:37:00.000 001      309.70  27548.00  29979.20  40713.40
2014-03-20 00:38:00.000 001      309.80  27547.70  29979.10  40713.20
2014-03-20 00:39:00.000 001      309.70  27547.50  29979.10  40713.00
2014-03-20 00:40:00.000 001      309.80  27547.70  29979.10  40713.20
2014-03-20 00:41:00.000 001      309.80  27547.60  29978.90  40712.90
2014-03-20 00:42:00.000 001      309.80  27547.60  29979.10  40713.20
2014-03-20 00:43:00.000 001      309.80  27547.70  29979.20  40713.20
2014-03-20 00:44:00.000 001      309.90  27547.50  29979.30  40713.20
2014-03-20 00:45:00.000 001      309.90  27547.70  29979.30  40713.30
2014-03-20 00:46:00.000 001      309.90  27547.60  29979.50  40713.40
2014-03-20 00:47:00.000 001      309.90  27548.10  29979.30  40713.50
2014-03-20 00:48:00.000 001      309.90  27548.40  29979.40  40713.90
2014-03-20 00:49:00.000 001      309.90  27548.40  29979.60  40714.00
2014-03-20 00:50:00.000 001      310.00  27548.30  29979.30  40713.80
2014-03-20 00:51:00.000 001      310.00  27548.00  29979.60  40713.80
2014-03-20 00:52:00.000 001      310.00  27547.70  29979.40  40713.40
