2014-04-15 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2014-04-15 00:01:00.000 001      308.10  27521.40  29987.70  40701.90
2014-04-15 00:02:00.000 001      308.10  27521.60  29987.70  40702.00
2014-04-15 00:03:00.000 001      308.20  27521.30  29987.70  40701.80
2014-04-15 00:04:00.000 001      308.20  27521.80  29987.40  40702.00
2014-04-15 00:05:00.000 001      308.20  27521.80  29987.60  40702.10
2014-04-15 00:06:00.000 001      308.20  27521.90  29987.50  40702.10
2014-04-15 00:07:00.000 001      308.20  27521.80  29987.80  40702.20
2014-04-15 00:08:00.000 001      308.20  27522.00  29987.60  40702.20
2014-04-15 00:09:00.000 001      308.20  27521.80  29987.20  40701.80
2014-04-15 00:10:00.000 001      308.30  27522.40  29987.40  40702.30
2014-04-15 00:11:00.000 001      308.20  27522.20  29987.60  40702.30
2014-04-15 00:12:00.000 001      308.30  27521.90  29987.50  40702.10
2014-04-15 00:13:00.000 001      308.30  27522.10  29987.60  40702.30
2014-04-15 00:14:00.000 001      308.30  27522.20  29987.70  40702.40
2014-04-15 00:15:00.000 001      308.30  27522.60  29987.70  40702.60
2014-04-15 00:16:00.000 001      308.30  27522.50  29987.80  40702.70
2014-04-15 00:17:00.000 001      308.30  27522.80  29987.30  40702.60
2014-04-15 00:18:00.000 001      308.30  27523.00  29987.50  40702.80
2014-04-15 00:19:00.000 001      308.30  27523.10  29987.50  40702.90
2014-04-15 00:20:00.000 001      308.40  27523.10  29987.60  40702.90
2014-04-15 00:21:00.000 001      308.30  27523.60  29987.60  40703.20
2014-04-15 00:22:00.000 001      308.30  27523.60  29987.80  40703.40
2014-04-15 00:23:00.000 001      308.40  27523.90  29987.60  40703.50
2014-04-15 00:24:00.000 001      308.30  27524.30  29987.70  40703.80
2014-04-15 00:25:00.000 001      308.40  27524.40  29987.70  40703.90
2014-04-15 00:26:00.000 001      308.30  27524.90  29987.70  40704.20
2014-04-15 00:27:00.000 001      308.30  27525.50  29987.70  40704.60
2014-04-15 00:28:00.000 001      308.30  27525.90  29987.70  40704.90
2014-04-15 00:29:00.000 001      308.30  27526.10  29987.80  40705.20
2014-04-15 00:30:00.000 001      308.30  27526.70  29987.80  40705.50
2014-04-15 00:31:00.000 001      308.30  27527.10  29987.80  40705.80
2014-04-15 00:32:00.000 001      308.30  27527.50  29988.10  40706.20
2014-04-15 00:33:00.000 001      308.30  27527.90  29987.80  40706.30
2014-04-15 00:34:00.000 001      308.40  27528.00  29988.00  40706.50
2014-04-15 00:35:00.000 001      308.40  27528.40  29987.90  40706.80
2014-04-15 00:36:00.000 001      308.40  27528.50  29987.90  40706.80
2014-04-15 00:37:00.000 001      308.40  27528.90  29987.90  40707.10
2014-04-15 00:38:00.000 001      308.30  27529.10  29988.00  40707.30
2014-04-15 00:39:00.000 001      308.30  27529.20  29987.90  40707.30
2014-04-15 00:40:00.000 001      308.30  27529.20  29987.90  40707.20
2014-04-15 00:41:00.000 001      308.30  27529.30  29987.80  40707.30
2014-04-15 00:42:00.000 001      308.30  27529.50  29987.80  40707.40
2014-04-15 00:43:00.000 001      308.30  27529.60  29987.80  40707.40
2014-04-15 00:44:00.000 001      308.30  27529.60  29987.60  40707.30
2014-04-15 00:45:00.000 001      308.30  27529.70  29987.70  40707.40
2014-04-15 00:46:00.000 001      308.30  27529.70  29987.70  40707.40
