2020-04-06 00:00:00.000 097      9999.00 999999.00 999999.00 999999.00
2020-04-06 00:01:00.000 097       311.66  27385.06  29910.36  40553.31
2020-04-06 00:02:00.000 097       311.67  27384.98  29910.36  40553.26
2020-04-06 00:03:00.000 097       311.68  27385.06  29910.29  40553.26
2020-04-06 00:04:00.000 097       311.70  27384.98  29910.36  40553.26
2020-04-06 00:05:00.000 097       311.73  27384.68  29910.52  40553.17
2020-04-06 00:06:00.000 097       311.72  27385.13  29910.44  40553.42
2020-04-06 00:07:00.000 097       311.72  27384.98  29910.52  40553.38
2020-04-06 00:08:00.000 097       311.75  27384.60  29910.52  40553.12
2020-04-06 00:09:00.000 097       311.77  27384.45  29910.75  40553.18
2020-04-06 00:10:00.000 097       311.75  27384.37  29910.44  40552.91
2020-04-06 00:11:00.000 097       311.82  27384.68  29910.82  40553.39
2020-04-06 00:12:00.000 097       311.78  27384.14  29910.75  40552.98
2020-04-06 00:13:00.000 097       311.80  27385.44  29911.20  40554.19
2020-04-06 00:14:00.000 097       311.65  27383.99  29909.75  40552.14
2020-04-06 00:15:00.000 097       311.77  27385.90  29910.06  40553.66
2020-04-06 00:16:00.000 097       311.76  27384.83  29911.05  40553.66
2020-04-06 00:17:00.000 097       311.77  27384.45  29910.90  40553.30
2020-04-06 00:18:00.000 097       311.78  27384.14  29910.97  40553.15
2020-04-06 00:19:00.000 097       311.86  27383.46  29911.13  40552.79
2020-04-06 00:20:00.000 097       311.87  27383.00  29911.05  40552.43
2020-04-06 00:21:00.000 097       311.87  27382.62  29911.05  40552.17
2020-04-06 00:22:00.000 097       311.87  27382.54  29910.90  40552.01
2020-04-06 00:23:00.000 097       311.87  27382.08  29911.13  40551.87
2020-04-06 00:24:00.000 097       311.84  27382.46  29911.05  40552.07
2020-04-06 00:25:00.000 097       311.83  27382.46  29911.20  40552.18
2020-04-06 00:26:00.000 097       311.76  27383.00  29911.28  40552.60
2020-04-06 00:27:00.000 097       311.75  27383.69  29911.51  40553.23
