2015-04-16 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2015-04-16 00:01:00.000 001      292.20  27434.30  29949.60  40615.10
2015-04-16 00:02:00.000 001      292.20  27432.90  29949.70  40614.20
2015-04-16 00:03:00.000 001      292.10  27434.70  29949.60  40615.40
2015-04-16 00:04:00.000 001      292.10  27434.10  29949.70  40615.10
2015-04-16 00:05:00.000 001      292.10  27433.30  29949.70  40614.50
2015-04-16 00:06:00.000 001      292.20  27432.80  29949.50  40614.00
2015-04-16 00:07:00.000 001      292.20  27432.10  29949.40  40613.50
2015-04-16 00:08:00.000 001      292.30  27430.70  29949.30  40612.50
2015-04-16 00:09:00.000 001      292.30  27430.10  29949.20  40612.00
2015-04-16 00:10:00.000 001      292.40  27429.30  29949.10  40611.40
2015-04-16 00:11:00.000 001      292.40  27429.00  29948.90  40611.00
2015-04-16 00:12:00.000 001      292.40  27428.40  29949.00  40610.70
2015-04-16 00:13:00.000 001      292.50  27427.70  29948.90  40610.20
2015-04-16 00:14:00.000 001      292.40  27427.00  29949.00  40609.70
2015-04-16 00:15:00.000 001      292.50  27425.90  29948.90  40609.00
2015-04-16 00:16:00.000 001      292.50  27425.10  29948.80  40608.30
2015-04-16 00:17:00.000 001      292.40  27424.00  29949.20  40607.90
2015-04-16 00:18:00.000 001      292.60  27423.40  29948.50  40607.00
2015-04-16 00:19:00.000 001      292.60  27422.30  29948.40  40606.10
2015-04-16 00:20:00.000 001      292.70  27421.60  29948.50  40605.70
2015-04-16 00:21:00.000 001      292.60  27421.00  29948.40  40605.30
2015-04-16 00:22:00.000 001      292.60  27419.70  29948.10  40604.10
2015-04-16 00:23:00.000 001      292.70  27419.30  29948.20  40604.00
2015-04-16 00:24:00.000 001      292.60  27418.30  29948.20  40603.30
2015-04-16 00:25:00.000 001      292.70  27417.60  29948.20  40602.80
2015-04-16 00:26:00.000 001      292.70  27417.20  29948.20  40602.50
2015-04-16 00:27:00.000 001      292.70  27417.50  29947.80  40602.50
2015-04-16 00:28:00.000 001      292.80  27416.30  29948.00  40601.80
2015-04-16 00:29:00.000 001      292.80  27416.10  29947.90  40601.60
2015-04-16 00:30:00.000 001      292.80  27415.80  29947.80  40601.40
2015-04-16 00:31:00.000 001      292.90  27416.30  29947.50  40601.50
2015-04-16 00:32:00.000 001      293.00  27414.80  29947.50  40600.40
2015-04-16 00:33:00.000 001      293.00  27413.90  29947.70  40600.00
2015-04-16 00:34:00.000 001      293.00  27413.20  29947.70  40599.50
2015-04-16 00:35:00.000 001      293.10  27412.20  29947.50  40598.70
2015-04-16 00:36:00.000 001      293.30  27412.80  29947.40  40599.00
2015-04-16 00:37:00.000 001      293.40  27412.50  29947.20  40598.70
2015-04-16 00:38:00.000 001      293.50  27413.20  29947.10  40599.00
2015-04-16 00:39:00.000 001      293.60  27412.70  29946.90  40598.60
2015-04-16 00:40:00.000 001      293.70  27411.90  29947.10  40598.20
2015-04-16 00:41:00.000 001      293.80  27413.10  29946.80  40598.80
2015-04-16 00:42:00.000 001      293.70  27413.40  29947.20  40599.30
2015-04-16 00:43:00.000 001      293.80  27412.90  29947.40  40599.10
2015-04-16 00:44:00.000 001      293.80  27413.10  29946.90  40598.90
2015-04-16 00:45:00.000 001      293.80  27412.70  29947.30  40598.90
