2015-08-08 00:00:00.000 220      9999.00 999999.00 999999.00 999999.00
2015-08-08 00:01:00.000 220       289.29  27440.36  29928.85  40603.81
2015-08-08 00:02:00.000 220       289.27  27440.63  29928.71  40603.88
2015-08-08 00:03:00.000 220       289.28  27440.32  29928.58  40603.58
2015-08-08 00:04:00.000 220       289.27  27440.69  29928.76  40603.96
2015-08-08 00:05:00.000 220       289.29  27440.68  29928.87  40604.04
2015-08-08 00:06:00.000 220       289.27  27440.58  29928.76  40603.88
2015-08-08 00:07:00.000 220       289.25  27440.41  29928.80  40603.81
2015-08-08 00:08:00.000 220       289.27  27439.94  29928.62  40603.35
2015-08-08 00:09:00.000 220       289.29  27439.82  29928.72  40603.35
2015-08-08 00:10:00.000 220       289.29  27439.45  29928.65  40603.04
2015-08-08 00:11:00.000 220       289.33  27439.51  29928.60  40603.04
2015-08-08 00:12:00.000 220       289.29  27439.07  29928.58  40602.74
2015-08-08 00:13:00.000 220       289.32  27439.19  29928.37  40602.66
2015-08-08 00:14:00.000 220       289.33  27439.35  29928.43  40602.82
2015-08-08 00:15:00.000 220       289.36  27438.93  29928.30  40602.43
2015-08-08 00:16:00.000 220       289.37  27439.31  29928.16  40602.59
2015-08-08 00:17:00.000 220       289.37  27439.32  29928.05  40602.51
2015-08-08 00:18:00.000 220       289.40  27439.15  29928.09  40602.43
2015-08-08 00:19:00.000 220       289.41  27438.93  29928.19  40602.36
2015-08-08 00:20:00.000 220       289.45  27438.99  29928.03  40602.28
2015-08-08 00:21:00.000 220       289.49  27439.10  29928.04  40602.36
2015-08-08 00:22:00.000 220       289.50  27439.10  29928.04  40602.36
2015-08-08 00:23:00.000 220       289.53  27439.21  29927.94  40602.36
2015-08-08 00:24:00.000 220       289.56  27438.99  29928.14  40602.36
2015-08-08 00:25:00.000 220       289.54  27439.43  29927.95  40602.51
2015-08-08 00:26:00.000 220       289.58  27439.49  29927.89  40602.51
2015-08-08 00:27:00.000 220       289.60  27439.54  29927.84  40602.51
2015-08-08 00:28:00.000 220       289.63  27440.03  29927.81  40602.82
2015-08-08 00:29:00.000 220       289.64  27439.98  29927.65  40602.66
2015-08-08 00:30:00.000 220       289.67  27440.14  29927.71  40602.82
2015-08-08 00:31:00.000 220       289.68  27440.36  29927.61  40602.89
2015-08-08 00:32:00.000 220       289.70  27440.58  29927.62  40603.04
2015-08-08 00:33:00.000 220       289.71  27440.70  29927.41  40602.97
2015-08-08 00:34:00.000 220       289.74  27440.53  29927.46  40602.89
2015-08-08 00:35:00.000 220       289.78  27440.27  29927.39  40602.66
2015-08-08 00:36:00.000 220       289.81  27440.21  29927.44  40602.66
2015-08-08 00:37:00.000 220       289.81  27440.21  29927.34  40602.59
2015-08-08 00:38:00.000 220       289.84  27440.27  29927.39  40602.66
2015-08-08 00:39:00.000 220       289.84  27440.21  29927.34  40602.59
2015-08-08 00:40:00.000 220       289.91  27439.57  29927.20  40602.05
2015-08-08 00:41:00.000 220       289.93  27439.25  29927.29  40601.90
2015-08-08 00:42:00.000 220       289.92  27439.36  29927.08  40601.82
2015-08-08 00:43:00.000 220       289.95  27438.88  29927.11  40601.52
2015-08-08 00:44:00.000 220       289.97  27439.04  29927.17  40601.67
2015-08-08 00:45:00.000 220       289.97  27438.82  29927.16  40601.52
2015-08-08 00:46:00.000 220       289.99  27438.97  29927.33  40601.75
2015-08-08 00:47:00.000 220       290.01  27438.87  29927.32  40601.67
2015-08-08 00:48:00.000 220       290.04  27438.87  29927.32  40601.67
2015-08-08 00:49:00.000 220       290.06  27438.49  29927.25  40601.37
2015-08-08 00:50:00.000 220       290.05  27438.27  29927.35  40601.29
2015-08-08 00:51:00.000 220       290.01  27438.05  29927.34  40601.14
2015-08-08 00:52:00.000 220       290.00  27437.95  29927.33  40601.06
2015-08-08 00:53:00.000 220       289.98  27438.05  29927.34  40601.14
2015-08-08 00:54:00.000 220       290.01  27437.84  29927.33  40600.98
2015-08-08 00:55:00.000 220       290.02  27437.89  29927.38  40601.06
2015-08-08 00:56:00.000 220       290.01  27438.31  29927.62  40601.52
2015-08-08 00:57:00.000 220       289.99  27438.25  29927.67  40601.52
2015-08-08 00:58:00.000 220       289.99  27438.03  29927.77  40601.44
2015-08-08 00:59:00.000 220       289.95  27438.15  29927.67  40601.44
2015-08-08 01:00:00.000 220       289.93  27438.03  29927.88  40601.52
2015-08-08 01:01:00.000 220       289.93  27438.41  29927.73  40601.67
2015-08-08 01:02:00.000 220       289.93  27438.34  29928.11  40601.90
2015-08-08 01:03:00.000 220       289.90  27438.52  29927.85  40601.82
2015-08-08 01:04:00.000 220       289.92  27438.99  29928.14  40602.36
2015-08-08 01:05:00.000 220       289.92  27439.09  29928.25  40602.51
2015-08-08 01:06:00.000 220       289.88  27439.09  29928.25  40602.51
2015-08-08 01:07:00.000 220       289.87  27439.14  29928.31  40602.59
2015-08-08 01:08:00.000 220       289.83  27439.14  29928.31  40602.59
2015-08-08 01:09:00.000 220       289.83  27438.97  29928.46  40602.59
2015-08-08 01:10:00.000 220       289.81  27439.31  29928.26  40602.66
2015-08-08 01:11:00.000 220       289.83  27439.40  29928.48  40602.89
2015-08-08 01:12:00.000 220       289.82  27439.40  29928.59  40602.97
2015-08-08 01:13:00.000 220       289.82  27439.83  29928.51  40603.20
2015-08-08 01:14:00.000 220       289.85  27440.16  29928.52  40603.43
2015-08-08 01:15:00.000 220       289.85  27440.25  29928.74  40603.66
2015-08-08 01:16:00.000 220       289.84  27440.41  29928.80  40603.81
2015-08-08 01:17:00.000 220       289.80  27440.74  29928.71  40603.96
2015-08-08 01:18:00.000 220       289.74  27440.52  29928.92  40603.96
2015-08-08 01:19:00.000 220       289.68  27440.63  29928.81  40603.96
2015-08-08 01:20:00.000 220       289.68  27440.84  29928.93  40604.19
2015-08-08 01:21:00.000 220       289.68  27441.38  29928.96  40604.57
2015-08-08 01:22:00.000 220       289.69  27441.49  29928.86  40604.57
2015-08-08 01:23:00.000 220       289.68  27442.08  29928.94  40605.03
2015-08-08 01:24:00.000 220       289.70  27442.51  29929.07  40605.41
2015-08-08 01:25:00.000 220       289.71  27442.73  29928.86  40605.41
2015-08-08 01:26:00.000 220       289.76  27442.89  29928.92  40605.56
2015-08-08 01:27:00.000 220       289.78  27442.89  29929.03  40605.64
2015-08-08 01:28:00.000 220       289.79  27442.45  29929.12  40605.41
2015-08-08 01:29:00.000 220       289.79  27442.29  29929.06  40605.26
2015-08-08 01:30:00.000 220       289.80  27442.02  29929.10  40605.11
2015-08-08 01:31:00.000 220       289.82  27441.97  29929.04  40605.03
2015-08-08 01:32:00.000 220       289.84  27441.86  29929.04  40604.95
2015-08-08 01:33:00.000 220       289.90  27442.08  29929.04  40605.11
2015-08-08 01:34:00.000 220       289.90  27442.14  29928.78  40604.95
2015-08-08 01:35:00.000 220       289.91  27441.54  29928.91  40604.65
2015-08-08 01:36:00.000 220       289.93  27441.71  29928.87  40604.72
2015-08-08 01:37:00.000 220       289.92  27442.05  29928.56  40604.72
2015-08-08 01:38:00.000 220       289.93  27442.25  29928.78  40605.03
2015-08-08 01:39:00.000 220       289.94  27442.62  29928.96  40605.41
2015-08-08 01:40:00.000 220       289.92  27443.31  29929.16  40606.02
2015-08-08 01:41:00.000 220       289.95  27444.02  29929.14  40606.48
2015-08-08 01:42:00.000 220       289.93  27444.29  29928.99  40606.55
2015-08-08 01:43:00.000 220       289.94  27444.44  29929.27  40606.86
2015-08-08 01:44:00.000 220       289.91  27444.65  29929.39  40607.09
2015-08-08 01:45:00.000 220       289.89  27444.98  29929.40  40607.32
2015-08-08 01:46:00.000 220       289.90  27445.62  29929.43  40607.77
2015-08-08 01:47:00.000 220       289.87  27445.94  29929.56  40608.08
2015-08-08 01:48:00.000 220       289.83  27446.48  29929.58  40608.46
2015-08-08 01:49:00.000 220       289.81  27446.74  29929.76  40608.77
2015-08-08 01:50:00.000 220       289.77  27446.74  29929.76  40608.77
2015-08-08 01:51:00.000 220       289.73  27446.42  29929.63  40608.46
2015-08-08 01:52:00.000 220       289.73  27446.21  29929.62  40608.31
2015-08-08 01:53:00.000 220       289.72  27446.10  29929.73  40608.31
2015-08-08 01:54:00.000 220       289.71  27445.71  29929.76  40608.08
2015-08-08 01:55:00.000 220       289.72  27445.66  29929.71  40608.00
2015-08-08 01:56:00.000 220       289.77  27445.40  29929.64  40607.77
2015-08-08 01:57:00.000 220       289.76  27445.07  29929.62  40607.55
2015-08-08 01:58:00.000 220       289.75  27444.65  29929.49  40607.16
2015-08-08 01:59:00.000 220       289.78  27443.95  29929.41  40606.63
2015-08-08 02:00:00.000 220       289.82  27443.79  29929.35  40606.48
2015-08-08 02:01:00.000 220       289.85  27443.79  29929.45  40606.55
2015-08-08 02:02:00.000 220       289.85  27444.39  29929.32  40606.86
2015-08-08 02:03:00.000 220       289.91  27444.11  29929.47  40606.78
2015-08-08 02:04:00.000 220       289.92  27444.33  29929.37  40606.86
2015-08-08 02:05:00.000 220       289.93  27444.77  29929.28  40607.09
2015-08-08 02:06:00.000 220       289.94  27445.03  29929.35  40607.32
2015-08-08 02:07:00.000 220       289.97  27445.08  29929.41  40607.39
2015-08-08 02:08:00.000 220       289.96  27445.09  29929.30  40607.32
2015-08-08 02:09:00.000 220       289.93  27444.81  29929.45  40607.24
2015-08-08 02:10:00.000 220       289.92  27444.76  29929.39  40607.16
2015-08-08 02:11:00.000 220       289.92  27445.08  29929.52  40607.47
2015-08-08 02:12:00.000 220       289.90  27445.08  29929.41  40607.39
2015-08-08 02:13:00.000 220       289.92  27445.34  29929.69  40607.77
2015-08-08 02:14:00.000 220       289.93  27445.83  29929.55  40608.00
2015-08-08 02:15:00.000 220       289.88  27446.48  29929.58  40608.46
2015-08-08 02:16:00.000 220       289.89  27446.20  29929.73  40608.39
2015-08-08 02:17:00.000 220       289.89  27446.10  29929.62  40608.23
2015-08-08 02:18:00.000 220       289.90  27446.21  29929.52  40608.23
2015-08-08 02:19:00.000 220       289.96  27446.16  29929.57  40608.23
2015-08-08 02:20:00.000 220       290.00  27445.94  29929.56  40608.08
2015-08-08 02:21:00.000 220       290.04  27445.79  29929.39  40607.85
2015-08-08 02:22:00.000 220       290.05  27445.41  29929.32  40607.55
2015-08-08 02:23:00.000 220       290.03  27444.93  29929.24  40607.16
2015-08-08 02:24:00.000 220       290.02  27444.50  29929.11  40606.78
