2016-12-05 00:00:00.000 340      9999.00 999999.00 999999.00 999999.00
2016-12-05 00:01:00.000 340       334.49  27567.17  30189.98  40882.56
2016-12-05 00:02:00.000 340       334.50  27567.48  30190.06  40882.83
2016-12-05 00:03:00.000 340       334.52  27567.63  30190.13  40882.98
2016-12-05 00:04:00.000 340       334.53  27567.32  30190.21  40882.84
2016-12-05 00:05:00.000 340       334.53  27567.55  30190.13  40882.93
2016-12-05 00:06:00.000 340       334.59  27567.17  30190.06  40882.62
2016-12-05 00:07:00.000 340       334.59  27567.94  30190.13  40883.19
2016-12-05 00:08:00.000 340       334.62  27568.01  30190.13  40883.24
2016-12-05 00:09:00.000 340       334.59  27567.55  30190.21  40882.99
2016-12-05 00:10:00.000 340       334.59  27567.86  30190.21  40883.20
2016-12-05 00:11:00.000 340       334.62  27567.48  30190.21  40882.94
2016-12-05 00:12:00.000 340       334.63  27567.71  30190.21  40883.09
2016-12-05 00:13:00.000 340       334.62  27567.63  30190.06  40882.93
2016-12-05 00:14:00.000 340       334.65  27567.48  30190.21  40882.94
2016-12-05 00:15:00.000 340       334.66  27567.40  30190.29  40882.94
2016-12-05 00:16:00.000 340       334.65  27567.40  30190.06  40882.77
2016-12-05 00:17:00.000 340       334.62  27567.25  30190.13  40882.73
2016-12-05 00:18:00.000 340       334.62  27567.10  30190.06  40882.57
2016-12-05 00:19:00.000 340       334.60  27567.17  30190.13  40882.68
2016-12-05 00:20:00.000 340       334.58  27567.25  30190.21  40882.79
2016-12-05 00:21:00.000 340       334.55  27567.02  30190.06  40882.52
2016-12-05 00:22:00.000 340       334.57  27566.56  30190.13  40882.27
2016-12-05 00:23:00.000 340       334.58  27566.64  30190.13  40882.32
2016-12-05 00:24:00.000 340       334.57  27566.87  30189.98  40882.36
2016-12-05 00:25:00.000 340       334.57  27566.56  30189.98  40882.15
2016-12-05 00:26:00.000 340       334.68  27566.56  30189.98  40882.15
2016-12-05 00:27:00.000 340       334.69  27566.71  30189.91  40882.20
2016-12-05 00:28:00.000 340       334.65  27566.94  30189.83  40882.30
2016-12-05 00:29:00.000 340       334.67  27566.26  30189.98  40881.95
2016-12-05 00:30:00.000 340       334.65  27565.80  30189.91  40881.58
2016-12-05 00:31:00.000 340      9999.00 999999.00 999999.00 999999.00
2016-12-05 00:32:00.000 340      9999.00 999999.00 999999.00 999999.00
2016-12-05 00:33:00.000 340      9999.00 999999.00 999999.00 999999.00
2016-12-05 00:34:00.000 340      9999.00 999999.00 999999.00 999999.00
2016-12-05 00:35:00.000 340      9999.00 999999.00 999999.00 999999.00
2016-12-05 00:36:00.000 340      9999.00 999999.00 999999.00 999999.00
2016-12-05 00:37:00.000 340       334.63  27565.49  30189.91  40881.38
2016-12-05 00:38:00.000 340       334.60  27565.19  30189.83  40881.11
2016-12-05 00:39:00.000 340       334.60  27565.04  30189.91  40881.07
2016-12-05 00:40:00.000 340       334.62  27564.96  30189.83  40880.96
2016-12-05 00:41:00.000 340       334.65  27565.27  30189.83  40881.16
2016-12-05 00:42:00.000 340       334.64  27565.49  30189.68  40881.21
2016-12-05 00:43:00.000 340       334.64  27565.19  30189.68  40881.00
2016-12-05 00:44:00.000 340       334.60  27564.88  30189.60  40880.74
2016-12-05 00:45:00.000 340       334.61  27564.43  30189.68  40880.48
2016-12-05 00:46:00.000 340       334.66  27564.35  30189.52  40880.32
2016-12-05 00:47:00.000 340       334.69  27563.89  30189.45  40879.96
2016-12-05 00:48:00.000 340       334.74  27563.13  30189.37  40879.39
2016-12-05 00:49:00.000 340       334.76  27563.36  30189.37  40879.54
