2003-06-30 00:00:00.000 181       379.70  28092.68  30890.50  41754.30
2003-06-30 00:01:00.000 181       379.72  28092.50  30890.50  41754.30
2003-06-30 00:02:00.000 181       379.74  28092.41  30890.50  41754.10
2003-06-30 00:03:00.000 181       379.76  28092.24  30890.60  41754.10
2003-06-30 00:04:00.000 181       379.78  28092.05  30890.50  41754.00
2003-06-30 00:05:00.000 181       379.80  28091.97  30890.50  41753.80
2003-06-30 00:06:00.000 181       379.81  28092.18  30890.50  41754.00
2003-06-30 00:07:00.000 181       379.82  28092.49  30890.50  41754.10
2003-06-30 00:08:00.000 181       379.82  28092.79  30890.40  41754.30
2003-06-30 00:09:00.000 181       379.81  28093.18  30890.50  41754.60
2003-06-30 00:10:00.000 181       379.78  28093.46  30890.50  41754.80
2003-06-30 00:11:00.000 181       379.78  28093.56  30890.50  41755.00
2003-06-30 00:12:00.000 181       379.77  28093.65  30890.60  41755.10
2003-06-30 00:13:00.000 181       379.74  28093.92  30890.60  41755.30
2003-06-30 00:14:00.000 181       379.72  28094.41  30890.60  41755.60
2003-06-30 00:15:00.000 181       379.68  28095.07  30890.60  41756.10
2003-06-30 00:16:00.000 181       379.62  28096.13  30890.70  41756.80
2003-06-30 00:17:00.000 181       379.57  28097.59  30890.90  41758.00
2003-06-30 00:18:00.000 181       379.50  28099.04  30891.00  41759.00
2003-06-30 00:19:00.000 181       379.45  28100.00  30891.20  41759.80
2003-06-30 00:20:00.000 181       379.41  28100.97  30891.20  41760.50
2003-06-30 00:21:00.000 181       379.37  28101.53  30891.30  41760.80
2003-06-30 00:22:00.000 181       379.34  28101.91  30891.40  41761.10
2003-06-30 00:23:00.000 181       379.33  28101.80  30891.40  41761.10
2003-06-30 00:24:00.000 181       379.33  28101.60  30891.40  41761.00
2003-06-30 00:25:00.000 181       379.33  28101.30  30891.40  41760.80
2003-06-30 00:26:00.000 181       379.34  28101.00  30891.20  41760.50
2003-06-30 00:27:00.000 181       379.35  28100.82  30891.20  41760.30
2003-06-30 00:28:00.000 181       379.35  28100.82  30891.10  41760.30
2003-06-30 00:29:00.000 181       379.35  28100.92  30891.00  41760.30
2003-06-30 00:30:00.000 181       379.36  28100.93  30891.00  41760.30
2003-06-30 00:31:00.000 181       379.36  28100.73  30890.90  41760.10
2003-06-30 00:32:00.000 181       379.38  28100.34  30890.90  41759.80
