2020-07-31 00:00:00.000 213      9999.00 999999.00 999999.00 999999.00
2020-07-31 00:01:00.000 213       309.64  27374.53  29876.41  40521.17
2020-07-31 00:02:00.000 213       309.66  27374.61  29876.57  40521.33
2020-07-31 00:03:00.000 213       309.60  27374.76  29876.26  40521.21
2020-07-31 00:04:00.000 213       309.53  27375.22  29875.96  40521.29
2020-07-31 00:05:00.000 213       309.67  27375.75  29877.18  40522.55
2020-07-31 00:06:00.000 213       309.69  27372.85  29876.64  40520.20
2020-07-31 00:07:00.000 213       309.65  27374.68  29876.72  40521.50
2020-07-31 00:08:00.000 213       309.66  27374.99  29876.34  40521.42
2020-07-31 00:09:00.000 213       309.71  27374.30  29876.64  40521.18
2020-07-31 00:10:00.000 213       309.71  27374.61  29876.49  40521.28
2020-07-31 00:11:00.000 213       309.71  27374.76  29876.41  40521.32
2020-07-31 00:12:00.000 213       309.72  27374.15  29877.10  40521.41
2020-07-31 00:13:00.000 213       309.82  27375.22  29876.95  40522.02
2020-07-31 00:14:00.000 213       309.84  27375.29  29877.33  40522.36
2020-07-31 00:15:00.000 213       309.81  27375.14  29877.10  40522.09
2020-07-31 00:16:00.000 213       309.82  27375.37  29877.10  40522.24
2020-07-31 00:17:00.000 213       309.80  27375.67  29876.79  40522.22
2020-07-31 00:18:00.000 213       309.78  27375.37  29876.57  40521.85
2020-07-31 00:19:00.000 213       309.76  27375.14  29876.72  40521.80
2020-07-31 00:20:00.000 213       309.73  27375.37  29876.72  40521.96
2020-07-31 00:21:00.000 213       309.75  27375.45  29876.41  40521.79
2020-07-31 00:22:00.000 213       309.77  27374.99  29876.57  40521.59
2020-07-31 00:23:00.000 213       309.80  27375.06  29876.64  40521.70
2020-07-31 00:24:00.000 213       309.78  27375.22  29876.57  40521.74
2020-07-31 00:25:00.000 213       309.79  27374.84  29876.72  40521.60
2020-07-31 00:26:00.000 213       309.81  27374.61  29876.79  40521.50
2020-07-31 00:27:00.000 213       309.77  27374.91  29876.41  40521.43
2020-07-31 00:28:00.000 213       309.77  27374.84  29876.49  40521.43
