2014-01-31 00:00:00.000 031      9999.00 999999.00 999999.00 999999.00
2014-01-31 00:01:00.000 031       318.44  27457.31  30073.18  40722.06
2014-01-31 00:02:00.000 031       318.41  27457.41  30073.40  40722.29
2014-01-31 00:03:00.000 031       318.41  27457.41  30073.40  40722.29
2014-01-31 00:04:00.000 031       318.41  27456.64  30073.69  40721.99
2014-01-31 00:05:00.000 031       318.46  27457.61  30073.74  40722.67
2014-01-31 00:06:00.000 031       318.46  27457.77  30073.69  40722.75
2014-01-31 00:07:00.000 031       318.46  27457.54  30073.89  40722.75
2014-01-31 00:08:00.000 031       318.47  27458.16  30073.55  40722.90
2014-01-31 00:09:00.000 031       318.51  27458.02  30074.19  40723.29
2014-01-31 00:10:00.000 031       318.54  27458.15  30073.65  40722.98
2014-01-31 00:11:00.000 031       318.52  27458.02  30074.08  40723.21
2014-01-31 00:12:00.000 031       318.53  27458.36  30073.88  40723.29
2014-01-31 00:13:00.000 031       318.56  27458.35  30074.10  40723.44
2014-01-31 00:14:00.000 031       318.57  27458.28  30074.36  40723.59
2014-01-31 00:15:00.000 031       318.57  27458.44  30074.32  40723.66
2014-01-31 00:16:00.000 031       318.59  27458.27  30074.47  40723.66
2014-01-31 00:17:00.000 031       318.60  27458.37  30074.69  40723.89
2014-01-31 00:18:00.000 031       318.62  27458.42  30074.75  40723.97
2014-01-31 00:19:00.000 031       318.65  27458.44  30074.42  40723.74
2014-01-31 00:20:00.000 031       318.64  27458.65  30074.54  40723.97
2014-01-31 00:21:00.000 031       318.65  27458.96  30074.77  40724.35
2014-01-31 00:22:00.000 031       318.66  27459.01  30074.83  40724.43
2014-01-31 00:23:00.000 031       318.67  27458.79  30074.93  40724.35
2014-01-31 00:24:00.000 031       318.61  27459.00  30075.15  40724.66
2014-01-31 00:25:00.000 031       318.66  27459.06  30074.99  40724.58
2014-01-31 00:26:00.000 031       318.65  27458.85  30074.88  40724.35
2014-01-31 00:27:00.000 031       318.66  27458.93  30075.31  40724.73
2014-01-31 00:28:00.000 031       318.67  27459.17  30075.00  40724.66
2014-01-31 00:29:00.000 031       318.69  27459.16  30075.11  40724.73
2014-01-31 00:30:00.000 031       318.67  27458.96  30074.88  40724.43
2014-01-31 00:31:00.000 031       318.68  27459.10  30075.16  40724.73
2014-01-31 00:32:00.000 031       318.70  27459.43  30075.07  40724.89
2014-01-31 00:33:00.000 031       318.69  27459.37  30075.33  40725.04
2014-01-31 00:34:00.000 031       318.69  27459.15  30075.32  40724.89
