2015-04-10 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2015-04-10 00:01:00.000 001      292.60  27456.10  29937.50  40620.80
2015-04-10 00:02:00.000 001      292.70  27455.70  29937.40  40620.50
2015-04-10 00:03:00.000 001      292.70  27455.00  29937.20  40619.90
2015-04-10 00:04:00.000 001      292.80  27454.60  29937.10  40619.50
2015-04-10 00:05:00.000 001      292.90  27453.60  29937.00  40618.70
2015-04-10 00:06:00.000 001      292.90  27452.80  29936.90  40618.10
2015-04-10 00:07:00.000 001      293.00  27452.10  29936.60  40617.50
2015-04-10 00:08:00.000 001      293.00  27451.30  29936.60  40617.00
2015-04-10 00:09:00.000 001      293.00  27450.80  29936.60  40616.60
2015-04-10 00:10:00.000 001      293.10  27449.90  29936.50  40615.90
2015-04-10 00:11:00.000 001      293.10  27449.30  29936.30  40615.40
2015-04-10 00:12:00.000 001      293.10  27448.60  29936.40  40615.00
2015-04-10 00:13:00.000 001      293.10  27448.30  29936.30  40614.70
2015-04-10 00:14:00.000 001      293.10  27448.00  29936.20  40614.40
2015-04-10 00:15:00.000 001      293.20  27447.40  29936.20  40614.00
2015-04-10 00:16:00.000 001      293.20  27447.70  29935.80  40613.90
2015-04-10 00:17:00.000 001      293.20  27446.80  29936.00  40613.50
2015-04-10 00:18:00.000 001      293.30  27446.70  29936.10  40613.50
2015-04-10 00:19:00.000 001      293.30  27446.00  29935.80  40612.80
2015-04-10 00:20:00.000 001      293.30  27445.50  29935.90  40612.50
2015-04-10 00:21:00.000 001      293.40  27445.80  29935.70  40612.50
2015-04-10 00:22:00.000 001      293.40  27445.90  29935.60  40612.50
2015-04-10 00:23:00.000 001      293.40  27445.90  29935.80  40612.70
2015-04-10 00:24:00.000 001      293.40  27445.30  29935.80  40612.30
2015-04-10 00:25:00.000 001      293.50  27444.10  29936.00  40611.60
2015-04-10 00:26:00.000 001      293.60  27443.60  29936.00  40611.30
2015-04-10 00:27:00.000 001      293.60  27443.30  29935.70  40610.90
2015-04-10 00:28:00.000 001      293.60  27442.00  29936.00  40610.20
2015-04-10 00:29:00.000 001      293.60  27441.50  29935.80  40609.70
2015-04-10 00:30:00.000 001      293.70  27441.20  29935.70  40609.50
2015-04-10 00:31:00.000 001      293.80  27443.10  29935.90  40610.90
2015-04-10 00:32:00.000 001      293.60  27442.50  29935.90  40610.50
2015-04-10 00:33:00.000 001      293.70  27442.40  29936.10  40610.60
2015-04-10 00:34:00.000 001      293.60  27440.50  29936.20  40609.30
2015-04-10 00:35:00.000 001      293.70  27440.00  29936.20  40609.00
2015-04-10 00:36:00.000 001      293.70  27438.90  29936.40  40608.40
2015-04-10 00:37:00.000 001      293.70  27437.90  29936.30  40607.70
2015-04-10 00:38:00.000 001      293.60  27437.40  29936.70  40607.70
2015-04-10 00:39:00.000 001      293.60  27436.20  29936.40  40606.60
2015-04-10 00:40:00.000 001      293.60  27434.80  29936.20  40605.50
2015-04-10 00:41:00.000 001      293.60  27433.40  29936.30  40604.70
2015-04-10 00:42:00.000 001      293.70  27432.20  29936.30  40603.80
2015-04-10 00:43:00.000 001      293.70  27430.60  29936.30  40602.80
2015-04-10 00:44:00.000 001      293.70  27429.10  29936.00  40601.50
2015-04-10 00:45:00.000 001      293.70  27427.80  29936.00  40600.60
2015-04-10 00:46:00.000 001      293.70  27425.80  29935.80  40599.20
2015-04-10 00:47:00.000 001      293.70  27424.30  29935.70  40598.10
2015-04-10 00:48:00.000 001      293.70  27423.70  29935.70  40597.70
2015-04-10 00:49:00.000 001      293.60  27423.10  29935.80  40597.40
2015-04-10 00:50:00.000 001      293.50  27422.80  29935.70  40597.10
2015-04-10 00:51:00.000 001      293.40  27422.70  29936.00  40597.30
2015-04-10 00:52:00.000 001      293.30  27423.20  29936.10  40597.70
2015-04-10 00:53:00.000 001      293.30  27421.30  29936.20  40596.40
2015-04-10 00:54:00.000 001      293.20  27421.90  29936.20  40596.90
2015-04-10 00:55:00.000 001      293.00  27420.00  29936.30  40595.70
2015-04-10 00:56:00.000 001      292.90  27420.00  29936.30  40595.70
2015-04-10 00:57:00.000 001      292.80  27418.20  29936.40  40594.50
2015-04-10 00:58:00.000 001      292.70  27416.90  29936.30  40593.60
2015-04-10 00:59:00.000 001      292.60  27415.50  29936.30  40592.60
2015-04-10 01:00:00.000 001      292.50  27414.60  29936.20  40591.90
2015-04-10 01:01:00.000 001      292.50  27413.80  29936.10  40591.30
2015-04-10 01:02:00.000 001      292.40  27413.40  29936.10  40591.10
2015-04-10 01:03:00.000 001      292.40  27413.20  29936.00  40590.90
2015-04-10 01:04:00.000 001      292.50  27413.50  29936.00  40591.10
2015-04-10 01:05:00.000 001      292.40  27413.50  29935.80  40590.90
2015-04-10 01:06:00.000 001      292.40  27414.40  29936.00  40591.60
2015-04-10 01:07:00.000 001      292.30  27415.20  29936.10  40592.20
2015-04-10 01:08:00.000 001      292.40  27415.40  29936.20  40592.50
2015-04-10 01:09:00.000 001      292.30  27415.10  29936.10  40592.20
2015-04-10 01:10:00.000 001      292.40  27414.10  29935.90  40591.40
