2006-01-05 00:00:00.000 001      366.00  28018.70  30716.40  41575.80
2006-01-05 00:01:00.000 001      366.00  28019.20  30716.20  41575.90
2006-01-05 00:02:00.000 001      366.00  28019.20  30716.40  41576.10
2006-01-05 00:03:00.000 001      366.00  28019.20  30716.40  41576.10
2006-01-05 00:04:00.000 001      366.00  28019.30  30716.40  41576.20
2006-01-05 00:05:00.000 001      366.00  28019.30  30716.40  41576.20
2006-01-05 00:06:00.000 001      366.00  28019.60  30716.40  41576.40
2006-01-05 00:07:00.000 001      366.00  28019.60  30716.30  41576.30
2006-01-05 00:08:00.000 001      366.00  28019.50  30716.60  41576.40
2006-01-05 00:09:00.000 001      366.00  28020.00  30716.10  41576.40
2006-01-05 00:10:00.000 001      366.00  28019.60  30716.60  41576.50
2006-01-05 00:11:00.000 001      366.00  28020.10  30716.40  41576.70
2006-01-05 00:12:00.000 001      366.00  28020.10  30716.60  41576.80
2006-01-05 00:13:00.000 001      366.10  28019.90  30716.70  41576.80
2006-01-05 00:14:00.000 001      366.00  28020.30  30716.60  41577.00
2006-01-05 00:15:00.000 001      366.10  28020.00  30716.70  41576.90
2006-01-05 00:16:00.000 001      366.10  28020.20  30716.70  41577.00
2006-01-05 00:17:00.000 001      366.10  28020.60  30716.70  41577.30
2006-01-05 00:18:00.000 001      366.10  28020.90  30716.60  41577.40
2006-01-05 00:19:00.000 001      366.10  28020.80  30716.70  41577.40
2006-01-05 00:20:00.000 001      366.10  28020.80  30716.60  41577.30
2006-01-05 00:21:00.000 001      366.10  28020.80  30716.80  41577.50
2006-01-05 00:22:00.000 001      366.10  28021.20  30716.50  41577.50
2006-01-05 00:23:00.000 001      366.10  28020.70  30716.70  41577.40
2006-01-05 00:24:00.000 001      366.10  28021.30  30716.70  41577.70
2006-01-05 00:25:00.000 001      366.10  28021.30  30716.70  41577.70
2006-01-05 00:26:00.000 001      366.10  28021.50  30716.50  41577.70
2006-01-05 00:27:00.000 001      366.10  28021.30  30716.50  41577.60
2006-01-05 00:28:00.000 001      366.10  28021.40  30716.60  41577.70
2006-01-05 00:29:00.000 001      366.10  28021.20  30716.80  41577.70
2006-01-05 00:30:00.000 001      366.10  28021.30  30716.70  41577.70
2006-01-05 00:31:00.000 001      366.20  28021.20  30716.90  41577.80
2006-01-05 00:32:00.000 001      366.20  28021.20  30716.70  41577.70
