2014-08-12 00:00:00.000 001     9999.00 999999.00 999999.00 999999.00
2014-08-12 00:01:00.000 001     9999.00 999999.00 999999.00 999999.00
2014-08-12 00:02:00.000 001      303.80  27515.60  29965.60  40681.60
2014-08-12 00:03:00.000 001      303.80  27515.40  29965.80  40681.70
2014-08-12 00:04:00.000 001      303.80  27515.70  29965.70  40681.70
2014-08-12 00:05:00.000 001      303.80  27515.90  29965.50  40681.70
2014-08-12 00:06:00.000 001      303.80  27515.70  29965.60  40681.70
2014-08-12 00:07:00.000 001      303.90  27516.00  29965.60  40681.90
2014-08-12 00:08:00.000 001      303.90  27516.10  29965.40  40681.80
2014-08-12 00:09:00.000 001      303.90  27515.80  29965.70  40681.80
2014-08-12 00:10:00.000 001      303.90  27515.80  29965.50  40681.70
2014-08-12 00:11:00.000 001      303.90  27516.00  29965.60  40681.90
2014-08-12 00:12:00.000 001      303.90  27515.70  29965.60  40681.70
2014-08-12 00:13:00.000 001      303.90  27515.30  29965.70  40681.50
2014-08-12 00:14:00.000 001      303.90  27515.30  29965.70  40681.40
2014-08-12 00:15:00.000 001      303.90  27514.70  29965.80  40681.20
2014-08-12 00:16:00.000 001      303.90  27514.50  29965.80  40681.00
2014-08-12 00:17:00.000 001      303.90  27514.40  29965.80  40681.00
2014-08-12 00:18:00.000 001      303.90  27514.60  29965.80  40681.00
2014-08-12 00:19:00.000 001      303.90  27514.00  29965.60  40680.60
2014-08-12 00:20:00.000 001      303.90  27513.60  29965.70  40680.30
2014-08-12 00:21:00.000 001      303.90  27513.30  29966.00  40680.40
2014-08-12 00:22:00.000 001      303.90  27513.20  29965.70  40680.10
2014-08-12 00:23:00.000 001     9999.00 999999.00 999999.00 999999.00
2014-08-12 00:24:00.000 001      303.90  27511.60  29965.90  40679.10
2014-08-12 00:25:00.000 001      303.90  27511.60  29965.60  40678.90
2014-08-12 00:26:00.000 001      303.90  27510.40  29966.00  40678.40
2014-08-12 00:27:00.000 001      303.90  27510.10  29966.00  40678.20
2014-08-12 00:28:00.000 001      303.90  27509.50  29965.90  40677.80
2014-08-12 00:29:00.000 001      303.90  27508.70  29965.90  40677.20
2014-08-12 00:30:00.000 001      303.90  27508.70  29965.80  40677.20
2014-08-12 00:31:00.000 001      303.90  27508.60  29966.00  40677.20
2014-08-12 00:32:00.000 001      303.90  27508.50  29966.00  40677.10
2014-08-12 00:33:00.000 001      303.90  27507.60  29966.00  40676.50
2014-08-12 00:34:00.000 001      303.90  27507.20  29966.10  40676.30
2014-08-12 00:35:00.000 001      303.90  27506.60  29966.10  40675.90
