index DOY Kp ap Ap Cp C9 BSRN NdB
"2003-09-07 00:00:00" 250 2+ 9 4 0.1 0 2322 2
"2003-09-07 03:00:00" 250 2o 7 4 0.1 0 2322 2
"2003-09-07 06:00:00" 250 1- 3 4 0.1 0 2322 2
"2003-09-07 09:00:00" 250 0o 0 4 0.1 0 2322 2
"2003-09-07 12:00:00" 250 0+ 2 4 0.1 0 2322 2
"2003-09-07 15:00:00" 250 1+ 5 4 0.1 0 2322 2
"2003-09-07 18:00:00" 250 1o 4 4 0.1 0 2322 2
"2003-09-07 21:00:00" 250 0+ 2 4 0.1 0 2322 2
