index DOY Kp ap Ap Cp C9 BSRN NdB
"2003-10-15 00:00:00" 288 3+ 18 44 1.5 7 2323 13
"2003-10-15 03:00:00" 288 4+ 32 44 1.5 7 2323 13
"2003-10-15 06:00:00" 288 6o 80 44 1.5 7 2323 13
"2003-10-15 09:00:00" 288 6- 67 44 1.5 7 2323 13
"2003-10-15 12:00:00" 288 4o 27 44 1.5 7 2323 13
"2003-10-15 15:00:00" 288 5- 39 44 1.5 7 2323 13
"2003-10-15 18:00:00" 288 5- 39 44 1.5 7 2323 13
"2003-10-15 21:00:00" 288 5o 48 44 1.5 7 2323 13
