index DOY Kp ap Ap Cp C9 BSRN NdB
"2005-07-22 00:00:00" 203 3o 15 12 0.7 3 2347 11
"2005-07-22 03:00:00" 203 2+ 9 12 0.7 3 2347 11
"2005-07-22 06:00:00" 203 1+ 5 12 0.7 3 2347 11
"2005-07-22 09:00:00" 203 1+ 5 12 0.7 3 2347 11
"2005-07-22 12:00:00" 203 3o 15 12 0.7 3 2347 11
"2005-07-22 15:00:00" 203 3+ 18 12 0.7 3 2347 11
"2005-07-22 18:00:00" 203 3+ 18 12 0.7 3 2347 11
"2005-07-22 21:00:00" 203 3- 12 12 0.7 3 2347 11
