index DOY Kp ap Ap Cp C9 BSRN NdB
"2004-11-02 00:00:00" 307 1+ 5 4 0.1 0 2337 19
"2004-11-02 03:00:00" 307 0o 0 4 0.1 0 2337 19
"2004-11-02 06:00:00" 307 1o 4 4 0.1 0 2337 19
"2004-11-02 09:00:00" 307 1o 4 4 0.1 0 2337 19
"2004-11-02 12:00:00" 307 1+ 5 4 0.1 0 2337 19
"2004-11-02 15:00:00" 307 2- 6 4 0.1 0 2337 19
"2004-11-02 18:00:00" 307 2- 6 4 0.1 0 2337 19
"2004-11-02 21:00:00" 307 1o 4 4 0.1 0 2337 19
