index DOY Kp ap Ap Cp C9 BSRN NdB
"2005-05-22 00:00:00" 142 4- 22 9 0.5 2 2345 4
"2005-05-22 03:00:00" 142 2o 7 9 0.5 2 2345 4
"2005-05-22 06:00:00" 142 2+ 9 9 0.5 2 2345 4
"2005-05-22 09:00:00" 142 2+ 9 9 0.5 2 2345 4
"2005-05-22 12:00:00" 142 3- 12 9 0.5 2 2345 4
"2005-05-22 15:00:00" 142 1- 3 9 0.5 2 2345 4
"2005-05-22 18:00:00" 142 1o 4 9 0.5 2 2345 4
"2005-05-22 21:00:00" 142 1+ 5 9 0.5 2 2345 4
