index DOY Kp ap Ap Cp C9 BSRN NdB
"2004-03-03 00:00:00" 63 2o 7 13 0.7 3 2328 18
"2004-03-03 03:00:00" 63 2+ 9 13 0.7 3 2328 18
"2004-03-03 06:00:00" 63 2o 7 13 0.7 3 2328 18
"2004-03-03 09:00:00" 63 4+ 32 13 0.7 3 2328 18
"2004-03-03 12:00:00" 63 3+ 18 13 0.7 3 2328 18
"2004-03-03 15:00:00" 63 3- 12 13 0.7 3 2328 18
"2004-03-03 18:00:00" 63 3- 12 13 0.7 3 2328 18
"2004-03-03 21:00:00" 63 1+ 5 13 0.7 3 2328 18
