index DOY Kp ap Ap Cp C9 BSRN NdB
"2003-05-05 00:00:00" 125 1+ 5 14 0.8 4 2317 12
"2003-05-05 03:00:00" 125 2+ 9 14 0.8 4 2317 12
"2003-05-05 06:00:00" 125 2- 6 14 0.8 4 2317 12
"2003-05-05 09:00:00" 125 2- 6 14 0.8 4 2317 12
"2003-05-05 12:00:00" 125 2+ 9 14 0.8 4 2317 12
"2003-05-05 15:00:00" 125 4+ 32 14 0.8 4 2317 12
"2003-05-05 18:00:00" 125 4o 27 14 0.8 4 2317 12
"2003-05-05 21:00:00" 125 4- 22 14 0.8 4 2317 12
