index DOY Kp ap Ap Cp C9 BSRN NdB
"2004-09-12 00:00:00" 256 1o 4 2 0.0 0 2335 22
"2004-09-12 03:00:00" 256 1- 3 2 0.0 0 2335 22
"2004-09-12 06:00:00" 256 0o 0 2 0.0 0 2335 22
"2004-09-12 09:00:00" 256 0o 0 2 0.0 0 2335 22
"2004-09-12 12:00:00" 256 0+ 2 2 0.0 0 2335 22
"2004-09-12 15:00:00" 256 1+ 5 2 0.0 0 2335 22
"2004-09-12 18:00:00" 256 0o 0 2 0.0 0 2335 22
"2004-09-12 21:00:00" 256 0+ 2 2 0.0 0 2335 22
