index DOY Kp ap Ap Cp C9 BSRN NdB
"2005-07-01 00:00:00" 182 2+ 9 14 0.8 4 2346 17
"2005-07-01 03:00:00" 182 2- 6 14 0.8 4 2346 17
"2005-07-01 06:00:00" 182 1+ 5 14 0.8 4 2346 17
"2005-07-01 09:00:00" 182 1- 3 14 0.8 4 2346 17
"2005-07-01 12:00:00" 182 2o 7 14 0.8 4 2346 17
"2005-07-01 15:00:00" 182 4+ 32 14 0.8 4 2346 17
"2005-07-01 18:00:00" 182 4+ 32 14 0.8 4 2346 17
"2005-07-01 21:00:00" 182 4- 22 14 0.8 4 2346 17
