index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-08-11 00:00:00" 223 0+ 2 5 0.2 1 2537 14
"2019-08-11 03:00:00" 223 1o 4 5 0.2 1 2537 14
"2019-08-11 06:00:00" 223 1o 4 5 0.2 1 2537 14
"2019-08-11 09:00:00" 223 2- 6 5 0.2 1 2537 14
"2019-08-11 12:00:00" 223 2+ 9 5 0.2 1 2537 14
"2019-08-11 15:00:00" 223 1o 4 5 0.2 1 2537 14
"2019-08-11 18:00:00" 223 1o 4 5 0.2 1 2537 14
"2019-08-11 21:00:00" 223 2o 7 5 0.2 1 2537 14
