2003 293  0 2323 71 71  15  15   6.7   4.9  17.2 116.6  -2.1   4.2   1.5   4.4   0.6   0.3   4.0   1.9   2.7   2.3  178662.   3.9  595.  -1.2  -0.1 9.999    9140.   0.3   17.   2.0   1.7 9.999  2.76  -0.36   1.11   8.8  6.3 0.0155 37  70   -49  22 133.9  412  -261   151   2.1 0.007786 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2003 293  1 2323 71 71  15  15   5.9   4.6  22.5 125.0  -2.4   3.5   1.7   3.8   0.8   0.4   3.1   1.3   2.2   1.8  184280.   4.1  596.  -0.5  -1.0 9.999   12804.   0.3    8.   1.4   1.4 9.999  2.91  -0.48   1.53  10.2  6.7 0.0114 37  70   -44  22 133.9  349  -221   128   1.6 0.007786 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2003 293  2 2323 71 71  15  15   5.6   5.1  17.2 153.5  -4.4   2.2   1.5   2.5   0.8   0.1   1.8   0.7   1.3   1.1  180229.   4.3  590.   0.2  -0.5 9.999   11515.   0.2    4.   0.9   0.9 9.999  2.99  -0.47   1.76  10.9  6.9 0.0100 37  70   -40  22 133.9  232  -147    84   0.8 0.007786 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2003 293  3 2323 71 71  15  15   5.6   5.1  15.4 121.9  -2.6   4.2   1.4   4.4   0.0   0.1   1.8   1.2   1.2   0.7  170156.   4.4  601.  -1.2  -0.5 9.999    7748.   0.2    7.   1.0   0.6 9.999  3.18  -0.00   1.74  11.3  7.1 0.0094 30  70   -40  15 133.9  276  -179    97   1.1 0.007786 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2003 293  4 2323 71 71  15  15   6.1   5.6  16.7 124.0  -3.0   4.5   1.6   4.8  -0.1   0.7   2.0   1.1   0.7   1.6  152178.   3.9  584.  -2.1  -0.5 9.999   16990.   0.4   12.   1.2   1.2 9.999  2.66   0.06   1.22   9.5  6.6 0.0133 30  70   -40  15 133.9  330  -226   104   1.2 0.007786 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2003 293  5 2323 71 71  15  15   7.4   6.9  47.4 109.3  -1.5   4.4   5.0   6.1   2.8   0.1   1.9   1.1   1.0   1.1  140599.   4.1  577.  -3.0  -2.0 9.999    9028.   0.2    8.   0.7   0.8 9.999  2.73  -1.62   0.84   7.9  6.0 0.0191 30  70   -35  15 133.9  360  -261    99   2.1 0.007786 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2003 293  6 2323 71 71  14  14   7.3   6.4  31.0 117.2  -2.5   4.9   3.3   5.9   0.8   0.1   2.6   2.0   1.3   1.2  164696.   4.2  570.  -3.3  -1.3 9.999   13527.   0.2   13.   0.8   0.8 9.999  2.73  -0.46   0.96   8.0  5.9 0.0186 50  70   -29  48 133.9  206  -115    91   1.6 0.007786      0.22     0.21     0.21     0.21     0.21     0.21 -1
2003 293  7 2323 71 71  15  15   7.4   6.6 -21.1 163.9  -5.9   1.7  -2.4   0.3  -2.9   0.2   2.7   0.9   1.6   2.0  171204.   3.8  540.  -1.5   2.4 9.999   23339.   0.3    7.   1.2   1.9 9.999  2.22   1.57   0.86   7.1  5.4 0.0235 50  70   -31  48 133.9  421  -283   138   2.3 0.007786      0.25     0.20     0.20     0.20     0.19     0.19 -1
2003 293  8 2323 71 71  15  15   8.0   7.5 -36.7 172.9  -6.0   0.7  -4.5  -1.7  -4.2   0.4   2.3   0.9   1.6   1.3  166671.   3.8  538.  -2.2   2.7 9.999   19694.   0.6    8.   2.2   1.5 9.999  2.20   2.26   0.73   6.6  5.1 0.0277 50  70   -40  48 133.9  883  -758   125   3.9 0.007786      0.30     0.25     0.24     0.24     0.23     0.23 -1
2003 293  9 2323 71 71  15  15   8.2   7.2  -5.5 158.6  -6.7   2.6  -0.7   1.9  -2.0   0.1   3.2   1.2   2.2   2.0  201379.   3.3  534.  -2.1   1.2 9.999   18106.   0.3   10.   2.7   2.7 9.999  1.88   1.07   0.67   5.9  4.7 0.0340 43  70   -44  32 133.9  795  -633   162   4.9 0.007786      0.29     0.25     0.25     0.24     0.23     0.20 -1
