2002 271  0 2309 71 71  15  15  10.8  10.7 -26.2 249.7  -3.3  -9.0  -4.7  -9.9  -2.4   0.3   1.2   0.9   0.4   0.8 9999999. 999.9  312.  -0.5  -0.9 0.008 9999999. 999.9    4.   0.7   0.6 0.002 99.99   0.75 999.99 999.9 99.9 9.9999 20 137    -9   7 149.1   87   -34    54   0.6 0.008066 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2002 271  1 2309 71 71  15  15  11.1  11.0 -14.5 248.0  -4.0  -9.9  -2.8 -10.3   0.0   0.2   1.0   0.5   0.4   0.8 9999999. 999.9  308.   0.4  -0.6 0.013 9999999. 999.9    2.   0.7   0.4 0.003 99.99  -0.00 999.99 999.9 99.9 9.9999 20 137    -6   7 149.1   55   -10    45  -0.0 0.008066 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2002 271  2 2309 71 71  15  15  11.3  11.2  -5.7 250.4  -3.8 -10.5  -1.1 -10.3   2.2   0.2   0.9   0.4   0.4   0.7 9999999. 999.9  306.   0.6  -0.1 0.015 9999999. 999.9    2.   0.3   0.2 0.002 99.99  -0.67 999.99 999.9 99.9 9.9999 20 137    -5   7 149.1   66   -17    49  -0.3 0.008066 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2002 271  3 2309 71 71  14  14  11.5  11.5   0.2 255.1  -2.9 -11.1   0.0 -10.4   3.9   0.0   0.8   0.7   0.2   0.4 9999999. 999.9  298.   0.5  -0.8 0.016 9999999. 999.9    3.   0.3   0.4 0.001 99.99  -1.16 999.99 999.9 99.9 9.9999 13 137    -4   5 149.1   51   -19    32  -0.4 0.008066 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2002 271  4 2309 71 71  16  16  11.3  11.2   2.9 256.3  -2.7 -10.9   0.6  -9.8   4.8   0.3   0.8   0.5   0.3   0.5 9999999. 999.9  303.   0.2  -0.4 0.016 9999999. 999.9    2.   0.8   0.5 0.002 99.99  -1.45 999.99 999.9 99.9 9.9999 13 137    -2   5 149.1   51   -16    35  -0.2 0.008066 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2002 271  5 2309 71 71  14  14  10.9  10.7  -1.5 256.2  -2.6 -10.4  -0.3  -9.5   4.2   0.3   1.6   0.7   0.3   1.4 9999999. 999.9  303.  -1.0  -1.6 0.017 9999999. 999.9    2.   0.5   0.6 0.006 99.99  -1.27 999.99 999.9 99.9 9.9999 13 137     3   5 149.1   68    -7    61   0.3 0.008066 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2002 271  6 2309 71 71  15  15  10.7  10.5   8.3 252.0  -3.2  -9.9   1.5  -8.0   6.0   0.3   2.0   0.6   0.5   1.8 9999999. 999.9  302.  -0.8  -2.2 0.018 9999999. 999.9    3.   0.5   0.9 0.004 99.99  -1.81 999.99 999.9 99.9 9.9999 10 137     6   4 149.1   30    -4    25  -0.0 0.008066 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2002 271  7 2309 71 71  15  15  10.2  10.0  12.5 248.8  -3.5  -9.1   2.2  -6.7   6.5   0.2   2.2   0.4   0.3   2.1 9999999. 999.9  300.  -0.7  -2.6 0.017 9999999. 999.9    2.   0.3   0.4 0.004 99.99  -1.95 999.99 999.9 99.9 9.9999 10 137     5   4 149.1   29    -8    21  -0.2 0.008066 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2002 271  8 2309 71 71  16  16  10.5  10.3  -8.1 253.0  -3.0  -9.8  -1.5  -9.1   4.0   0.7   1.6   0.6   0.7   1.3 9999999. 999.9  301.  -0.6  -2.7 0.024 9999999. 999.9    5.   1.0   1.4 0.016 99.99  -1.20 999.99 999.9 99.9 9.9999 10 137     1   4 149.1   32   -12    20  -0.4 0.008066 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0
2002 271  9 2309 71 71  14  14   9.5   9.4  -2.6 255.7  -2.3  -9.1  -0.4  -7.8   4.7   0.2   1.4   0.6   0.2   1.3 9999999. 999.9  304.  -1.7  -4.6 0.077 9999999. 999.9    2.   0.4   0.6 0.020 99.99  -1.43 999.99 999.9 99.9 9.9999  7 137     5   3 149.1   49   -18    31  -0.3 0.008066      3.88     0.58     0.31     0.22     0.20     0.20 -1
2002 271 10 2309 71 71  16  16  11.8  11.4   9.3 251.8  -3.5 -10.7   1.9  -7.8   7.5   0.8   2.7   1.1   0.9   2.4 9999999. 999.9  307.  -0.8  -3.3 0.077 9999999. 999.9    4.   0.4   0.9 0.015 99.99  -2.30 999.99 999.9 99.9 9.9999  7 137     1   3 149.1   45   -25    20  -0.4 0.008066      3.77     0.62     0.35     0.26     0.24     0.23 -1
2002 271 11 2309 71 71  15  15  12.2  12.2  13.1 251.5  -3.8 -11.3   2.8  -7.9   8.6   0.0   0.9   0.7   0.4   0.5 9999999. 999.9  305.  -0.2  -2.2 0.068 9999999. 999.9    3.   0.4   0.4 0.008 99.99  -2.62 999.99 999.9 99.9 9.9999  7 137    -1   3 149.1   44   -29    14  -0.3 0.008066      3.75     0.57     0.30     0.22     0.19     0.19 -1
2002 271 12 2309 71 71  14  14  12.4  12.2  26.4 253.4  -3.1 -10.5   5.5  -5.9  10.3   0.1   2.1   0.3   0.9   1.9 9999999. 999.9  306.  -1.0  -2.7 0.069 9999999. 999.9    2.   1.1   0.9 0.009 99.99  -3.15 999.99 999.9 99.9 9.9999  3 137    -3   2 149.1   48   -32    16  -0.7 0.008066      3.59     0.52     0.27     0.20     0.19     0.18 -1
