2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003
 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193 193
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319  2319
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  63   62   58   59   60   59   59   62   60   63   62   58   58   62   60   61   59   64   58   59   59   59   60   58
  37   29   32   34   36   35   36   37   37   37   36   37   34   36   36   37   35   40   37   37   36   37   35   33
  14.9   13.7   13.9   13.5   13.7   11.9   12.5   11.8   11.2    7.5    6.2    7.0    6.3    7.0    7.3    7.5    7.4    7.6    6.8    6.7    6.6    7.4    8.4    8.4
  12.6   12.4   12.3   12.5   13.1    8.4   10.8    8.9    4.9    3.4    3.2    6.4    5.3    6.5    7.0    6.9    6.9    6.5    4.6    6.1    6.3    6.8    7.8    7.3
 -54.7  -12.7  -34.0  -51.4  -79.4  -28.9   14.8  -14.9   22.3  -25.1  -13.6   -1.3  -15.6   -1.3  -11.2   11.6    6.5   -2.7   -4.8   17.6    4.7    3.0   -3.5   15.0
 321.8  305.6  324.5  329.3  288.5  304.6  324.8   29.0  324.7   38.9  331.1  295.3  348.8  327.8  307.3  324.8  319.6  277.5  266.9  336.8  326.6  306.0  298.2  307.4
   5.7    7.1    8.3    6.7    0.8    4.2    8.5    7.5    3.7    2.4    2.7    2.7    5.0    5.5    4.2    5.6    5.2    0.9   -0.2    5.3    5.2    4.0    3.7    4.3
  -4.5   -9.8   -5.9   -4.0   -2.3   -6.1   -6.0    4.2   -2.6    2.0   -1.5   -5.7   -1.0   -3.5   -5.5   -3.9   -4.5   -6.4   -4.5   -2.3   -3.5   -5.5   -6.9   -5.6
