2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   15   15   15   15   15   14   15   15   14   15   14   16   15   15   14   16   15   15   15   14   16   15   15
  14   15   15   15   15   15   14   15   15   14   15   14   16   15   15   14   16   15   15   15   14   16   15   15
   5.7    5.2    5.4    5.4    5.3    4.8    4.7    4.6    4.5    4.5    4.5    4.4    4.5    4.4    4.2    4.1    4.1    3.9    3.7    4.1    4.0    3.5    3.9    4.0
   5.5    4.9    5.4    5.3    5.1    4.7    4.4    4.4    4.4    4.4    4.4    4.2    4.2    4.1    3.9    3.7    4.0    2.8    2.3    3.5    3.4    3.1    3.9    4.0
  -6.7   11.2   22.5   22.0    4.8    0.5    8.4    0.3   -4.7    8.2    4.4   -1.1  -21.1  -25.5   21.1   14.7   22.9   25.7   34.6    6.3   29.6   64.3   34.2   24.0
 171.7  193.7  200.5  212.4  217.7  208.2  204.7  221.6  237.6  251.6  267.7  261.1  292.5  291.0  271.2  259.2  300.7  286.5  247.2  268.0  302.2  249.1  248.4  246.7
  -5.4   -4.7   -4.6   -4.1   -4.0   -4.2   -4.0   -3.3   -2.3   -1.4   -0.2   -0.7    1.5    1.3    0.1   -0.7    1.9    0.7   -0.7   -0.1    1.6   -0.5   -1.2   -1.5
   0.8   -1.1   -1.7   -2.6   -3.1   -2.2   -1.8   -2.9   -3.7   -4.2   -4.4   -4.2   -3.6   -3.5   -3.7   -3.5   -3.2   -2.4   -1.8   -3.5   -2.5   -1.3   -3.0   -3.4
  -0.6    1.0    2.1    2.0    0.4    0.0    0.6    0.0   -0.4    0.6    0.3   -0.1   -1.5   -1.8    1.4    0.9    1.6    1.2    1.3    0.4    1.7    2.8    2.2    1.6
   0.6   -0.8   -1.0   -1.8   -2.7   -2.0   -1.3   -2.5   -3.4   -3.2   -3.5   -3.6   -3.8   -3.9   -2.6   -2.8   -2.3   -1.8   -1.3   -3.3   -2.0   -0.6   -2.5   -3.0
  -0.8    1.3    2.5    2.8    1.6    0.9    1.4    1.5    1.6    2.8    2.7    2.2    0.6    0.2    3.0    2.3    2.7    2.0    1.8    1.3    2.3    3.0    2.8    2.3
   0.8    0.3    0.1    0.1    0.2    0.1    0.1    0.1    0.0    0.1    0.0    0.1    0.1    0.1    0.1    0.1    0.0    0.2    0.2    0.2    0.2    0.5    0.1    0.1
   1.8    1.6    0.4    1.1    1.1    0.7    1.3    0.6    1.0    0.8    0.5    0.9    1.5    1.2    1.2    1.5    0.6    2.6    2.7    2.0    1.9    1.6    0.4    0.3
   0.7    0.2    0.2    0.5    0.3    0.2    0.3    0.2    0.7    0.6    0.4    0.4    1.2    0.6    0.7    1.4    0.3    2.1    2.0    0.5    1.0    0.8    0.2    0.1
   1.5    1.3    0.3    0.8    0.3    0.4    0.7    0.2    0.4    0.2    0.1    0.1    0.7    0.5    0.4    0.3    0.3    1.0    1.6    0.7    0.6    1.3    0.2    0.2
   0.7    0.9    0.1    0.4    1.0    0.5    1.0    0.5    0.6    0.5    0.2    0.8    0.5    0.9    0.9    0.5    0.4    1.2    0.9    1.8    1.5    0.5    0.3    0.2
   92028.    81619.    60372.    44095.    28760.    28507.    36269.    34538.    26493.    22045.    21147.    26947.    25087.    26409.    20805.    25791.    34308.    42723.    41748.    24167.    36596.    26826.    12125.    11912.
