2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001
 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109 109
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289  2289
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  16   15   14   15   16   14   15   15   15   15   15   14   15   15   15   15   15   15   14   15   15   15   15   15
  16   15   14   15   16   14   15   15   15   15   15   14   15   15   15   15   15   15   14   15   15   15   15   15
  11.0   10.4   10.5   10.1    9.4    9.3    8.9    8.5    8.2    8.1    7.8    7.7    7.5    7.3    7.2    7.0    6.9    6.6    6.3    6.4    6.4    6.3    6.1    6.1
  10.9   10.3   10.4   10.0    9.3    9.2    8.9    8.4    8.2    8.0    7.7    7.6    7.4    7.2    7.1    6.9    6.9    6.5    6.2    6.3    6.3    6.2    6.0    6.1
 -16.9   -9.5   -5.4    6.7    2.4    4.3    1.6    2.7   11.8    6.4   18.3   13.0    8.7   11.9   22.8   24.7   29.8   35.3   26.7   20.5   20.0   15.8   15.8    3.4
 352.0  344.4  338.4  332.7  336.4  335.0  337.6  345.8  338.9  325.6  335.5  336.2  320.4  325.0  334.9  344.2  344.4  356.3  340.5  324.4  314.8  309.2  321.3  322.6
  10.3    9.8    9.6    8.8    8.5    8.3    8.2    8.1    7.5    6.5    6.7    6.7    5.7    5.8    5.9    6.1    5.7    5.3    5.2    4.8    4.2    3.8    4.5    4.8
  -1.4   -2.7   -3.8   -4.6   -3.7   -3.9   -3.4   -2.0   -2.9   -4.5   -3.0   -3.0   -4.7   -4.1   -2.8   -1.7   -1.6   -0.3   -1.9   -3.5   -4.2   -4.6   -3.6   -3.7
  -3.2   -1.7   -1.0    1.2    0.4    0.7    0.2    0.4    1.7    0.9    2.4    1.7    1.1    1.5    2.7    2.9    3.4    3.7    2.8    2.2    2.1    1.7    1.6    0.4
   0.4   -1.6   -3.0   -4.7   -3.6   -3.9   -3.3   -2.0   -3.2   -4.6   -3.4   -3.3   -4.8   -4.3   -3.4   -2.5   -2.7   -1.7   -2.9   -4.1   -4.7   -4.8   -3.9   -3.4
  -3.5   -2.8   -2.6   -0.8   -1.0   -0.6   -0.8   -0.1    1.1    0.0    1.8    1.1    0.2    0.6    1.9    2.3    2.7    3.3    1.7    0.3   -0.3   -0.9   -0.5   -1.6
   0.1    0.1    0.1    0.2    0.2    0.1    0.2    0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.0    0.1    0.1    0.2    0.1    0.1    0.0    0.1    0.1    0.1
   1.2    0.9    1.0    1.4    1.6    1.3    0.9    1.1    0.6    1.2    1.2    1.4    0.7    0.6    1.2    1.1    0.6    0.9    1.1    0.8    1.0    0.6    1.0    0.6
