2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012 2012
 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119 119
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438  2438
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  60   59   61   56   61   56   60   62   56   63   60   61   55   64   59   59   62   55   61   60   59   59   61   56
  37   35   36   35   37   34   37   37   34   40   36   36   34   39   36   36   38   34   33   36   37   35   36   33
   3.2    3.8    3.8    3.3    3.4    3.0    3.1    3.7    4.0    3.9    3.5    3.2    3.4    3.6    3.8    3.7    3.6    4.2    4.3    3.7    3.6    3.4    3.5    3.6
   2.4    3.6    3.0    2.0    3.1    1.9    2.3    3.2    3.4    3.3    1.8    2.0    2.4    2.5    3.5    3.3    3.1    4.1    4.2    3.6    2.7    2.8    2.2    3.4
  77.4   63.9   55.5   59.8   81.9   13.6    8.6   82.5   32.9  -48.6   53.5   59.6   16.1  -51.8  -33.2  -22.2   -1.0  -36.8  -34.8  -18.9   -9.6   50.2  -17.6  -28.7
 245.1  133.1   92.3   27.9  146.9  335.2  326.6  344.6  346.3  302.9  290.6  297.8  296.6  281.0  258.1  267.0  265.2  270.0  266.8  262.0  270.1  349.5  254.8  241.0
  -0.2   -1.1   -0.1    0.9   -0.4    1.7    1.9    0.4    2.8    1.2    0.4    0.5    1.0    0.3   -0.6   -0.2   -0.3    0.0   -0.2   -0.5    0.0    1.7   -0.5   -1.4
  -0.5    1.2    1.7    0.5    0.2   -0.8   -1.2   -0.1   -0.7   -1.9   -1.0   -0.9   -2.0   -1.5   -2.9   -3.1   -3.1   -3.2   -3.4   -3.3   -2.6   -0.3   -2.0   -2.6
   2.4    3.3    2.5    1.7    3.1    0.4    0.3    3.2    1.8   -2.5    1.4    1.7    0.7   -2.0   -1.9   -1.3   -0.1   -2.4   -2.4   -1.2   -0.4    2.1   -0.7   -1.6
  -1.6   -0.4    0.5   -0.2   -0.8   -0.9   -1.2   -0.8   -1.0   -1.5   -1.2   -1.1   -2.1   -1.1   -2.4   -2.7   -2.9   -2.2   -2.2   -2.5   -2.1   -1.3   -1.4   -1.5
   1.9    3.5    3.0    1.8    3.0    0.1    0.0    3.1    1.6   -2.8    1.2    1.5    0.4   -2.2   -2.5   -2.1   -1.0   -3.4   -3.5   -2.5   -1.5    1.7   -1.6   -2.6
   0.7    0.3    0.4    0.3    0.3    0.4    0.2    0.2    0.1    0.1    0.3    0.3    0.2    0.2    0.1    0.2    0.1    0.2    0.1    0.1    0.3    0.6    0.3    0.4
   2.1    1.0    2.2    2.6    1.4    2.4    2.1    1.9    2.0    2.0    2.9    2.4    2.3    2.5    1.3    1.6    1.8    0.8    0.9    1.0    2.3    2.1    2.6    1.2
   1.3    0.7    1.0    1.3    0.9    1.3    0.4    1.0    1.0    1.5    0.7    1.3    1.3    1.9    0.5    0.6    1.1    0.4    0.6    0.7    0.6    0.8    1.2    0.6
   1.1    0.6    1.7    0.8    1.1    0.6    1.0    1.5    1.2    0.9    1.0    1.0    1.0    1.5    0.4    0.4    0.6    0.3    0.5    0.2    1.1    1.5    2.1    0.6
   1.2    0.4    1.1    2.1    0.4    1.9    1.8    0.6    1.1    0.9    2.7    1.8    1.6    0.7    1.1    1.4    1.3    0.7    0.5    0.7    2.0    1.2    1.0    0.9
  124455.   111564.   111728.   127724.   109943.   114978.   111343.   103027.    98672.    92847.   104722.   123102.   113073.   109805.    97576.   101826.    94276.    67910.    70595.    95814.    99664.   106714.    96737.    81273.
   2.6    2.2    2.8    2.9    2.9    2.9    2.8    2.9    2.6    2.7    2.6    2.8    2.7    2.6    2.4    2.3    2.2    1.8    1.9    2.2    2.3    2.7    2.2    2.0
  473.   476.   470.   462.   464.   446.   442.   455.   434.   442.   446.   445.   435.   439.   449.   442.   440.   432.   429.   430.   425.   415.   427.   432.
   1.3    1.7    2.9    2.0    1.4    0.9    0.2    1.1    1.2   -0.4    0.5    1.2   -0.1    0.9   -0.9   -1.3   -1.3   -1.3   -1.7   -1.0   -0.3    2.2    0.3   -0.4
   1.2    0.6    0.8    1.8    2.1    0.2    0.2    2.2    1.4   -2.7    1.4    2.6    1.8   -1.5   -1.4   -0.8    1.1   -1.7   -1.6   -0.5   -0.3    2.0    0.1   -1.3
