1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271 271
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  14   16   14   16   14   15   16   14   15   14   15   14   15   15   15   15   15   15   15   15   15   15   15   15
  14   16   14   16   14   15   16   14   15   14   15   14   15   15   15   15   15   15   15   15   15   15   15   15
   6.9    5.9    5.6    5.7    5.2    5.6    5.4    5.1    5.4    5.3    4.6    6.4    6.0    5.9    5.7    5.5    5.1    4.8    4.9    5.4    5.0    5.0    4.9    4.8
   6.0    4.2    5.1    4.1    4.9    5.5    5.1    3.9    4.0    5.1    4.5    6.0    5.8    5.7    5.6    5.4    5.0    4.7    4.7    5.2    4.7    4.2    4.4    4.2
  19.4   55.5   75.0   34.2   32.9   35.2   54.0   82.8   75.8   32.6   21.7   23.3   14.9   13.2    8.9    8.6   12.4   10.2    1.6  -16.7   -6.1   13.9   20.6   31.7
 207.0  209.0  265.2  238.9  291.1  258.1  305.6  299.9  286.9  224.8  223.2  184.4  188.9  208.3  198.6  195.3  195.9  203.0  206.4  177.7  165.6  165.3  195.1  199.1
  -5.1   -2.1   -0.1   -1.7    1.5   -0.9    1.7    0.2    0.3   -3.0   -3.0   -5.5   -5.6   -4.9   -5.3   -5.1   -4.7   -4.3   -4.2   -5.0   -4.6   -4.0   -3.9   -3.4
