2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005
 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344  2344
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  60   60   59   60   61   60   58   60   64   54   61   58   61   62   59   57   60   60   60   61   59   60   60   60
  35   36   35   38   37   33   36   35   38   31   37   35   37   37   36   36   36   36   37   38   34   37   35   36
   7.6    7.5    7.5    7.3    7.1    6.9    6.5    6.1    6.0    6.0    6.0    6.1    6.2    5.8    5.7    5.6    5.8    5.6    5.4    5.4    5.4    5.2    5.0    5.1
   7.5    7.3    7.4    7.1    6.9    6.6    6.3    5.9    4.9    5.6    5.8    5.9    5.8    5.4    5.6    5.4    5.8    5.5    5.3    5.3    5.3    5.1    5.0    4.6
 -38.8  -35.7  -31.3  -28.5  -30.2  -20.1   -6.2  -11.1   -9.6   20.2    5.0    6.9   16.1    9.9    7.4   -5.1    8.5    8.6   10.8   13.2   21.6    8.7   14.2   -0.5
   3.1   12.8    0.2  359.2  351.2  342.3  332.2  349.7   10.4  347.0  330.6  342.9  350.2  326.9  339.9  356.9    0.2  359.4  354.5    8.8   18.7   12.0    8.8  349.2
   5.8    5.8    6.3    6.3    5.9    5.9    5.5    5.7    4.8    5.1    5.0    5.6    5.5    4.5    5.2    5.3    5.7    5.5    5.2    5.1    4.7    5.0    4.8    4.6
   0.3    1.3    0.0   -0.1   -0.9   -1.9   -2.9   -1.0    0.9   -1.2   -2.8   -1.7   -1.0   -2.9   -1.9   -0.3    0.0   -0.1   -0.5    0.8    1.6    1.1    0.7   -0.9
  -4.7   -4.2   -3.8   -3.4   -3.4   -2.3   -0.7   -1.1   -0.8    1.9    0.5    0.7    1.6    0.9    0.7   -0.5    0.8    0.8    1.0    1.2    1.9    0.8    1.2    0.0
   2.3    2.9    1.4    1.0    0.1   -1.3   -2.7   -0.8    1.0   -1.4   -2.8   -1.8   -1.2   -3.0   -2.0   -0.2   -0.2   -0.3   -0.8    0.3    0.7    0.6    0.1   -0.8
  -4.1   -3.3   -3.5   -3.2   -3.5   -2.7   -1.2   -1.2   -0.7    1.8    0.3    0.6    1.5    0.5    0.4   -0.6    0.8    0.7    0.8    1.4    2.4    1.2    1.4   -0.4
   0.0    0.1    0.1    0.1    0.0    0.1    0.1    0.1    0.1    0.1    0.0    0.0    0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.0    0.0    0.1    0.1    0.1
   1.2    1.7    1.1    1.2    1.6    1.8    1.5    1.7    3.3    1.9    1.5    1.4    1.8    2.0    1.1    1.5    0.7    0.8    1.0    0.9    0.8    0.7    0.8    2.0
   0.5    0.6    0.2    0.2    0.7    0.6    0.4    0.5    1.4    0.6    0.5    0.4    0.4    1.0    0.4    0.3    0.1    0.2    0.2    0.3    0.3    0.1    0.1    0.4
   0.9    1.5    1.1    1.1    1.3    1.3    0.7    1.5    2.0    1.6    1.0    1.0    1.6    1.4    0.6    0.9    0.5    0.6    1.0    0.6    0.5    0.3    0.7    1.6
   0.6    0.5    0.4    0.4    0.8    1.1    1.3    0.7    2.2    0.8    1.0    0.9    0.7    1.1    0.9    1.2    0.5    0.5    0.3    0.5    0.6    0.6    0.4    1.1
   76128.    86690.    82893.    92136.    96919.    99642.   100101.   102203.   120133.   115786.   104784.    98301.    71999.   101174.    79034.    82121.    63476.    59915.    56768.    56677.    55317.    56703.    61618.    60096.
   1.1    1.2    1.2    1.3    1.4    1.4    1.4    1.3    1.3    1.5    1.5    1.5    1.5    1.8    1.8    1.8    1.9    1.8    1.8    1.9    1.9    1.8    1.9    1.8
  540.   533.   522.   517.   520.   519.   521.   511.   525.   518.   511.   497.   497.   515.   497.   496.   483.   479.   478.   480.   484.   476.   479.   478.
   3.7    5.5    3.7    4.2    2.7    1.7   -0.1    3.0    6.2    3.0   -0.6    1.9    2.8   -0.3    0.5    2.5    3.8    3.5    2.3    3.5    4.3    3.4    2.8   -0.0
  -1.1   -0.1    0.6    1.1    0.7    1.4    3.0    1.4    1.3    6.9    3.9    4.0    5.4    3.9    3.3    1.9    2.9    2.7    2.8    2.7    3.2    1.5    2.1    0.3
 0.074  0.080  0.075  0.079  0.066  0.060  0.069  0.054  0.079  0.076  0.053  0.038  0.044  0.065  0.037  0.096  0.035  9.999  0.039  0.039  0.046  0.047  0.049  0.051
   12317.    16389.     8570.    15342.    11438.    25587.    11113.    21982.    47045.    24779.    30718.    13127.    15845.    21528.    16751.    19099.    13574.     7797.     6473.     6821.     4382.    10053.     7866.    11758.
   0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.1    0.2    0.1    0.2    0.1    0.1    0.3    0.2    0.1    0.1    0.1    0.1    0.1    0.1    0.2    0.2    0.2
   11.    12.     4.     3.     9.     9.     7.    10.    28.    12.    10.     8.     6.    15.     7.     8.     2.     2.     4.     5.     5.     2.     3.     6.
   1.7    2.3    2.0    2.7    2.0    2.1    1.5    3.0    3.3    3.2    1.9    2.0    3.0    1.7    1.0    1.4    0.8    1.1    1.3    0.7    0.7    0.6    1.0    2.8
   1.1    1.2    0.7    0.7    1.6    2.0    2.5    1.4    4.1    2.0    2.0    1.8    1.6    1.7    1.6    1.9    0.9    0.8    0.5    0.7    0.9    1.1    0.7    1.9
 0.004  0.007  0.000  0.003  0.007  0.009  0.005  0.008  0.020  0.009  0.009  0.004  0.013  0.014  0.007  0.050  0.001  9.999  0.002  0.004  0.006  0.006  0.007  0.007
  0.69   0.75   0.71   0.76   0.80   0.78   0.81   0.69   0.79   0.88   0.79   0.71   0.73   1.00   0.85   1.02   0.84   0.83   0.79   0.85   0.88   0.81   0.87   0.83
   2.21    1.76    1.83    1.65    1.82    1.40    0.63    0.61    0.37   -0.93   -0.15   -0.30   -0.75   -0.26   -0.20    0.30   -0.39   -0.34   -0.38   -0.67   -1.16   -0.57   -0.67    0.19
   0.16    0.19    0.19    0.22    0.26    0.28    0.31    0.34    0.37    0.42    0.40    0.38    0.33    0.51    0.48    0.50    0.45    0.45    0.48    0.50    0.50    0.51    0.60    0.54
   3.7    3.9    3.8    4.0    4.3    4.4    4.7    4.8    5.0    5.3    5.2    5.0    4.9    6.0    5.8    5.9    5.7    5.7    5.9    6.1    6.2    6.1    6.6    6.3
