2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003 2003
 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323  2323
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99  99
  16   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   16   15
 999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999  999
   9.6    9.7    9.7   10.0   10.0    9.4   26.4   28.8   19.9   30.1   26.9   28.0   37.9   39.2   42.1   45.8   47.3   44.7   44.4   39.9   34.1   30.3   25.9   21.9
   7.9    7.6    8.3    8.8    8.3    8.8   18.8   13.8   12.0   26.4   23.5   26.4   37.3   38.9   41.9   45.5   46.6   44.1   41.4   39.5   33.3   30.1   25.6   21.3
 -29.8  -20.5   -8.6  -14.7  -15.3  -14.3  -50.0   34.2  -26.8  -13.5    6.7   12.1    4.9   12.9   -0.8   -8.6   -8.0   -8.3  -23.3  -38.6  -41.9  -34.8  -46.8  -49.5
  34.2  357.8  341.2  314.4    8.9  327.2  286.8   72.4  232.0  226.3  228.8  236.6  227.8  198.1  202.3  214.1  214.5  207.0  184.0  157.6  142.0  122.6  120.6  119.9
   5.7    7.1    7.7    6.0    7.9    7.2    3.5    3.4   -6.6  -17.8  -15.4  -14.2  -24.9  -36.1  -38.7  -37.2  -38.0  -38.9  -37.9  -28.5  -19.5  -13.3   -8.9   -6.9
   3.9   -0.3   -2.6   -6.1    1.2   -4.6  -11.6   10.8   -8.4  -18.6  -17.6  -21.6  -27.5  -11.8  -15.9  -25.2  -26.1  -19.8   -2.7   11.8   15.3   20.8   15.1   12.0
  -3.9   -2.7   -1.2   -2.2   -2.2   -2.2  -14.4    7.7   -5.4   -6.2    2.7    5.5    3.2    8.7   -0.6   -6.8   -6.5   -6.4  -16.4  -24.6  -22.2  -17.1  -18.6  -16.2
   3.2   -0.8   -2.8   -6.5    0.4   -5.1  -16.6   13.1  -10.0  -19.2  -13.9  -16.1  -22.7   -6.6  -14.7  -25.9  -26.8  -20.8   -6.6    6.4   11.1   17.8   12.1    9.3
  -4.5   -2.6   -0.5   -0.4   -2.5   -0.3   -8.2    1.9   -0.7    3.9   11.1   15.4   15.9   13.1    6.1    3.2    2.5   -0.4  -15.2  -26.5  -24.6  -20.2  -20.7  -17.9
   0.2    0.2    0.4    0.3    0.4    0.7   14.6   11.2    3.2    4.8    5.3    6.6    0.4    0.9    1.7    2.0    0.7    0.5    1.3    1.4    1.6    0.9    1.6    1.6
   3.8    5.1    3.6    2.6    4.9    2.4   19.7   23.5   15.1   14.1   12.9   10.6    6.2    3.4    4.0    4.9    8.2    6.1   15.5    5.2    6.6    2.7    3.7    4.3
   1.7    1.3    1.0    1.3    0.8    1.4    7.8    9.7    4.0    8.8    6.9    6.5    3.4    1.3    1.5    1.8    2.4    1.2    2.2    3.4    5.1    1.5    2.0    2.8
