1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997 1997
 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243  2243
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  59   60   60   59   61   60   59   60   60   58   62   60   60   60   59   58   60   61   61   58   60   60   64   59
  35   36   36   36   38   36   37   38   37   36   39   36   38   37   36   36   38   39   36   36   38   38   40   37
   6.4    4.8    3.4    3.1    3.2    3.7    4.0    4.1    3.4    4.0    5.3    8.3    8.8    7.3    6.5    5.9    5.5    6.1    7.5    7.0    5.9    4.2    5.3    8.6
   6.1    4.1    2.7    2.6    2.8    3.5    3.9    4.1    3.3    3.9    5.1    5.9    8.4    6.5    6.3    5.9    5.4    5.8    7.1    6.1    5.8    4.1    5.1    7.7
  -5.5  -22.8  -25.0    3.4  -23.5  -24.5    0.9   10.0    4.4   14.1   14.7   30.7   15.7   19.2   32.6   31.8   24.1   23.4   -8.4  -47.3  -43.2  -55.8  -71.2  -72.5
 172.2  142.7  159.8  186.4  171.2  133.0  138.9  144.1  166.0  153.9  175.4  149.6  150.9  138.0  116.1  123.5  131.9  130.6  101.8   30.5  350.9  338.3   11.7  224.3
  -6.0   -3.0   -2.3   -2.6   -2.6   -2.2   -3.0   -3.3   -3.2   -3.4   -4.9   -4.4   -7.1   -4.6   -2.3   -2.8   -3.3   -3.5   -1.5    3.6    4.2    2.1    1.6   -1.7
   0.8    2.3    0.8   -0.3    0.4    2.4    2.6    2.4    0.8    1.7    0.4    2.6    3.9    4.1    4.8    4.2    3.7    4.0    6.9    2.1   -0.7   -0.8    0.3   -1.6
  -0.6   -1.6   -1.1    0.2   -1.1   -1.5    0.1    0.7    0.3    1.0    1.3    3.0    2.3    2.1    3.4    3.1    2.2    2.3   -1.0   -4.5   -4.0   -3.4   -4.8   -7.4
