1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247  2247
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  59   59   59   60   61   60   60   58   61   60   61   57   60   59   58   62   61   58   59   58   63   59   59   60
   5   17   19   19   10   13   10   17   21    8   15   12   15    6    8    8   14   11   12    3    7    8    7    2
   6.5    6.2    6.3    6.7    7.2    7.2    6.8    5.8    4.8    6.3    6.1    5.6    5.5    3.6    3.7    3.6    3.9    3.4    2.3    1.7    1.3    2.1    2.5    2.8
   6.3    6.1    6.3    6.7    7.1    7.1    6.8    5.8    4.8    6.3    5.9    5.5    5.5    3.4    3.6    3.4    3.9    3.3    2.3    1.6    1.1    2.0    1.5    2.7
 -29.8  -36.3  -33.8  -29.0  -20.8  -11.0    0.3    7.3   -1.8   10.8   10.0   30.1   18.0   30.6   48.8   33.7   24.3   23.2    3.0   33.7   31.2   21.5   36.1  -21.9
 154.3  188.8  213.8  210.8  221.0  222.0  231.9  243.4  255.4  271.8  274.9  291.2  297.8  307.7  333.8  334.2  344.2  356.0   39.1   26.3   55.6   16.3   28.9  156.5
  -4.9   -4.8   -4.4   -5.0   -5.0   -5.2   -4.2   -2.6   -1.2    0.2    0.5    1.7    2.4    1.8    2.2    2.6    3.4    3.0    1.8    1.2    0.5    1.8    1.1   -2.3
   2.4   -0.8   -2.9   -3.0   -4.4   -4.7   -5.3   -5.1   -4.6   -6.2   -5.8   -4.4   -4.6   -2.3   -1.1   -1.2   -1.0   -0.2    1.4    0.6    0.8    0.5    0.6    1.0
  -3.1   -3.6   -3.5   -3.2   -2.5   -1.4    0.0    0.7   -0.1    1.2    1.0    2.8    1.7    1.7    2.7    1.9    1.6    1.3    0.1    0.9    0.6    0.7    0.9   -1.0
   3.7    1.2   -0.8   -1.2   -3.0   -3.9   -5.0   -5.1   -4.4   -6.3   -5.9   -4.9   -4.9   -2.7   -1.8   -1.8   -1.5   -0.7    1.2    0.1    0.4    0.0    0.0    1.4
  -1.3   -3.5   -4.5   -4.2   -4.1   -3.0   -1.7   -0.7   -1.2   -0.2   -0.3    1.8    0.6    1.1    2.3    1.4    1.1    1.1    0.7    1.1    0.9    0.9    1.1   -0.3
   0.2    0.2    0.2    0.2    0.2    0.1    0.2    0.4    0.6    0.1    0.4    0.6    0.3    0.7    0.5    0.3    0.2    0.2    0.4    0.5    0.1    0.2    0.5    0.3
   1.7    0.9    0.6    0.4    0.6    0.7    0.5    0.6    0.9    0.8    1.7    0.8    0.7    1.4    0.8    1.0    0.5    0.9    0.7    0.9    0.6    0.5    2.1    0.6
   0.3    0.4    0.5    0.2    0.2    0.2    0.4    0.5    0.5    0.5    0.7    0.4    0.1    0.4    0.5    0.5    0.2    0.2    0.4    0.5    0.5    0.3    1.9    0.3
   1.4    0.7    0.2    0.3    0.4    0.2    0.1    0.3    0.7    0.2    0.9    0.5    0.4    0.6    0.4    0.8    0.2    0.8    0.3    0.4    0.3    0.4    0.5    0.4
   0.9    0.3    0.3    0.2    0.3    0.7    0.3    0.3    0.4    0.6    1.2    0.5    0.5    1.2    0.5    0.3    0.4    0.3    0.4    0.6    0.3    0.2    0.5    0.4
   18877.    18482.    14515.    11244.    11654.    11073.    10827.    13424.    14430.    29286.    12080.    10490.     8463.     9125.     9563.    12391.    13525.    15322.     8836.     8974.    10730.    10100.    11416.    27413.
  13.0   11.6   11.0    8.6    7.9    7.8    7.9    7.8    9.1    4.1    5.5    4.4    5.5   13.0   10.4   10.7   10.9   11.2   12.9   13.0   14.5   14.4   12.7    9.2
  330.   329.   324.   323.   328.   324.   328.   322.   322.   322.   325.   318.   313.   317.   308.   313.   314.   315.   309.   307.   308.   309.   308.   303.
   1.2    1.6    0.8   -0.0    0.2    0.9    0.3    0.1    1.1   -1.3   -1.5    0.6    0.1    1.7   -0.2   -1.6   -1.3   -1.3   -0.1    0.1   -0.1    1.0    1.9    0.2
   3.1    2.3    2.1    2.0    1.5    2.5    1.1    0.7    1.5    1.0    0.2    2.2    0.7    1.3    1.2    0.9    0.8    1.0    1.2    0.5    0.6    0.3    0.3    0.9
 0.037  0.038  0.048  0.049  0.016  0.015  0.011  0.016  0.015  0.015  0.009  0.010  0.004  0.006  0.020  0.015  0.018  0.017  0.016  0.013  0.012  0.011  0.012  0.019
     784.     1962.     2866.     1509.     2149.     1428.     2536.     7837.     4303.    23284.     4747.     2600.     3037.     2118.     1653.     2756.     1961.     1620.     3338.     2363.     1058.     2263.     2397.    13800.
   1.6    1.5    2.3    2.2    1.1    1.6    1.1    1.6    1.7    1.4    0.9    1.2    1.5    2.1    2.9    2.4    1.6    1.8    4.0    2.3    4.2    2.5    2.1    5.0
    3.     2.     3.     4.     3.     3.     2.     3.     3.     2.     2.     5.     2.     1.     3.     3.     2.     4.     2.     3.     4.     2.     4.     3.
   0.4    0.7    1.0    0.6    0.3    0.4    0.7    0.8    0.8    1.2    0.2    1.1    0.6    0.4    0.8    0.8    0.3    0.4    1.1    0.7    0.5    1.1    0.7    0.2
   1.2    1.4    1.3    1.9    1.1    1.1    1.1    1.3    1.3    1.5    1.3    1.7    0.9    1.1    1.4    2.3    1.2    1.8    1.7    1.1    2.0    1.3    1.3    2.3
 0.006  0.007  0.014  0.017  0.004  0.005  0.002  0.005  0.012  0.005  0.002  0.009  0.002  0.001  0.007  0.007  0.005  0.004  0.011  0.005  0.006  0.003  0.003  0.010
  2.71   2.42   2.30   1.79   1.51   1.45   1.48   1.44   1.67   0.75   1.01   0.77   0.91   2.23   1.78   1.86   1.92   1.98   2.19   2.15   2.41   2.40   2.11   1.52
   0.43    1.15    1.46    1.36    1.34    0.97    0.56    0.23    0.39    0.06    0.10   -0.57   -0.19   -0.35   -0.71   -0.44   -0.35   -0.35   -0.22   -0.34   -0.28   -0.28   -0.34    0.09
   1.88    1.84    1.65    1.11    0.89    0.87    0.99    1.37    2.35    0.68    0.86    0.81    1.03    5.74    4.36    4.83    4.23    5.79   13.92   25.70   49.65   18.81   11.82    7.60
   9.2    9.0    8.5    7.1    6.4    6.3    6.8    7.8   10.1    5.2    6.2    6.0    6.7   15.9   13.4   14.2   13.3   15.5   24.1   32.6   45.1   27.9   22.0   16.4
  5.6   5.6   5.5   5.0   4.8   4.7   5.0   5.3   5.8   4.1   4.7   4.6   4.8   6.5   6.2   6.3   6.2   6.3   6.7   6.8   6.8   6.7   6.6   6.0
 0.0142  0.0146  0.0164  0.0238  0.0290  0.0301  0.0259  0.0198  0.0116  0.0444  0.0305  0.0335  0.0267  0.0047  0.0066  0.0059  0.0067  0.0049  0.0020  0.0011  0.0006  0.0015  0.0025  0.0044
 17  17  17  17  17  17  13  13  13  13  13  13   7   7   7   0   0   0   0   0   0   0   0   0
  54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
     8      4     -3    -11    -15    -16    -12     -9     -7    -12    -12    -10     -7     -3     -3     -2     -2     -2      0      3      5      8      9     11
   6    6    6    6    6    6    5    5    5    5    5    5    3    3    3    0    0    0    0    0    0    0    0    0
  90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5   90.5
   99    77   154   183   201   174   166    83    90   142   160   114    39    37    30    16    15    18    16    15    19    21    21    17
   -77    -50    -81    -87   -113    -88    -72    -35    -28    -81    -82    -38     -9    -12    -11     -6     -5     -4     -3     -2     -8    -10    -11     -7
    22     27     73     96     88     86     94     49     62     61     78     76     30     25     19     10     11     14     13     12     11     10     10     10
   1.0    0.9    1.4    1.4    1.1    0.9    1.1    0.5    0.4    0.3    0.7    0.3    0.3    0.4    0.3    0.5    0.4    0.4    0.3    0.3    0.3    0.1   -0.2   -0.2
 0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545  0.006545
      0.82       0.89       0.78       0.86       0.87       0.82       0.88       0.82       0.84       0.89       0.82       0.87       0.96       0.89       0.85       0.87       0.81 1000000.00       0.81       0.88       0.89       0.83       0.85       0.88
     0.81      0.88      0.77      0.85      0.86      0.81      0.87      0.82      0.83      0.88      0.81      0.86      0.94      0.88      0.85      0.86      0.80  99999.99      0.80      0.87      0.88      0.81      0.83      0.86
     0.78      0.85      0.74      0.82      0.83      0.78      0.84      0.79      0.80      0.85      0.78      0.82      0.92      0.84      0.81      0.82      0.76  99999.99      0.77      0.84      0.85      0.78      0.81      0.82
