2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017
 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507  2507
 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51
 52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52
  60   60   57   58   60   63   57   59   60   59   63   58   58   60   61   60   59   62   60   59   60   58   61   59
  35   35   35   35   36   36   35   36   36   36   37   36   35   36   37   37   36   36   37   36   36   36   34   36
   4.9    5.0    4.4    3.9    4.4    4.0    4.1    3.4    3.2    2.9    2.7    2.2    2.4    2.4    2.2    2.4    2.2    2.3    2.5    2.0    2.1    2.3    2.2    2.8
   4.5    4.6    3.1    3.7    4.3    3.5    3.9    3.0    3.2    2.7    2.3    1.8    2.3    2.3    2.0    2.1    2.1    2.0    2.1    1.2    1.9    2.2    1.2    2.8
   1.2  -14.5  -16.0  -14.2  -14.3   -2.1  -10.5   -5.7   -0.5    4.6   16.7   -6.9  -25.0  -13.9   -8.9  -15.8  -10.7  -16.9  -46.1  -47.4   -8.0    0.3  -59.3  -28.0
 282.1  313.4  318.8  328.5  316.4  307.4  283.9  305.2  333.6  322.1  331.5   74.9  320.5  359.8  334.9  316.3  308.1  313.5  158.7  173.3  315.5  310.8  347.5  329.5
   0.9    3.0    2.3    3.1    3.0    2.1    0.9    1.7    2.8    2.1    1.9    0.5    1.6    2.2    1.8    1.4    1.3    1.3   -1.4   -0.8    1.3    1.4    0.6    2.1
  -4.4   -3.2   -2.0   -1.9   -2.8   -2.8   -3.7   -2.4   -1.4   -1.7   -1.0    1.7   -1.3    0.0   -0.8   -1.4   -1.6   -1.4    0.5    0.1   -1.3   -1.7   -0.1   -1.3
   0.1   -1.1   -0.9   -0.9   -1.0   -0.1   -0.7   -0.3    0.0    0.2    0.7   -0.2   -1.0   -0.5   -0.3   -0.6   -0.4   -0.6   -1.5   -0.9   -0.3    0.0   -1.0   -1.3
  -4.2   -2.8   -1.7   -1.7   -2.6   -2.8   -3.7   -2.4   -1.4   -1.7   -1.0    1.7   -1.3    0.0   -0.8   -1.4   -1.5   -1.3    0.8    0.3   -1.2   -1.6    0.2   -0.8
  -1.2   -1.9   -1.3   -1.2   -1.4   -0.4   -0.9   -0.3    0.0    0.3    0.7   -0.3   -0.9   -0.5   -0.3   -0.7   -0.6   -0.8   -1.4   -0.8   -0.7   -0.5   -1.0   -1.6
   0.4    0.3    0.3    0.3    0.2    0.3    0.1    0.5    0.1    0.1    0.3    0.3    0.3    0.1    0.2    0.1    0.2    0.4    0.4    0.5    0.1    0.2    0.5    0.3
   1.9    1.9    3.1    1.0    0.9    1.8    1.1    1.5    0.5    0.9    1.4    1.2    0.8    0.8    0.9    1.2    0.7    1.1    1.3    1.6    1.0    0.8    1.9    0.4
   1.3    1.4    2.4    0.7    0.6    1.0    0.9    0.8    0.3    0.6    0.8    0.9    0.3    0.2    0.3    0.8    0.4    0.7    0.5    0.5    0.6    0.6    1.4    0.2
   0.8    1.1    1.6    0.7    0.6    0.7    0.2    0.9    0.4    0.7    1.0    0.6    0.6    0.7    0.7    0.6    0.2    0.4    1.0    1.5    0.4    0.3    1.3    0.2
