1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998 1998
 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270 270
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255  2255
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   14   15   15   15   16   15   15   15   15   14   15   16   13   15   15   15   14   17   15   13   16   15   16
  15   14   15   15   15   16   15   15   15   15   14   15   16   13   15   15   15   14   17   15   13   16   15   16
   5.6    5.0    5.6    5.7    6.2    5.8    5.4    5.3    5.6    5.6    5.6    5.7    5.8    5.8    6.0    6.0    6.0    6.0    5.9    5.5    6.0    6.5    6.5    6.2
   4.5    4.4    4.8    4.6    5.8    5.0    4.4    3.3    4.1    3.3    4.2    4.3    5.1    5.3    5.7    5.7    5.4    5.7    5.2    3.8    5.2    5.8    5.5    5.0
 -27.5    4.7   -6.6   -2.4    5.6   35.2   26.5    4.5    2.0   11.7   -5.5  -17.0   39.0   18.9   17.1   -6.4   18.8   -5.1   14.5   74.3    5.2   19.1   56.7   54.7
 233.4  204.3  240.6  211.3  207.8  209.2  174.5  162.1  223.0  122.2  113.9  136.1  162.0  167.7  178.0  185.8  179.4  178.7  175.5  187.2  186.7  170.0  185.1  236.9
  -2.4   -4.0   -2.3   -3.9   -5.1   -3.6   -3.9   -3.2   -3.0   -1.7   -1.7   -2.9   -3.8   -4.9   -5.5   -5.6   -5.1   -5.7   -5.0   -1.0   -5.2   -5.4   -3.0   -1.6
