1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999
 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268  2268
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   16   15   15   14   15   15   16   15   14   15   19   15   15   16   15   15   15   17   16   15   15   14
  15   15   16   15   15   14   15   15   16   15   14   15   19   15   15   16   15   15   15   17   16   15   15   14
  11.8   12.4   12.3   12.3   12.8   11.6   11.0   11.6   11.3   11.2   11.1   11.5   13.7   19.6   20.8   18.5   19.5   23.9   28.4   27.0   24.6   21.3   19.0   16.2
  11.5   12.4   11.6   12.0   12.6   11.4   10.2   11.5   10.9   10.9   10.9   11.1    4.1   15.1   18.5   16.2   18.5   23.2   26.2   19.4   23.4   18.9   17.6   15.6
 -20.0    3.8   14.9   25.1   33.7   51.1   47.4   23.8   36.3   24.9   35.8   34.6  -31.1    4.5   -0.7    6.7   15.7  -10.0   20.8   32.4  -52.3  -60.3  -71.5  -16.9
 121.7  139.9  130.4  121.3  119.9  143.5  117.2  113.4  116.7  104.6  110.5  111.5  214.7  303.3  291.5  308.1  293.4  299.6  300.1  299.4  306.8  271.8  335.4    8.8
  -5.7   -9.5   -7.2   -5.6   -5.2   -5.8   -3.1   -4.2   -4.0   -2.5   -3.1   -3.3   -2.9    8.3    6.8    9.9    7.1   11.3   12.3    8.0    8.6    0.3    5.1   14.7
   9.2    7.9    8.5    9.3    9.1    4.3    6.1    9.7    7.9    9.6    8.3    8.5   -2.0  -12.6  -17.3  -12.6  -16.3  -19.9  -21.2  -14.3  -11.5   -9.4   -2.3    2.3
  -3.9    0.8    3.0    5.1    7.0    8.9    7.5    4.7    6.5    4.6    6.4    6.3   -2.1    1.2   -0.2    1.9    5.0   -4.1    9.3   10.4  -18.5  -16.4  -16.7   -4.5
   8.0    7.8    9.0   10.5   11.1    7.7    8.9   10.7   10.2   10.5   10.5   10.6   -2.8  -10.2  -15.2  -10.4  -12.9  -20.0  -17.1  -10.8  -15.8  -13.0   -6.0    1.2
  -6.0   -1.4    0.3    1.6    2.9    6.1    3.7   -0.9    1.3   -1.5    0.7    0.5   -0.7    7.5    8.2    7.3   11.2    3.3   15.6   14.0  -15.0  -13.8  -15.8   -4.9
   0.4    0.2    0.3    0.3    0.2    0.6    0.3    0.2    0.3    0.3    0.4    0.6    3.2    7.0    2.4    1.7    1.4    1.0    2.4    2.9    1.8    2.0    2.1    0.8
   2.8    0.8    4.0    2.8    1.7    1.7    3.8    1.1    2.6    2.3    1.8    3.0   11.7   13.7    8.7    7.8    5.2    5.0   10.0   17.7    7.3    9.3    6.9    3.9
   1.7    0.3    3.3    2.2    0.5    0.8    1.4    0.4    1.5    1.1    1.1    1.2    6.6    9.2    5.9    5.5    1.4    1.5    2.8    6.7    2.7    6.8    3.5    1.3
   1.0    0.6    2.1    1.5    0.9    1.4    2.8    0.5    1.5    0.7    0.6    1.1    7.2    8.4    5.4    3.6    2.2    1.4    4.1    9.7    4.5    4.0    5.1    2.7
   1.9    0.5    1.0    1.0    1.3    0.6    2.1    0.9    1.5    1.8    1.3    2.5    6.5    5.6    3.4    4.2    4.5    4.6    8.7   13.2    5.0    5.0    3.1    2.4
   27359.    51354.    44624.    31010.    38812.    35410.    32845.    28842.    39423.    42906.    47125.    59925.   106381.   197868.   269452.   220692.   192671.   225961.   208475.   311248.   109689.    98553.    71899.    56156.
  11.7    9.4    9.0   11.5   10.7   13.9   13.6   13.3   11.6   14.4   14.3   14.0   26.4   41.5   30.2   23.4   27.1   27.4   18.7   22.9   24.3   22.0   13.2    8.6
  358.   357.   353.   359.   359.   358.   357.   355.   355.   365.   360.   364.   389.   449.   468.   448.   466.   478.   483.   539.   589.   602.   594.   589.
  -0.2   -0.3   -0.1   -1.7   -1.9   -2.3   -3.2   -4.2   -3.5   -3.7   -3.5   -2.6    3.5    2.2   -0.2   -1.9   -5.9   -4.5   -6.6    2.6    9.1    6.0    5.7    5.4
   1.5    1.6    1.2    1.6    1.0    1.1    0.5    1.5    0.0    1.9    1.4    1.4    8.1    9.5    4.2    0.5   -2.8   -1.8   -2.9   -2.7   -1.6   -0.0   -0.0   -0.9
 0.033  0.033  0.038  0.035  0.022  0.027  0.038  0.043  0.052  0.051  0.052  0.056  0.045  0.075  0.088  0.098  0.063  0.099  0.082  0.048  0.046  0.046  0.047  0.057
   13623.     6729.    11899.     6775.     5859.     2702.     4604.     1210.     7507.     2806.    10725.     6068.    44136.    30376.    21491.    22833.    19617.    13541.    16786.    89738.     8602.    10948.     6273.    12371.
   1.5    0.5    1.6    1.4    0.6    2.8    1.1    1.0    0.9    1.4    0.9    1.2   16.7   14.7    7.1    3.3    4.4    2.9    4.6   11.7    5.6    8.5    2.2    3.0
    2.     2.     5.     1.     1.     3.     4.     2.     6.     5.     3.     5.    38.     8.    26.    18.     5.     5.     9.    37.     5.     5.     2.     3.
   0.4    0.2    0.6    0.5    0.5    0.4    0.7    0.2    1.0    0.3    0.8    0.6    3.7    1.1    1.4    1.3    0.6    0.9    1.0    5.0    1.7    0.5    0.5    0.7
   0.4    0.4    0.4    0.5    0.8    0.4    0.9    0.5    0.9    1.1    1.1    1.3    3.8    0.9    1.6    1.2    1.1    1.0    2.8    2.2    1.4    1.2    0.6    0.5
 0.002  0.004  0.004  0.005  0.003  0.006  0.005  0.003  0.005  0.004  0.005  0.009  0.015  0.046  0.021  0.015  0.017  0.026  0.025  0.019  0.010  0.021  0.020  0.012
  2.83   2.26   2.16   2.82   2.51   3.30   3.33   3.28   2.95   3.86   3.74   3.79   7.87  18.16  14.93  10.92  12.30  14.60   9.67  13.24  16.67  15.76   9.24   6.12
