2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338 338
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284  2284
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  17   15   15   15   18   14   14   18   15   14   15   14   17   14   15   14   16   15   14   15   14   14   16   15
  17   15   15   15   18   14   14   18   15   14   15   14   17   14   15   14   16   15   14   15   14   14   16   15
   7.9    7.4    7.6    8.0   10.0   11.6   11.7   10.0   11.9   12.3   12.1   10.9    9.4   11.1   11.2   10.6   10.5   10.6    9.7    9.7    9.6    9.2    9.0    8.9
   6.8    6.7    7.1    7.7    9.3   10.8   10.3    8.4   11.4   12.2   12.0   10.8    7.9   10.8   10.5   10.3   10.0    9.8    9.0    9.6    9.6    9.0    9.0    8.7
  34.0  -16.2   -2.2   39.0   27.9   25.7  -20.9   21.0   28.0   24.3   23.9   24.5   34.8   -7.2   -6.1    4.0    5.4  -21.0   -4.0    7.5    4.8   -0.3   -2.4   -8.4
 131.4  133.6  115.3  115.6   95.3   86.5  140.4  105.7   84.1   92.5   93.4   90.0   88.7   65.4   64.4   75.0   81.3   53.5   83.5   96.8  101.2   94.5  106.6   99.5
  -3.7   -4.4   -3.0   -2.6   -0.8    0.6   -7.4   -2.1    1.0   -0.5   -0.6    0.0    0.2    4.4    4.5    2.7    1.5    5.5    1.0   -1.1   -1.9   -0.7   -2.6   -1.4
   4.2    4.6    6.4    5.4    8.2    9.7    6.1    7.6   10.0   11.1   11.0    9.8    6.5    9.7    9.4   10.0    9.8    7.4    9.0    9.5    9.4    9.0    8.6    8.5
   3.8   -1.9   -0.3    4.8    4.4    4.7   -3.7    3.0    5.3    5.0    4.9    4.5    4.5   -1.3   -1.1    0.7    0.9   -3.5   -0.6    1.3    0.8    0.0   -0.4   -1.3
   4.0    4.6    6.4    5.8    8.7   10.4    5.1    8.1   11.1   12.1   12.0   10.7    7.5    9.0    8.9   10.0    9.8    7.1    9.0    9.5    9.4    9.0    8.6    8.6
   4.0   -1.8   -0.5    4.4    3.3    2.8   -5.0    0.8    2.0    1.2    1.0    1.2    2.4   -3.9   -3.2   -1.2   -0.5   -4.2   -1.0    1.3    1.1    0.5    0.1   -0.8
   0.4    0.2    0.3    0.1    2.0    0.6    1.1    0.8    0.8    0.1    0.1    0.8    0.9    0.3    0.2    0.3    0.3    0.5    0.1    0.1    0.1    0.2    0.1    0.1
   3.6    3.0    2.4    2.3    3.9    3.9    4.6    5.0    3.1    1.5    1.0    1.5    4.4    2.2    3.7    2.0    2.6    3.6    3.4    0.6    0.5    1.3    0.7    1.6
   2.1    0.9    0.8    1.4    1.8    2.4    1.4    3.3    0.9    0.7    0.8    1.1    3.2    1.7    2.9    1.3    2.2    1.6    2.4    0.3    0.4    1.1    0.6    1.5
   1.9    1.5    0.7    0.8    1.4    0.8    2.0    1.7    0.7    0.5    0.3    0.8    2.7    0.6    1.5    0.6    0.4    2.9    0.9    0.1    0.1    0.4    0.3    0.2
   2.2    2.4    2.1    1.6    3.2    3.0    3.9    3.4    2.9    1.3    0.4    0.7    1.5    1.2    1.7    1.4    1.3    1.5    2.3    0.5    0.4    0.4    0.3    0.5
   57903.   113460.   110431.    90551.   119449.   141806.   155705.   232404.   198359.   106251.   103003.    88391.   150080.   111754.    65036.    71196.    58512.    62602.    74693.    83030.    75982.    72582.    63330.    52140.
   4.5    3.3    3.2    3.2    4.0    5.5    5.3    5.8    5.5    6.7    6.0    6.9    6.6    6.0    4.9    5.0    5.1    5.0    3.8    3.4    3.1    3.5    3.9    3.6
  361.   368.   377.   378.   416.   451.   421.   461.   477.   467.   457.   453.   459.   484.   471.   470.   439.   456.   434.   420.   400.   413.   390.   392.
  -7.0   -3.3   -4.5   -2.8   -2.8   -3.8   -1.3   -0.9   -4.5   -5.6   -5.0   -6.5   -5.0   -6.0   -4.4   -5.4   -5.9   -3.2   -4.5   -4.9   -4.5   -5.0   -1.8   -1.7
  -6.9   -1.1   -3.5   -3.9   -1.1   -3.0    0.4   -2.7   -4.6   -2.7   -2.5   -3.5   -3.5    0.7    0.4   -0.4   -2.6   -1.2   -2.4   -3.8   -4.1   -0.9   -2.0   -1.4
 0.036  0.031  0.031  0.036  0.040  0.040  0.055  0.045  0.027  0.034  0.034  0.033  0.032  0.031  0.031  0.025  0.023  0.018  0.022  0.015  0.017  0.024  0.023  0.020
   24419.    10223.     7531.     5440.    25691.    10736.    42140.    21425.    51792.     6538.     7429.    24674.    34258.    16628.     6266.     7865.    15421.    18052.    10962.     2625.     5254.     9040.     2998.     6303.
   1.2    0.3    0.3    0.2    1.2    0.6    0.8    1.3    1.0    0.8    0.3    0.8    0.8    0.6    0.5    0.5    0.5    0.8    0.6    0.2    0.3    0.7    0.2    0.2
   16.     6.     4.     8.    30.     7.    10.    20.     8.     5.     5.     8.    13.     9.    16.    16.    10.     4.    13.     2.     9.    11.     3.     6.
   2.3    2.8    1.3    1.1    0.8    1.5    2.3    0.8    1.0    0.7    0.6    1.0    1.6    0.8    1.0    0.8    0.5    1.5    1.2    0.1    0.3    1.3    0.6    0.4
   1.6    2.2    1.5    1.8    2.5    1.7    2.0    1.4    1.2    1.5    0.8    0.5    1.0    0.6    1.2    1.0    0.9    1.0    1.6    0.4    0.9    0.8    0.5    0.3
