2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299 299
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283  2283
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  17   15   15   14   16   14   15   15   12   18   14   15   15   16   15   15   15   15   15   16   14   15   15   15
  17   15   15   14   16   14   15   15   12   18   14   15   15   16   15   15   15   15   15   16   14   15   15   15
   4.8    5.1    5.6    5.9    6.0    6.3    6.3    6.3    6.1    6.3    6.4    6.3    6.1    5.6    5.3    4.1    4.2    4.4    4.8    4.9    4.9    5.1    5.2    5.2
   4.3    4.9    5.5    5.5    5.4    5.5    5.7    5.8    4.6    5.2    6.1    5.9    5.6    3.3    4.9    3.7    3.5    4.1    4.4    4.7    4.6    4.6    4.8    5.1
   8.4   16.5   17.9   31.8   27.1   49.8   24.0  -10.5  -22.8  -27.0   -7.7  -25.7  -36.3   34.2   66.8   70.8   21.8  -15.2   -9.0   11.4   13.5    9.6  -18.0   12.9
  93.8   75.2   65.8   79.9  104.6  119.7  104.4  104.2  127.3  147.0  108.7  115.9  122.2  116.7   67.1   30.1   77.5   80.4   93.8   54.0   82.6   90.6   97.3   90.1
  -0.3    1.2    2.1    0.8   -1.2   -1.7   -1.3   -1.4   -2.6   -3.9   -1.9   -2.3   -2.4   -1.2    0.8    1.1    0.7    0.7   -0.3    2.7    0.6    0.0   -0.6    0.0
   4.3    4.5    4.7    4.6    4.7    3.1    5.0    5.5    3.4    2.5    5.7    4.8    3.8    2.4    1.8    0.6    3.2    3.9    4.4    3.7    4.4    4.5    4.5    5.0
   0.6    1.4    1.7    2.9    2.5    4.2    2.3   -1.1   -1.8   -2.4   -0.8   -2.6   -3.3    1.8    4.5    3.5    1.3   -1.1   -0.7    0.9    1.1    0.8   -1.5    1.1
   4.3    4.7    5.0    5.3    5.3    4.5    5.5    4.3    2.1    0.9    4.5    2.8    1.7    3.0    3.6    1.9    3.5    3.4    4.1    3.8    4.5    4.6    4.2    5.1
  -0.2    0.4    0.5    1.4    0.7    2.7   -0.1   -3.5   -3.2   -3.3   -3.6   -4.7   -4.7    0.5    3.3    3.0    0.1   -2.2   -1.8    0.1    0.2    0.0   -2.2    0.3
